gen,nevals,avg,std,min,max
0,50,[0.73112 0.23454],[0.02463545 0.18938883],[0.657 0.012],[0.77  0.648]
1,3,[0.7188 0.3074],[0.00990757 0.2167225 ],[0.71  0.067],[0.737 0.648]
2,5,[0.7166 0.1218],[0.00581722 0.03411979],[0.707 0.088],[0.723 0.186]
3,5,[0.7186 0.0982],[0.0208672  0.05287116],[0.693 0.042],[0.753 0.195]
4,5,[0.7026 0.0824],[0.02642423 0.03859845],[0.653 0.034],[0.727 0.129]
5,4,[0.7148 0.0898],[0.0066453  0.03028135],[0.707 0.05 ],[0.723 0.129]
6,3,[0.7168 0.1194],[0.0102645 0.045557 ],[0.697 0.041],[0.727 0.179]
7,4,[0.6974 0.0556],[0.01657227 0.04323702],[0.67  0.013],[0.72  0.116]
8,3,[0.7028 0.054 ],[0.0109252  0.04424025],[0.687 0.012],[0.72  0.116]
9,4,[0.7046 0.0798],[0.01625546 0.05570422],[0.683 0.012],[0.72  0.133]
10,3,[0.694  0.0482],[0.01338656 0.04226299],[0.68  0.012],[0.713 0.108]
11,3,[0.6954 0.0344],[0.0109654 0.031822 ],[0.683 0.001],[0.71  0.075]
12,2,[0.6974 0.0666],[0.01785049 0.05268244],[0.67  0.013],[0.717 0.158]
13,3,[0.6966 0.0646],[0.02176787 0.04217867],[0.67  0.016],[0.717 0.112]
14,4,[0.7114 0.1052],[0.01246756 0.03770093],[0.687 0.037],[0.72  0.153]
15,4,[0.7126 0.127 ],[0.01366163 0.04885489],[0.687 0.037],[0.723 0.178]
16,4,[0.7274 0.1718],[0.01861827 0.14473479],[0.71  0.002],[0.763 0.438]
17,4,[0.7214 0.1442],[0.00741889 0.03776453],[0.707 0.079],[0.727 0.182]
18,4,[0.7152 0.1196],[0.0082801  0.04014275],[0.7   0.054],[0.723 0.178]
19,5,[0.7172 0.2188],[0.00391918 0.14355125],[0.713 0.108],[0.723 0.502]
20,4,[0.7218 0.19  ],[0.02344696 0.16931037],[0.683 0.001],[0.757 0.502]
21,5,[0.712 0.088],[0.03011976 0.03779947],[0.667 0.041],[0.753 0.129]
22,5,[0.7086 0.0686],[0.04349069 0.04716609],[0.657 0.012],[0.76  0.124]
23,5,[0.718  0.0736],[0.03648561 0.06301301],[0.647 0.016],[0.743 0.194]
24,4,[0.728  0.1562],[0.04422217 0.15699478],[0.64  0.016],[0.757 0.46 ]
25,4,[0.7406 0.2422],[0.01403709 0.20737637],[0.713 0.042],[0.75  0.494]
