gen,nevals,avg,std,min,max
0,50,[0.71976 0.18882],[0.01363167 0.17898443],[0.673 0.003],[0.743 0.64 ]
1,4,[0.7252 0.2158],[0.01151347 0.18935406],[0.71  0.056],[0.743 0.588]
2,5,[0.7206 0.1164],[0.01101998 0.02975634],[0.7   0.065],[0.73  0.151]
3,5,[0.7286 0.1212],[0.00796492 0.04318518],[0.717 0.065],[0.74  0.171]
4,5,[0.73   0.0938],[0.00867179 0.06379781],[0.717 0.005],[0.74  0.164]
5,4,[0.7328 0.122 ],[0.00798499 0.17195232],[0.72  0.005],[0.74 0.46]
6,4,[0.7266 0.0834],[0.01028786 0.05793306],[0.713 0.005],[0.74 0.16]
7,5,[0.7328 0.1004],[0.00976524 0.05120391],[0.717 0.03 ],[0.747 0.187]
8,4,[0.7308 0.0996],[0.0065238 0.0625479],[0.72 0.03],[0.737 0.198]
9,1,[0.7308 0.1162],[0.00765245 0.05399037],[0.72  0.073],[0.737 0.198]
10,5,[0.7234 0.092 ],[0.01105622 0.05175713],[0.707 0.036],[0.74  0.183]
11,2,[0.7228 0.144 ],[0.0148243  0.15948542],[0.707 0.013],[0.74 0.44]
12,5,[0.7052 0.1184],[0.02349809 0.17273402],[0.673 0.   ],[0.733 0.462]
13,4,[0.7008 0.2038],[0.01609223 0.20832129],[0.677 0.   ],[0.72  0.478]
14,3,[0.7042 0.2076],[0.01075918 0.20513566],[0.687 0.   ],[0.717 0.478]
15,4,[0.708 0.218],[0.01196662 0.19407215],[0.687 0.   ],[0.72  0.478]
16,5,[0.7092 0.1376],[0.00908625 0.14867226],[0.693 0.016],[0.72  0.424]
17,4,[0.7066 0.1664],[0.01066958 0.20623346],[0.69 0.02],[0.723 0.572]
18,5,[0.7034 0.1232],[0.01028786 0.15769134],[0.69  0.008],[0.717 0.432]
19,4,[0.704 0.26 ],[0.00822192 0.25935304],[0.69 0.02],[0.713 0.688]
20,5,[0.7026 0.2424],[0.00682935 0.24999008],[0.693 0.028],[0.71 0.61]
21,4,[0.708  0.3572],[0.00334664 0.16150096],[0.703 0.036],[0.713 0.47 ]
22,3,[0.7144 0.2986],[0.009992   0.17325773],[0.703 0.036],[0.733 0.462]
23,5,[0.6968 0.0538],[0.02934212 0.04175356],[0.657 0.024],[0.737 0.135]
24,5,[0.692  0.1204],[0.0121326  0.20304246],[0.673 0.   ],[0.71  0.526]
25,4,[0.698 0.066],[0.01947306 0.07569148],[0.677 0.   ],[0.723 0.179]
