gen,nevals,avg,std,min,max
0,50,[0.73652 0.16552],[0.02229102 0.15073715],[0.693 0.009],[0.777 0.554]
1,4,[0.7512 0.1694],[0.02092271 0.17420631],[0.717 0.   ],[0.773 0.482]
2,4,[0.7408 0.1824],[0.01945662 0.16222774],[0.717 0.008],[0.773 0.482]
3,4,[0.7472 0.2792],[0.02536454 0.18442278],[0.713 0.119],[0.773 0.526]
4,5,[0.7174 0.3334],[0.00588558 0.14717011],[0.71  0.119],[0.727 0.47 ]
5,5,[0.7132 0.3214],[0.00365513 0.17777469],[0.71  0.076],[0.72  0.514]
6,5,[0.7144 0.1804],[0.00445421 0.17804561],[0.71  0.054],[0.723 0.53 ]
7,4,[0.7086 0.2348],[0.0107443  0.23216839],[0.69  0.009],[0.723 0.522]
8,5,[0.7194 0.0746],[0.0224731  0.04436034],[0.7  0.02],[0.763 0.15 ]
9,4,[0.7272 0.1374],[0.02998933 0.17330159],[0.7  0.02],[0.773 0.482]
10,5,[0.7062 0.1692],[0.00888594 0.20327853],[0.697 0.012],[0.717 0.566]
11,4,[0.7146 0.0978],[0.00852291 0.05146416],[0.7   0.012],[0.723 0.172]
12,4,[0.716  0.3038],[0.00769415 0.20118091],[0.707 0.02 ],[0.727 0.526]
13,3,[0.7186 0.2398],[0.00628013 0.14685013],[0.71  0.107],[0.727 0.526]
14,5,[0.7174 0.203 ],[0.0051225  0.15227081],[0.713 0.058],[0.727 0.494]
15,4,[0.7152 0.1898],[0.00872697 0.18483982],[0.703 0.024],[0.73  0.538]
16,4,[0.7132 0.0866],[0.00754718 0.05432716],[0.703 0.007],[0.723 0.172]
17,3,[0.7178 0.0846],[0.00917388 0.05622668],[0.707 0.02 ],[0.733 0.184]
18,5,[0.7148 0.1264],[0.00448999 0.02507269],[0.707 0.095],[0.72  0.172]
19,3,[0.7162 0.1118],[0.0016     0.03230727],[0.713 0.062],[0.717 0.158]
20,2,[0.7154 0.1034],[0.00195959 0.03373188],[0.713 0.062],[0.717 0.158]
21,4,[0.7174 0.1078],[0.01380724 0.04906486],[0.697 0.038],[0.74  0.172]
22,3,[0.7134 0.095 ],[0.01702469 0.06122744],[0.693 0.017],[0.74  0.172]
23,5,[0.7122 0.0396],[0.01587955 0.03144901],[0.697 0.001],[0.743 0.081]
24,3,[0.7174 0.0782],[0.01275304 0.05472257],[0.707 0.028],[0.74  0.184]
25,5,[0.716 0.074],[0.01609969 0.05105291],[0.693 0.008],[0.743 0.123]
