gen,nevals,avg,std,min,max
0,50,[0.84906 0.16924],[0.00621099 0.01155086],[0.838 0.141],[0.859 0.189]
1,3,[0.8514 0.1596],[0.00344093 0.015781  ],[0.847 0.141],[0.856 0.188]
2,4,[0.853  0.1622],[0.00303315 0.01330263],[0.847 0.141],[0.855 0.183]
3,4,[0.8534 0.1646],[0.00377359 0.00991161],[0.847 0.153],[0.858 0.183]
4,3,[0.8542 0.167 ],[0.00256125 0.00477493],[0.851 0.163],[0.858 0.176]
5,4,[0.854 0.216],[0.004      0.09325878],[0.848 0.158],[0.86  0.402]
6,5,[0.8576 0.1596],[0.00293939 0.00287054],[0.854 0.156],[0.861 0.164]
7,2,[0.858  0.1596],[0.00268328 0.00402989],[0.854 0.156],[0.861 0.165]
8,5,[0.8566 0.1638],[0.00361109 0.00278568],[0.851 0.159],[0.861 0.167]
9,5,[0.8566 0.1612],[0.00377359 0.00444522],[0.85  0.153],[0.86  0.165]
10,3,[0.858  0.1628],[0.00228035 0.00331059],[0.855 0.157],[0.861 0.167]
11,3,[0.8582 0.1628],[0.00248193 0.00474974],[0.855 0.157],[0.861 0.167]
12,4,[0.857 0.161],[0.00379473 0.00609918],[0.851 0.157],[0.861 0.173]
13,4,[0.86   0.1594],[0.00089443 0.00257682],[0.859 0.157],[0.861 0.164]
14,5,[0.854 0.163],[0.00789937 0.0054037 ],[0.839 0.158],[0.861 0.171]
15,3,[0.8522 0.1606],[0.00765245 0.00542586],[0.839 0.154],[0.861 0.168]
16,3,[0.8506 0.1616],[0.00682935 0.00402989],[0.84  0.158],[0.857 0.167]
17,5,[0.849  0.1646],[0.00777174 0.00722772],[0.839 0.157],[0.856 0.176]
18,5,[0.843  0.1748],[0.00651153 0.00584466],[0.839 0.164],[0.856 0.18 ]
19,3,[0.8482 0.1678],[0.00805978 0.00597997],[0.838 0.161],[0.856 0.175]
20,5,[0.8522 0.1648],[0.00676461 0.00746726],[0.839 0.156],[0.857 0.176]
21,4,[0.854 0.167],[0.00704273 0.00809938],[0.84 0.16],[0.859 0.182]
22,4,[0.8532 0.164 ],[0.00679412 0.00485798],[0.84 0.16],[0.859 0.173]
23,5,[0.8512 0.1636],[0.00962081 0.00974885],[0.832 0.153],[0.857 0.181]
24,3,[0.8562 0.1612],[0.00074833 0.00426146],[0.855 0.153],[0.857 0.165]
25,4,[0.8566 0.1626],[0.0008     0.00313688],[0.856 0.157],[0.858 0.166]
