gen,nevals,avg,std,min,max
0,50,[0.85024 0.19368],[0.00626278 0.06535731],[0.838 0.149],[0.861 0.392]
1,5,[0.8448 0.223 ],[0.00396989 0.08296746],[0.837 0.165],[0.848 0.388]
2,4,[0.8446 0.3094],[0.00436348 0.10206978],[0.836 0.18 ],[0.848 0.398]
3,4,[0.8466 0.2638],[0.00703136 0.1097714 ],[0.836 0.166],[0.858 0.404]
4,3,[0.8462 0.2268],[0.00146969 0.0887049 ],[0.845 0.177],[0.849 0.404]
5,5,[0.8456 0.1786],[0.0004899  0.00349857],[0.845 0.173],[0.846 0.182]
6,5,[0.8444 0.186 ],[0.00149666 0.002     ],[0.843 0.183],[0.847 0.189]
7,4,[0.8462 0.1812],[0.00271293 0.00507543],[0.843 0.175],[0.851 0.19 ]
8,5,[0.8486 0.176 ],[0.0048     0.00794984],[0.845 0.165],[0.858 0.185]
9,3,[0.8506 0.1742],[0.00688767 0.00994786],[0.844 0.162],[0.859 0.185]
10,3,[0.8554 0.1658],[0.00571314 0.0056356 ],[0.844 0.162],[0.859 0.177]
11,5,[0.8582 0.1638],[0.0004     0.00248193],[0.858 0.16 ],[0.859 0.167]
12,4,[0.8586 0.1638],[0.0008     0.00256125],[0.858 0.16 ],[0.86  0.167]
13,4,[0.8588 0.1636],[0.00074833 0.00205913],[0.858 0.161],[0.86  0.167]
14,4,[0.8586 0.166 ],[0.0004899  0.00316228],[0.858 0.162],[0.859 0.171]
15,4,[0.8584 0.1662],[0.0004899  0.00193907],[0.858 0.163],[0.859 0.168]
16,4,[0.8588 0.1662],[0.0004     0.00231517],[0.858 0.163],[0.859 0.169]
17,3,[0.859  0.1646],[0.00063246 0.00174356],[0.858 0.163],[0.86  0.168]
18,4,[0.8588 0.165 ],[0.0004     0.00178885],[0.858 0.163],[0.859 0.168]
19,5,[0.8584 0.1654],[0.0008     0.00215407],[0.858 0.162],[0.86  0.168]
20,3,[0.8584 0.164 ],[0.0008     0.00189737],[0.858 0.162],[0.86  0.167]
21,4,[0.8584 0.1626],[0.0004899  0.00257682],[0.858 0.159],[0.859 0.167]
22,4,[0.857 0.165],[0.00352136 0.00282843],[0.85  0.162],[0.859 0.17 ]
23,4,[0.8566 0.1658],[0.00332265 0.00285657],[0.85  0.162],[0.859 0.17 ]
24,5,[0.859  0.1618],[0.00126491 0.00285657],[0.857 0.158],[0.861 0.166]
25,4,[0.859  0.1634],[0.00209762 0.0032619 ],[0.855 0.159],[0.861 0.169]
