gen,nevals,avg,std,min,max
0,50,[0.85126 0.18796],[0.00731795 0.06199354],[0.837 0.148],[0.864 0.406]
1,3,[0.8496 0.1778],[0.00631189 0.00863481],[0.843 0.167],[0.859 0.188]
2,4,[0.853  0.1768],[0.00654217 0.00810925],[0.84  0.169],[0.857 0.189]
3,4,[0.8508 0.1728],[0.00699714 0.00620967],[0.84  0.167],[0.857 0.184]
4,4,[0.8484 0.1752],[0.00798999 0.004996  ],[0.837 0.169],[0.857 0.183]
5,2,[0.841  0.1796],[0.00460435 0.00338231],[0.836 0.175],[0.849 0.184]
6,3,[0.8402 0.183 ],[0.00448999 0.00442719],[0.837 0.175],[0.849 0.188]
7,5,[0.842  0.1832],[0.00357771 0.0059127 ],[0.837 0.175],[0.847 0.19 ]
8,4,[0.8432 0.1862],[0.0053066  0.00213542],[0.834 0.183],[0.849 0.189]
9,3,[0.8488 0.2238],[0.00430813 0.08223965],[0.845 0.174],[0.857 0.388]
10,4,[0.8516 0.1756],[0.00608605 0.00895768],[0.846 0.165],[0.86  0.186]
11,4,[0.853 0.179],[0.00414729 0.00831865],[0.849 0.165],[0.858 0.188]
12,4,[0.8534 0.175 ],[0.00397995 0.01025671],[0.848 0.158],[0.858 0.19 ]
13,5,[0.852  0.1786],[0.00626099 0.00615142],[0.847 0.171],[0.863 0.189]
14,5,[0.85  0.176],[0.00819756 0.0095289 ],[0.841 0.164],[0.864 0.187]
15,4,[0.853  0.1758],[0.00850882 0.00928224],[0.841 0.163],[0.863 0.187]
16,5,[0.8494 0.2594],[0.00581722 0.10446741],[0.844 0.164],[0.86  0.392]
17,5,[0.8478 0.1798],[0.00248193 0.01241612],[0.845 0.156],[0.852 0.189]
18,5,[0.8458 0.2216],[0.00271293 0.08270574],[0.843 0.163],[0.851 0.386]
19,5,[0.8482 0.2186],[0.00386782 0.08204535],[0.845 0.166],[0.855 0.382]
20,4,[0.8486 0.1776],[0.00431741 0.00752596],[0.842 0.166],[0.853 0.189]
21,0,[0.8468 0.1822],[0.00479166 0.00587878],[0.842 0.175],[0.853 0.189]
22,5,[0.8448 0.226 ],[0.00116619 0.08003249],[0.843 0.183],[0.846 0.386]
23,3,[0.8444 0.1876],[0.00135647 0.00233238],[0.843 0.183],[0.846 0.189]
24,4,[0.845  0.2252],[0.00141421 0.07941133],[0.843 0.183],[0.847 0.384]
25,3,[0.846 0.187],[0.00126491 0.00219089],[0.844 0.184],[0.848 0.19 ]
