gen,nevals,avg,std,min,max
0,50,[0.84984 0.18358],[0.00525875 0.05222034],[0.839 0.147],[0.859 0.394]
1,5,[0.8522 0.1666],[0.00292575 0.00688767],[0.849 0.157],[0.857 0.178]
2,4,[0.8514 0.1668],[0.00149666 0.00881816],[0.85  0.159],[0.854 0.183]
3,5,[0.851  0.1646],[0.00252982 0.00652993],[0.847 0.153],[0.855 0.171]
4,3,[0.852 0.17 ],[0.00154919 0.00178885],[0.851 0.168],[0.855 0.173]
5,5,[0.8526 0.1694],[0.0008     0.00215407],[0.852 0.166],[0.854 0.172]
6,4,[0.851  0.1662],[0.00178885 0.00453431],[0.848 0.159],[0.853 0.172]
7,3,[0.8524 0.171 ],[0.00135647 0.00419524],[0.85  0.165],[0.854 0.178]
8,3,[0.8528 0.1734],[0.00292575 0.00307246],[0.85 0.17],[0.858 0.179]
9,4,[0.8514 0.174 ],[0.00205913 0.00723878],[0.849 0.166],[0.855 0.187]
10,3,[0.8504 0.1728],[0.0032    0.0096623],[0.846 0.155],[0.855 0.182]
11,4,[0.8492 0.1636],[0.00292575 0.00463033],[0.846 0.155],[0.853 0.169]
12,5,[0.8458 0.2082],[0.00263818 0.08975389],[0.841 0.152],[0.849 0.386]
13,4,[0.8456 0.1584],[0.00149666 0.0119432 ],[0.843 0.15 ],[0.847 0.182]
14,5,[0.8526 0.1738],[0.00382623 0.00778203],[0.848 0.163],[0.857 0.183]
15,4,[0.8486 0.1714],[0.0048     0.01392264],[0.84  0.154],[0.854 0.187]
16,4,[0.8488 0.1628],[0.00832827 0.01790419],[0.833 0.133],[0.856 0.186]
17,5,[0.8532 0.1616],[0.00299333 0.01510761],[0.849 0.143],[0.857 0.188]
18,2,[0.854 0.155],[0.00189737 0.00753658],[0.851 0.143],[0.856 0.164]
19,4,[0.855  0.1624],[0.00126491 0.00930806],[0.854 0.15 ],[0.857 0.174]
20,4,[0.8558 0.1608],[0.00146969 0.01077775],[0.853 0.148],[0.857 0.174]
21,4,[0.8552 0.164 ],[0.00132665 0.01126055],[0.853 0.148],[0.857 0.183]
22,3,[0.8548 0.1708],[0.00299333 0.0082801 ],[0.849 0.162],[0.857 0.183]
23,2,[0.8526 0.1686],[0.00338231 0.00731027],[0.848 0.162],[0.856 0.178]
24,4,[0.8546 0.167 ],[0.00307246 0.00521536],[0.849 0.163],[0.858 0.177]
25,4,[0.8538 0.1674],[0.00292575 0.00801499],[0.85  0.158],[0.857 0.182]
