gen,nevals,avg,std,min,max
0,50,[0.84944 0.19578],[0.00601718 0.06575904],[0.839 0.155],[0.862 0.41 ]
1,3,[0.8494 0.2608],[0.00608605 0.10899064],[0.84  0.166],[0.857 0.4  ]
2,4,[0.8532 0.1708],[0.0036     0.00992774],[0.846 0.162],[0.855 0.19 ]
3,5,[0.854  0.1688],[0.00209762 0.00396989],[0.85  0.164],[0.856 0.174]
4,5,[0.8502 0.2114],[0.00667533 0.08735811],[0.837 0.163],[0.855 0.386]
5,4,[0.8514 0.1752],[0.00377359 0.00746726],[0.845 0.167],[0.856 0.184]
6,4,[0.854 0.177],[0.00596657 0.01063955],[0.846 0.167],[0.863 0.19 ]
7,5,[0.8514 0.215 ],[0.0026533  0.08483396],[0.848 0.164],[0.856 0.384]
8,5,[0.8494 0.2154],[0.00257682 0.08558878],[0.846 0.164],[0.853 0.386]
9,4,[0.8522 0.174 ],[0.0016     0.01037304],[0.851 0.164],[0.855 0.189]
10,4,[0.8508 0.2186],[0.00278568 0.08597348],[0.848 0.164],[0.856 0.39 ]
11,5,[0.8494 0.1798],[0.00646838 0.00577581],[0.837 0.169],[0.856 0.186]
12,5,[0.8474 0.1764],[0.00691665 0.0081878 ],[0.834 0.167],[0.853 0.189]
13,2,[0.8478 0.1736],[0.00693974 0.00889044],[0.834 0.159],[0.852 0.183]
14,3,[0.8514 0.2174],[0.002498  0.0845922],[0.849 0.166],[0.856 0.386]
15,5,[0.853  0.1794],[0.00501996 0.00861626],[0.849 0.168],[0.862 0.188]
16,5,[0.8524 0.1728],[0.00608605 0.01205653],[0.846 0.154],[0.863 0.187]
17,5,[0.8496 0.1632],[0.00640625 0.00919565],[0.843 0.155],[0.861 0.181]
18,4,[0.8524 0.2096],[0.00656049 0.09124166],[0.846 0.16 ],[0.863 0.392]
19,5,[0.8508 0.2134],[0.00702567 0.08685528],[0.844 0.159],[0.862 0.386]
20,4,[0.851  0.2192],[0.0069282  0.08271735],[0.844 0.167],[0.862 0.384]
21,4,[0.8464 0.2264],[0.0010198  0.08283622],[0.845 0.181],[0.848 0.392]
22,4,[0.8486 0.2194],[0.00233238 0.08280242],[0.846 0.161],[0.852 0.384]
23,5,[0.851  0.2234],[0.00477493 0.08750451],[0.847 0.172],[0.86  0.398]
24,3,[0.854  0.1758],[0.0045607  0.00491528],[0.849 0.17 ],[0.86  0.184]
25,3,[0.8526 0.1756],[0.00598665 0.00791454],[0.843 0.167],[0.859 0.188]
