accuracy	0.736667	0.736667	0.710000	0.740000	0.736667	0.750000	0.700000	0.760000	0.750000	0.720000	0.730000	0.726667	0.700000	0.713333	0.700000	0.726667	0.736667	0.716667	0.716667	0.756667
recall	0.610248	0.582428	0.596487	0.615869	0.619699	0.607351	0.590902	0.629504	0.630952	0.571493	0.620156	0.615781	0.585472	0.557363	0.586397	0.602843	0.603992	0.604724	0.606924	0.623940
precision	0.670633	0.681916	0.684615	0.672168	0.736742	0.680714	0.689549	0.703268	0.715686	0.617940	0.710050	0.711517	0.656146	0.590625	0.644813	0.681617	0.714555	0.657808	0.676100	0.709025
f1score	0.618425	0.580613	0.592690	0.625264	0.622461	0.616506	0.580745	0.642479	0.641577	0.573055	0.624531	0.618012	0.580745	0.557583	0.584845	0.606047	0.605467	0.609799	0.609799	0.635431
mcc	0.274313	0.244908	0.266931	0.282481	0.336677	0.278566	0.262530	0.324494	0.336123	0.183650	0.317735	0.312983	0.231051	0.144202	0.223709	0.273335	0.298745	0.257109	0.274440	0.321910
spd0	0.019035	0.078902	0.029821	0.014521	0.010868	0.017868	0.004371	0.036936	0.005887	0.012965	0.014602	0.060000	0.019048	0.108120	0.022080	0.020026	0.015757	0.055681	0.024875	0.048913
aod0	0.076931	0.093447	0.039402	0.025010	0.015503	0.028624	0.028980	0.021295	0.011348	0.048260	0.038496	0.051083	0.004631	0.127545	0.002172	0.039470	0.001993	0.035464	0.021593	0.037787
eod0	0.001652	0.037879	0.025199	0.056823	0.004571	0.023429	0.025578	0.012719	0.037879	0.007376	0.015079	0.043025	0.028314	0.070261	0.028989	0.037838	0.044086	0.026316	0.033737	0.017032
spd1	0.205851	0.089019	0.094189	0.025176	0.108512	0.160360	0.092000	0.044643	0.095554	0.040182	0.043043	0.080244	0.112353	0.109192	0.047146	0.062650	0.080088	0.073511	0.023175	0.065731
aod1	0.162359	0.058668	0.078693	0.052685	0.060377	0.122994	0.047468	0.021889	0.109404	0.014221	0.005873	0.044766	0.076140	0.091022	0.056581	0.089621	0.014115	0.104385	0.022894	0.016206
eod1	0.154768	0.077013	0.047893	0.020043	0.056077	0.108922	0.084935	0.001875	0.032472	0.019821	0.002697	0.110901	0.122794	0.103226	0.008506	0.088398	0.058824	0.020960	0.013793	0.011579
wcspd	0.340000	0.136244	0.166290	0.150000	0.155929	0.233043	0.134647	0.103785	0.114619	0.105769	0.078483	0.101633	0.157576	0.307487	0.080029	0.076464	0.136650	0.136417	0.075448	0.147727
wcaod	0.354422	0.130499	0.158564	0.213333	0.098143	0.236324	0.123500	0.106408	0.162821	0.145833	0.068051	0.065499	0.136045	0.326645	0.136225	0.114461	0.046703	0.195545	0.017929	0.146970
wceod	0.266169	0.097362	0.089855	0.126667	0.092683	0.167092	0.137701	0.016585	0.077778	0.104167	0.133333	0.143413	0.140171	0.253289	0.077035	0.095588	0.067568	0.123810	0.214286	0.166667
avespd	0.113122	0.052007	0.046206	0.044097	0.056869	0.084487	0.049421	0.039474	0.048751	0.030003	0.021597	0.047716	0.053997	0.083819	0.028111	0.029565	0.037635	0.053206	0.020564	0.041396
aveaod	0.096961	0.044964	0.045025	0.062848	0.031994	0.072153	0.033105	0.032737	0.059729	0.044130	0.029218	0.032022	0.042782	0.095542	0.035715	0.039278	0.015954	0.062804	0.010398	0.039406
aveeod	0.077384	0.041938	0.026049	0.042003	0.028592	0.060887	0.045926	0.005749	0.027701	0.033654	0.035708	0.055623	0.060292	0.070651	0.027186	0.045692	0.036924	0.046033	0.056563	0.044091
