precision,recall,f1score,mcc,stat_par,eq_odds,ao,acc,model,fairness_method
0.7132662868931242,0.7333333333333333,0.7197816676077545,0.2563478288849809,-0.1968919811081205,-0.1225490196078431,-0.2343779580797836,0.7333333333333333,knn,NO_ONE
0.7182787114155701,0.6866666666666666,0.6983307920150026,0.2689964319737715,-0.1324970798842111,-0.0816993464052286,-0.1456772594095109,0.6866666666666666,tree,NO_ONE
0.7180101277241323,0.7266666666666667,0.7218074074074075,0.2724900789564312,-0.18348484079020877,-0.16176470588235292,-0.1767444219066937,0.7266666666666667,logreg,NO_ONE
0.7440996687744655,0.7633333333333333,0.7474249864489919,0.33055147182908295,-0.16058097608044286,-0.10457516339869288,-0.17814965066486366,0.7633333333333333,svm,NO_ONE
0.7464667046641968,0.7633333333333333,0.7505618178282965,0.33971675790762246,-0.09517038240820674,-0.02777777777777779,-0.11975095785440615,0.7633333333333333,forest,NO_ONE
