gen,nevals,avg,std,min,max
0,50,[0.64684 0.0381 ],[0.03469026 0.02193012],[0.542 0.001],[0.695 0.098]
1,5,[0.66   0.0304],[0.02092845 0.02067462],[0.624 0.01 ],[0.681 0.068]
2,3,[0.6634 0.0304],[0.02870958 0.00966644],[0.608 0.013],[0.685 0.042]
3,5,[0.6634 0.032 ],[0.01826034 0.01772005],[0.63 0.02],[0.68  0.067]
4,4,[0.6556 0.0202],[0.04437387 0.01072194],[0.567 0.001],[0.681 0.033]
5,4,[0.6804 0.0302],[0.01321514 0.01420422],[0.666 0.018],[0.704 0.058]
6,5,[0.652  0.0224],[0.03390575 0.00770973],[0.604 0.014],[0.687 0.034]
7,3,[0.6426 0.0286],[0.04242924 0.0063435 ],[0.58  0.018],[0.687 0.035]
8,5,[0.6338 0.0352],[0.02538819 0.01010742],[0.595 0.019],[0.666 0.046]
9,5,[0.6418 0.0262],[0.02921917 0.0082801 ],[0.617 0.016],[0.685 0.038]
10,5,[0.638  0.0296],[0.01914158 0.01741953],[0.62  0.004],[0.674 0.054]
11,5,[0.6514 0.0176],[0.02728809 0.00939361],[0.604 0.001],[0.688 0.03 ]
12,2,[0.6386 0.0242],[0.03340419 0.01254432],[0.602 0.015],[0.688 0.049]
13,4,[0.6422 0.0306],[0.02575578 0.01019019],[0.593 0.018],[0.663 0.044]
14,4,[0.6228 0.0548],[0.03467795 0.01882976],[0.561 0.036],[0.664 0.084]
15,4,[0.6308 0.0412],[0.03488495 0.022498  ],[0.567 0.002],[0.673 0.067]
16,5,[0.6116 0.0574],[0.02924791 0.0160075 ],[0.554 0.029],[0.634 0.075]
17,5,[0.5742 0.0606],[0.04684613 0.02014547],[0.514 0.037],[0.636 0.094]
18,2,[0.6084 0.064 ],[0.04752094 0.01154123],[0.514 0.049],[0.638 0.076]
19,4,[0.625  0.0536],[0.06126663 0.03212227],[0.514 0.009],[0.69  0.097]
20,5,[0.6204 0.0322],[0.04190752 0.02312055],[0.563 0.006],[0.684 0.068]
21,4,[0.6026 0.0486],[0.04774767 0.02503278],[0.529 0.02 ],[0.668 0.081]
22,5,[0.6122 0.0756],[0.04543743 0.04332482],[0.556 0.016],[0.675 0.141]
23,5,[0.6324 0.0858],[0.05625158 0.0479975 ],[0.529 0.035],[0.687 0.168]
24,3,[0.6712 0.0528],[0.02522221 0.01290581],[0.622 0.032],[0.689 0.069]
25,5,[0.655  0.0416],[0.02357965 0.00366606],[0.608 0.035],[0.67  0.045]
