gen,nevals,avg,std,min,max
0,50,[0.65348 0.03522],[0.023214   0.01458121],[0.599 0.003],[0.702 0.073]
1,5,[0.6348 0.0392],[0.02236426 0.01854077],[0.605 0.006],[0.657 0.063]
2,3,[0.6248 0.0412],[0.01661806 0.02466901],[0.605 0.006],[0.651 0.082]
3,5,[0.6616 0.0422],[0.0118254 0.0096623],[0.641 0.023],[0.674 0.049]
4,3,[0.6672 0.0588],[0.01032279 0.01410532],[0.65  0.047],[0.681 0.078]
5,4,[0.6476 0.0294],[0.02453243 0.01670449],[0.612 0.006],[0.681 0.048]
6,5,[0.6524 0.0394],[0.02135978 0.03046703],[0.615 0.006],[0.675 0.077]
7,4,[0.6558 0.0392],[0.01340746 0.02636209],[0.639 0.011],[0.677 0.076]
8,4,[0.6656 0.0396],[0.00571314 0.02021485],[0.659 0.014],[0.673 0.076]
9,3,[0.667  0.0356],[0.00469042 0.01383618],[0.659 0.019],[0.673 0.061]
10,5,[0.678  0.0328],[0.00666333 0.01244829],[0.667 0.013],[0.687 0.052]
11,5,[0.6624 0.0346],[0.01890608 0.01685942],[0.63 0.01],[0.685 0.057]
12,5,[0.673  0.0286],[0.01224745 0.01723485],[0.657 0.013],[0.693 0.062]
13,5,[0.668  0.0368],[0.01214907 0.01830191],[0.657 0.022],[0.69  0.072]
14,5,[0.6768 0.0278],[0.00636867 0.00396989],[0.669 0.023],[0.685 0.035]
15,5,[0.6768 0.0272],[0.00581034 0.00655439],[0.668 0.019],[0.683 0.038]
16,4,[0.675 0.026],[0.00779744 0.00829458],[0.666 0.014],[0.686 0.038]
17,3,[0.6728 0.031 ],[0.00870402 0.01099091],[0.661 0.014],[0.686 0.043]
18,3,[0.6474 0.0466],[0.03407404 0.02197817],[0.58  0.018],[0.674 0.086]
19,4,[0.646  0.0576],[0.04026909 0.04048012],[0.566 0.029],[0.673 0.138]
20,4,[0.6498 0.0584],[0.04209228 0.04235375],[0.566 0.025],[0.677 0.138]
21,4,[0.59   0.0706],[0.04343731 0.03821309],[0.551 0.028],[0.669 0.138]
22,4,[0.6434 0.0526],[0.05744075 0.01799556],[0.529 0.028],[0.679 0.077]
23,3,[0.6042 0.0696],[0.05792547 0.01351444],[0.529 0.054],[0.676 0.092]
24,3,[0.644 0.053],[0.05758819 0.01460137],[0.529 0.031],[0.678 0.077]
25,4,[0.6516 0.0536],[0.04242452 0.01478648],[0.567 0.036],[0.677 0.08 ]
