gen,nevals,avg,std,min,max
0,50,[0.6568  0.03508],[0.0344958 0.0236515],[0.534 0.001],[0.703 0.112]
1,4,[0.6438 0.0248],[0.02774455 0.01004789],[0.594 0.015],[0.676 0.043]
2,4,[0.6072 0.0196],[0.0148243  0.00830903],[0.594 0.009],[0.633 0.028]
3,5,[0.6124 0.034 ],[0.0108     0.02299565],[0.595 0.002],[0.625 0.067]
4,4,[0.6134 0.0468],[0.02063589 0.02012362],[0.577 0.011],[0.633 0.067]
5,5,[0.6242 0.0376],[0.02430967 0.00806474],[0.579 0.024],[0.652 0.046]
6,3,[0.6318 0.0396],[0.02059515 0.02111492],[0.596 0.012],[0.652 0.065]
7,4,[0.627  0.0456],[0.0184716  0.01042305],[0.591 0.032],[0.642 0.063]
8,5,[0.6202 0.0332],[0.02077884 0.0154971 ],[0.601 0.007],[0.66  0.049]
9,4,[0.6266 0.0534],[0.02820355 0.02080961],[0.605 0.033],[0.682 0.092]
10,3,[0.631  0.0492],[0.03024566 0.02250689],[0.61  0.028],[0.691 0.092]
11,5,[0.623  0.0342],[0.03141337 0.02697703],[0.6   0.005],[0.685 0.081]
12,3,[0.6088 0.0226],[0.01116065 0.02611207],[0.595 0.004],[0.628 0.073]
13,4,[0.6076 0.0168],[0.01053755 0.00913017],[0.594 0.004],[0.626 0.029]
14,5,[0.6294 0.0406],[0.03654367 0.02725876],[0.593 0.008],[0.697 0.077]
15,5,[0.6334 0.0374],[0.03273286 0.02826022],[0.578 0.005],[0.681 0.09 ]
16,3,[0.6356 0.025 ],[0.04707271 0.01415627],[0.554 0.005],[0.683 0.049]
17,5,[0.6254 0.056 ],[0.05392068 0.05893047],[0.534 0.001],[0.687 0.169]
18,4,[0.6156 0.0644],[0.0600886  0.05522898],[0.534 0.019],[0.682 0.169]
19,2,[0.6366 0.055 ],[0.05411321 0.05826491],[0.534 0.012],[0.682 0.169]
20,4,[0.5904 0.0804],[0.03518295 0.0487918 ],[0.534 0.021],[0.635 0.169]
21,5,[0.616  0.0274],[0.0356595  0.02458129],[0.563 0.001],[0.67  0.064]
22,4,[0.637  0.0272],[0.02068816 0.02064364],[0.612 0.011],[0.66  0.066]
23,3,[0.6376 0.0134],[0.02435241 0.00739189],[0.604 0.003],[0.66  0.026]
24,5,[0.6558 0.032 ],[0.02588745 0.02206354],[0.608 0.008],[0.687 0.067]
25,4,[0.6424 0.0666],[0.05281894 0.03248754],[0.556 0.039],[0.689 0.127]
