gen,nevals,avg,std,min,max
0,50,[0.64428 0.04212],[0.03874638 0.02113825],[0.509 0.01 ],[0.695 0.111]
1,5,[0.6448 0.051 ],[0.023995   0.01972815],[0.602 0.028],[0.676 0.081]
2,4,[0.6488 0.0474],[0.02588745 0.02079038],[0.603 0.018],[0.677 0.081]
3,2,[0.664  0.0374],[0.01421267 0.02016532],[0.646 0.009],[0.679 0.059]
4,2,[0.669  0.0404],[0.00603324 0.01309351],[0.661 0.024],[0.679 0.059]
5,4,[0.6478 0.0514],[0.03947354 0.01803996],[0.569 0.03 ],[0.67  0.084]
6,5,[0.6454 0.0426],[0.04470168 0.00531413],[0.556 0.033],[0.668 0.048]
7,5,[0.649 0.057],[0.04874423 0.02273324],[0.552 0.026],[0.679 0.088]
8,5,[0.6664 0.037 ],[0.00366606 0.00723878],[0.662 0.025],[0.673 0.044]
9,3,[0.6656 0.0414],[0.0052     0.00508331],[0.657 0.033],[0.673 0.048]
10,4,[0.6426 0.042 ],[0.04246222 0.01842824],[0.558 0.028],[0.668 0.078]
11,4,[0.6502 0.0386],[0.02764344 0.01566652],[0.598 0.014],[0.672 0.059]
12,3,[0.6486 0.0462],[0.02821772 0.00886341],[0.593 0.034],[0.669 0.06 ]
13,3,[0.6548 0.0462],[0.02581782 0.01110675],[0.605 0.026],[0.679 0.06 ]
14,5,[0.6158 0.0348],[0.03941269 0.01057166],[0.554 0.023],[0.66  0.054]
15,4,[0.6448 0.045 ],[0.03909169 0.01992988],[0.569 0.027],[0.681 0.082]
16,4,[0.6594 0.0286],[0.00531413 0.00838093],[0.652 0.015],[0.666 0.04 ]
17,5,[0.6542 0.0306],[0.00988737 0.00763151],[0.642 0.023],[0.67  0.043]
18,5,[0.6564 0.0454],[0.01372006 0.02386294],[0.638 0.023],[0.679 0.088]
19,4,[0.6486 0.042 ],[0.02376215 0.02192715],[0.604 0.017],[0.671 0.079]
20,5,[0.6608 0.048 ],[0.01254432 0.01056409],[0.646 0.03 ],[0.68 0.06]
21,4,[0.6534 0.0386],[0.00939361 0.00972831],[0.641 0.027],[0.669 0.055]
22,4,[0.6464 0.0344],[0.00588558 0.00588558],[0.64  0.023],[0.657 0.04 ]
23,5,[0.6394 0.0486],[0.0058515 0.0088   ],[0.628 0.038],[0.644 0.062]
24,4,[0.6386 0.042 ],[0.00915642 0.006     ],[0.628 0.033],[0.651 0.05 ]
25,4,[0.6484 0.0488],[0.00941488 0.00676461],[0.635 0.039],[0.659 0.057]
