gen,nevals,avg,std,min,max
0,50,[0.65338 0.06016],[0.02443267 0.02184066],[0.574 0.   ],[0.691 0.104]
1,5,[0.6684 0.0604],[0.00578273 0.02591216],[0.661 0.039],[0.678 0.108]
2,4,[0.6714 0.0622],[0.01312402 0.03139682],[0.656 0.032],[0.695 0.108]
3,4,[0.6658 0.0566],[0.0096623  0.01604494],[0.65  0.032],[0.677 0.079]
4,3,[0.656  0.0638],[0.0117983  0.01701058],[0.64  0.049],[0.674 0.095]
5,4,[0.6578 0.0482],[0.01108873 0.01163443],[0.64  0.035],[0.674 0.067]
6,5,[0.6478 0.0308],[0.02505514 0.02050756],[0.617 0.001],[0.681 0.054]
7,4,[0.6452 0.0338],[0.01427445 0.02125465],[0.628 0.001],[0.659 0.063]
8,3,[0.6512 0.047 ],[0.01318181 0.01844993],[0.625 0.013],[0.659 0.063]
9,5,[0.6654 0.0552],[0.00989141 0.01499867],[0.656 0.04 ],[0.683 0.074]
10,2,[0.6692 0.0538],[0.007494   0.01818131],[0.661 0.027],[0.683 0.074]
11,5,[0.6694 0.0512],[0.00492341 0.01665413],[0.661 0.025],[0.676 0.066]
12,4,[0.6656 0.0628],[0.00926499 0.01010742],[0.652 0.052],[0.679 0.081]
13,4,[0.6674 0.053 ],[0.01267438 0.01582403],[0.645 0.024],[0.679 0.068]
14,5,[0.6622 0.065 ],[0.01836736 0.03355592],[0.634 0.036],[0.689 0.129]
15,4,[0.6592 0.0782],[0.01358529 0.02781654],[0.634 0.053],[0.671 0.129]
16,4,[0.6612 0.0624],[0.00990757 0.01327554],[0.643 0.05 ],[0.672 0.081]
17,5,[0.6654 0.056 ],[0.0094361  0.00632456],[0.65  0.047],[0.675 0.063]
18,4,[0.6642 0.0586],[0.0104     0.00770973],[0.644 0.048],[0.672 0.068]
19,5,[0.6504 0.0504],[0.01947922 0.01040385],[0.619 0.038],[0.672 0.063]
20,3,[0.67   0.0576],[0.00726636 0.01732743],[0.66  0.038],[0.682 0.086]
21,5,[0.674 0.046],[0.00707107 0.01035374],[0.666 0.036],[0.687 0.063]
22,3,[0.6708 0.0522],[0.00318748 0.01230285],[0.665 0.039],[0.674 0.075]
23,3,[0.6678 0.0488],[0.00570614 0.00738647],[0.657 0.039],[0.673 0.06 ]
24,3,[0.6652 0.0482],[0.01047664 0.00915205],[0.649 0.031],[0.677 0.058]
25,4,[0.6682 0.0536],[0.00886341 0.00868562],[0.652 0.045],[0.677 0.068]
