gen,nevals,avg,std,min,max
0,50,[0.65212 0.07598],[0.03493402 0.02428867],[0.52 0.  ],[0.697 0.114]
1,4,[0.6616 0.095 ],[0.01478648 0.02510777],[0.644 0.072],[0.682 0.138]
2,5,[0.664  0.0866],[0.01892089 0.0166325 ],[0.64  0.068],[0.687 0.116]
3,5,[0.6736 0.087 ],[0.01982524 0.01681666],[0.643 0.059],[0.701 0.105]
4,4,[0.682  0.0844],[0.01078888 0.01772682],[0.67  0.069],[0.701 0.119]
5,4,[0.6764 0.0768],[0.01352923 0.00617738],[0.663 0.069],[0.701 0.086]
6,4,[0.6736 0.0906],[0.01100182 0.02084802],[0.663 0.069],[0.694 0.118]
7,3,[0.6754 0.0954],[0.01451344 0.01818351],[0.661 0.073],[0.703 0.118]
8,4,[0.6818 0.0952],[0.0118558  0.01610466],[0.668 0.073],[0.703 0.116]
9,5,[0.6742 0.1042],[0.01135606 0.02347254],[0.656 0.071],[0.685 0.139]
10,4,[0.6704 0.109 ],[0.01214249 0.01914158],[0.656 0.085],[0.685 0.139]
11,5,[0.6762 0.1018],[0.01331766 0.01844343],[0.66  0.083],[0.693 0.125]
12,4,[0.6708 0.0936],[0.01401999 0.01646329],[0.655 0.081],[0.696 0.125]
13,5,[0.67   0.0914],[0.0089666  0.02361864],[0.661 0.058],[0.687 0.132]
14,4,[0.6858 0.0964],[0.013891   0.01195993],[0.661 0.087],[0.699 0.12 ]
15,4,[0.6798 0.0874],[0.01571496 0.01670449],[0.66  0.071],[0.699 0.119]
16,3,[0.6888 0.0914],[0.01222129 0.01754537],[0.666 0.069],[0.698 0.123]
17,5,[0.6546 0.0988],[0.05111008 0.01566397],[0.559 0.072],[0.701 0.117]
18,4,[0.6264 0.076 ],[0.05227083 0.01060189],[0.559 0.063],[0.673 0.092]
19,4,[0.622  0.0494],[0.04083626 0.0197241 ],[0.575 0.021],[0.673 0.075]
20,3,[0.618  0.0504],[0.04237924 0.02202362],[0.575 0.014],[0.673 0.075]
21,3,[0.6342 0.0702],[0.04372368 0.0200639 ],[0.575 0.042],[0.674 0.089]
22,4,[0.6538 0.073 ],[0.040002   0.02254773],[0.574 0.029],[0.678 0.09 ]
23,4,[0.6702 0.0822],[0.00203961 0.00968297],[0.668 0.067],[0.674 0.095]
24,5,[0.6764 0.0796],[0.00640625 0.01128893],[0.67  0.067],[0.686 0.1  ]
25,5,[0.6804 0.0948],[0.00935094 0.01228658],[0.666 0.084],[0.692 0.118]
