gen,nevals,avg,std,min,max
0,50,[0.66662 0.07544],[0.02418999 0.02569837],[0.61  0.009],[0.708 0.155]
1,4,[0.6708 0.0756],[0.00503587 0.01094715],[0.666 0.065],[0.679 0.095]
2,4,[0.664 0.071],[0.02012958 0.0184716 ],[0.624 0.042],[0.677 0.1  ]
3,4,[0.6634 0.0752],[0.01635359 0.01126765],[0.632 0.058],[0.677 0.089]
4,4,[0.6494 0.08  ],[0.02530296 0.01485934],[0.615 0.067],[0.683 0.107]
5,3,[0.6462 0.0742],[0.0225424  0.00957914],[0.615 0.067],[0.673 0.093]
6,3,[0.6398 0.0682],[0.01586695 0.02095137],[0.625 0.031],[0.664 0.093]
7,5,[0.645  0.0816],[0.02758985 0.01410815],[0.609 0.059],[0.674 0.098]
8,3,[0.6594 0.0862],[0.01987561 0.01183892],[0.622 0.073],[0.678 0.105]
9,4,[0.6592 0.0718],[0.02262211 0.01749743],[0.616 0.044],[0.678 0.091]
10,5,[0.671 0.069],[0.01316055 0.02280351],[0.653 0.025],[0.688 0.087]
11,2,[0.6754 0.083 ],[0.0028     0.01143678],[0.674 0.069],[0.681 0.104]
12,5,[0.6768 0.074 ],[0.00773046 0.01140175],[0.668 0.057],[0.689 0.091]
13,4,[0.6732 0.0754],[0.00354401 0.00964572],[0.668 0.065],[0.677 0.091]
14,5,[0.68  0.086],[0.00228035 0.01253794],[0.677 0.064],[0.684 0.101]
15,4,[0.674  0.0842],[0.01325142 0.01442775],[0.654 0.057],[0.689 0.1  ]
16,3,[0.6728 0.0826],[0.01182201 0.00970773],[0.654 0.073],[0.685 0.1  ]
17,4,[0.6734 0.0818],[0.01040385 0.00365513],[0.654 0.078],[0.681 0.087]
18,4,[0.6728 0.076 ],[0.00793473 0.0128841 ],[0.661 0.051],[0.681 0.087]
19,4,[0.6712 0.0842],[0.01172007 0.00708237],[0.651 0.078],[0.685 0.098]
20,5,[0.6686 0.0758],[0.00553534 0.00805978],[0.659 0.061],[0.676 0.083]
21,4,[0.674  0.0794],[0.0085557 0.0048   ],[0.66  0.075],[0.681 0.087]
22,5,[0.6706 0.0804],[0.01946895 0.01402284],[0.641 0.065],[0.702 0.101]
23,4,[0.676  0.0766],[0.00672309 0.01078147],[0.669 0.062],[0.687 0.087]
24,4,[0.6558 0.0832],[0.04664504 0.01112475],[0.563 0.066],[0.683 0.101]
25,3,[0.6082 0.0808],[0.05033249 0.01901999],[0.562 0.055],[0.67  0.101]
