gen,nevals,avg,std,min,max
0,50,[0.67484 0.0674 ],[0.03577505 0.02891505],[0.523 0.003],[0.725 0.202]
1,4,[0.6742 0.0684],[0.02688048 0.0147187 ],[0.634 0.053],[0.706 0.088]
2,3,[0.672  0.0838],[0.02376552 0.02509502],[0.632 0.053],[0.706 0.121]
3,5,[0.645  0.0686],[0.02629829 0.021077  ],[0.605 0.048],[0.68  0.101]
4,4,[0.6536 0.0922],[0.02551549 0.0356393 ],[0.628 0.057],[0.701 0.161]
5,2,[0.6446 0.0888],[0.01364698 0.01467515],[0.628 0.08 ],[0.658 0.118]
6,4,[0.635  0.0632],[0.03289377 0.00901998],[0.606 0.055],[0.697 0.08 ]
7,3,[0.6328 0.0612],[0.01396281 0.01938453],[0.609 0.028],[0.652 0.082]
8,4,[0.6322 0.0666],[0.01367333 0.01092886],[0.609 0.053],[0.649 0.086]
9,3,[0.6258 0.0504],[0.01010742 0.01436106],[0.609 0.029],[0.638 0.068]
10,5,[0.6294 0.0636],[0.01492113 0.01828223],[0.609 0.047],[0.655 0.097]
11,4,[0.637  0.0672],[0.01578607 0.02207623],[0.609 0.036],[0.653 0.096]
12,3,[0.6418 0.0502],[0.01841087 0.0286524 ],[0.609 0.003],[0.661 0.08 ]
13,3,[0.6592 0.0474],[0.02667133 0.02303562],[0.609 0.003],[0.685 0.069]
14,2,[0.6454 0.0522],[0.02989047 0.00897552],[0.609 0.037],[0.675 0.065]
15,3,[0.6448 0.0656],[0.02418595 0.01246756],[0.609 0.05 ],[0.677 0.082]
16,4,[0.6464 0.0514],[0.02185955 0.01738505],[0.626 0.024],[0.676 0.076]
17,4,[0.6196 0.0618],[0.01778314 0.02924654],[0.585 0.019],[0.636 0.096]
18,5,[0.6176 0.048 ],[0.01149957 0.03280244],[0.605 0.   ],[0.632 0.091]
19,4,[0.6338 0.0456],[0.02921917 0.03431967],[0.596 0.   ],[0.676 0.085]
20,3,[0.6654 0.0366],[0.01907459 0.02110545],[0.646 0.009],[0.697 0.066]
21,2,[0.6634 0.0474],[0.01172348 0.02436062],[0.648 0.009],[0.676 0.068]
22,4,[0.654  0.0476],[0.00817313 0.01363231],[0.642 0.027],[0.665 0.068]
23,3,[0.6414 0.0498],[0.01202664 0.0243754 ],[0.626 0.024],[0.657 0.093]
24,5,[0.648  0.0414],[0.01033441 0.01380724],[0.639 0.017],[0.668 0.06 ]
25,2,[0.647 0.043],[0.00525357 0.02848157],[0.642 0.017],[0.657 0.095]
