accuracy,recall,precision,f1,mcc,spd,aod,eod
0.644,0.637,0.64,0.637,0.276,0.156,0.143,0.081
0.662,0.653,0.659,0.653,0.311,0.099,0.078,0.044
0.672,0.654,0.68,0.651,0.333,0.152,0.136,0.07
0.669,0.651,0.677,0.647,0.327,0.171,0.155,0.09
0.652,0.645,0.648,0.646,0.293,0.123,0.104,0.068
0.676,0.655,0.695,0.649,0.348,0.175,0.16,0.084
0.654,0.646,0.65,0.646,0.296,0.155,0.138,0.089
0.675,0.668,0.672,0.669,0.34,0.153,0.131,0.086
0.679,0.662,0.685,0.66,0.347,0.18,0.166,0.084
0.65,0.644,0.646,0.644,0.29,0.097,0.075,0.059
0.65,0.643,0.646,0.644,0.289,0.171,0.155,0.101
0.652,0.645,0.648,0.646,0.293,0.152,0.135,0.087
0.665,0.657,0.661,0.658,0.319,0.161,0.143,0.085
0.673,0.652,0.688,0.646,0.338,0.157,0.144,0.063
0.646,0.639,0.642,0.639,0.28,0.147,0.13,0.093
0.645,0.638,0.64,0.638,0.278,0.13,0.114,0.067
0.653,0.644,0.649,0.644,0.293,0.148,0.135,0.066
0.65,0.644,0.646,0.645,0.29,0.193,0.174,0.14
0.66,0.65,0.657,0.651,0.307,0.125,0.105,0.064
0.681,0.664,0.69,0.662,0.353,0.197,0.183,0.093
0.688,0.67,0.7,0.667,0.368,0.193,0.175,0.105
0.663,0.656,0.66,0.656,0.315,0.146,0.128,0.077
0.686,0.678,0.684,0.679,0.362,0.164,0.141,0.091
0.656,0.649,0.652,0.649,0.301,0.128,0.109,0.067
0.654,0.647,0.65,0.647,0.296,0.168,0.15,0.103
0.671,0.653,0.68,0.65,0.331,0.093,0.073,0.027
0.666,0.645,0.681,0.639,0.324,0.089,0.073,0.017
0.693,0.684,0.692,0.685,0.375,0.156,0.136,0.064
0.658,0.651,0.654,0.652,0.305,0.154,0.138,0.079
0.652,0.645,0.647,0.645,0.292,0.125,0.109,0.055
0.689,0.68,0.687,0.681,0.367,0.139,0.119,0.05
0.647,0.64,0.643,0.64,0.283,0.139,0.122,0.085
0.691,0.684,0.688,0.685,0.372,0.169,0.148,0.079
0.65,0.643,0.646,0.644,0.289,0.134,0.118,0.069
0.682,0.673,0.679,0.674,0.352,0.153,0.134,0.069
0.65,0.644,0.646,0.644,0.29,0.126,0.114,0.038
0.688,0.68,0.685,0.681,0.365,0.164,0.144,0.081
0.647,0.641,0.643,0.641,0.284,0.12,0.1,0.076
0.66,0.655,0.656,0.656,0.312,0.167,0.148,0.104
0.652,0.644,0.647,0.645,0.292,0.134,0.115,0.08
0.643,0.637,0.639,0.638,0.276,0.105,0.09,0.035
0.688,0.677,0.688,0.678,0.365,0.113,0.091,0.036
0.647,0.639,0.643,0.639,0.282,0.098,0.08,0.039
0.683,0.674,0.682,0.675,0.355,0.15,0.131,0.063
0.687,0.676,0.686,0.677,0.362,0.153,0.132,0.071
0.687,0.678,0.684,0.679,0.362,0.183,0.163,0.102
0.655,0.649,0.651,0.649,0.3,0.147,0.127,0.093
0.664,0.657,0.66,0.658,0.317,0.167,0.146,0.114
0.645,0.638,0.64,0.638,0.278,0.112,0.091,0.074
0.675,0.665,0.673,0.666,0.338,0.144,0.126,0.058
0.688,0.677,0.687,0.678,0.364,0.119,0.097,0.044
0.688,0.679,0.687,0.68,0.365,0.162,0.141,0.082
0.647,0.64,0.642,0.641,0.282,0.106,0.089,0.048
0.683,0.673,0.682,0.674,0.355,0.177,0.158,0.093
0.692,0.683,0.689,0.684,0.372,0.163,0.141,0.087
0.642,0.636,0.638,0.636,0.274,0.093,0.074,0.049
0.68,0.668,0.68,0.669,0.348,0.133,0.114,0.053
0.681,0.673,0.678,0.674,0.352,0.161,0.142,0.08
0.684,0.676,0.682,0.677,0.358,0.183,0.16,0.111
0.676,0.664,0.675,0.665,0.339,0.139,0.12,0.064
0.692,0.683,0.689,0.684,0.372,0.159,0.139,0.073
0.687,0.676,0.687,0.677,0.363,0.114,0.092,0.042
0.68,0.669,0.68,0.669,0.348,0.121,0.098,0.06
0.678,0.668,0.676,0.669,0.344,0.124,0.104,0.045
0.679,0.669,0.677,0.669,0.345,0.128,0.108,0.048
0.68,0.671,0.677,0.672,0.348,0.178,0.156,0.113
0.683,0.674,0.682,0.675,0.355,0.144,0.125,0.06
0.67,0.659,0.669,0.659,0.328,0.127,0.11,0.046
0.671,0.659,0.67,0.659,0.329,0.115,0.092,0.063
0.679,0.66,0.692,0.656,0.351,0.192,0.18,0.086
0.683,0.671,0.684,0.672,0.355,0.166,0.149,0.071
0.668,0.659,0.666,0.659,0.324,0.137,0.115,0.087
0.67,0.661,0.667,0.662,0.328,0.136,0.115,0.078
0.679,0.668,0.678,0.668,0.346,0.164,0.143,0.095
0.677,0.665,0.676,0.666,0.341,0.169,0.153,0.075
0.682,0.671,0.682,0.672,0.353,0.158,0.137,0.088
0.669,0.659,0.667,0.66,0.326,0.14,0.122,0.066
0.689,0.678,0.688,0.679,0.366,0.145,0.122,0.076
0.676,0.665,0.676,0.665,0.34,0.142,0.124,0.059
0.681,0.669,0.681,0.669,0.349,0.122,0.104,0.033
0.669,0.659,0.667,0.659,0.325,0.115,0.095,0.046
0.683,0.673,0.682,0.673,0.354,0.159,0.14,0.077
0.68,0.67,0.679,0.671,0.348,0.192,0.175,0.101
0.674,0.662,0.673,0.662,0.335,0.171,0.155,0.084
0.672,0.661,0.669,0.662,0.331,0.147,0.128,0.075
0.689,0.678,0.688,0.679,0.366,0.15,0.129,0.066
0.677,0.667,0.675,0.668,0.342,0.182,0.165,0.095
0.683,0.673,0.681,0.674,0.354,0.164,0.144,0.079
0.676,0.664,0.675,0.664,0.339,0.101,0.078,0.045
0.687,0.676,0.687,0.676,0.363,0.16,0.14,0.078
0.657,0.652,0.654,0.652,0.305,0.143,0.122,0.091
0.679,0.668,0.677,0.669,0.345,0.187,0.17,0.101
0.689,0.677,0.69,0.677,0.366,0.137,0.117,0.05
0.667,0.655,0.666,0.655,0.32,0.094,0.071,0.047
0.666,0.653,0.666,0.653,0.319,0.088,0.065,0.042
0.673,0.665,0.671,0.666,0.336,0.161,0.149,0.077
0.686,0.675,0.688,0.675,0.362,0.161,0.148,0.071
0.637,0.634,0.634,0.634,0.267,0.127,0.115,0.073
0.658,0.652,0.655,0.652,0.307,0.116,0.102,0.057
0.677,0.668,0.677,0.668,0.344,0.143,0.13,0.065
0.686,0.679,0.685,0.679,0.363,0.177,0.164,0.083
0.658,0.653,0.655,0.653,0.308,0.173,0.16,0.104
0.688,0.679,0.687,0.68,0.367,0.148,0.134,0.057
0.669,0.662,0.667,0.663,0.329,0.127,0.115,0.047
0.676,0.658,0.696,0.652,0.352,0.109,0.097,0.026
0.677,0.668,0.677,0.669,0.345,0.203,0.192,0.111
0.656,0.649,0.653,0.649,0.302,0.141,0.13,0.066
0.636,0.633,0.633,0.633,0.266,0.144,0.13,0.106
0.677,0.667,0.679,0.667,0.346,0.153,0.139,0.078
0.666,0.657,0.664,0.658,0.321,0.184,0.167,0.138
0.664,0.657,0.662,0.657,0.318,0.09,0.075,0.027
0.693,0.686,0.692,0.687,0.378,0.178,0.163,0.083
0.67,0.662,0.669,0.662,0.331,0.136,0.125,0.045
0.657,0.653,0.654,0.653,0.306,0.148,0.131,0.104
0.685,0.674,0.688,0.673,0.362,0.185,0.173,0.094
0.663,0.658,0.66,0.659,0.319,0.15,0.136,0.085
0.65,0.646,0.647,0.646,0.292,0.144,0.13,0.085
0.672,0.667,0.669,0.667,0.336,0.197,0.184,0.118
0.668,0.662,0.665,0.663,0.327,0.148,0.135,0.077
0.687,0.676,0.691,0.676,0.366,0.138,0.122,0.06
0.651,0.625,0.698,0.603,0.315,0.081,0.072,0.014
0.679,0.67,0.677,0.671,0.348,0.16,0.147,0.072
0.688,0.678,0.689,0.679,0.367,0.143,0.13,0.054
0.672,0.663,0.671,0.663,0.334,0.123,0.109,0.055
0.666,0.659,0.663,0.659,0.322,0.114,0.101,0.037
0.667,0.662,0.664,0.662,0.326,0.191,0.179,0.111
0.667,0.662,0.664,0.662,0.326,0.164,0.151,0.082
0.683,0.673,0.684,0.673,0.357,0.159,0.147,0.061
0.68,0.667,0.685,0.665,0.352,0.158,0.146,0.071
0.678,0.665,0.684,0.663,0.348,0.122,0.109,0.044
0.672,0.664,0.67,0.665,0.335,0.169,0.155,0.096
0.688,0.676,0.692,0.676,0.368,0.168,0.154,0.081
0.655,0.651,0.652,0.651,0.303,0.148,0.135,0.085
0.688,0.679,0.688,0.679,0.367,0.141,0.125,0.063
0.681,0.671,0.681,0.672,0.352,0.182,0.169,0.096
0.677,0.67,0.675,0.67,0.345,0.185,0.174,0.085
0.68,0.672,0.679,0.673,0.351,0.163,0.149,0.084
0.656,0.652,0.653,0.653,0.306,0.173,0.159,0.11
0.665,0.659,0.662,0.66,0.321,0.163,0.148,0.099
0.66,0.656,0.657,0.656,0.313,0.174,0.159,0.117
0.673,0.665,0.671,0.666,0.336,0.109,0.093,0.045
0.652,0.646,0.648,0.647,0.295,0.161,0.149,0.095
0.674,0.66,0.68,0.658,0.339,0.108,0.094,0.037
0.659,0.654,0.656,0.654,0.31,0.137,0.124,0.067
0.674,0.665,0.674,0.665,0.339,0.134,0.12,0.058
0.655,0.65,0.652,0.65,0.302,0.12,0.11,0.035
0.656,0.652,0.653,0.652,0.305,0.158,0.146,0.087
0.697,0.683,0.707,0.682,0.389,0.131,0.118,0.032
0.66,0.653,0.657,0.653,0.31,0.103,0.089,0.041
0.69,0.681,0.691,0.682,0.372,0.177,0.162,0.088
0.677,0.664,0.682,0.662,0.346,0.139,0.128,0.05
0.684,0.674,0.686,0.674,0.359,0.151,0.138,0.063
0.681,0.668,0.685,0.667,0.353,0.177,0.162,0.102
0.684,0.671,0.692,0.67,0.362,0.191,0.179,0.098
0.679,0.666,0.684,0.665,0.349,0.198,0.188,0.101
0.686,0.677,0.686,0.678,0.363,0.189,0.175,0.103
0.648,0.64,0.645,0.641,0.285,0.152,0.137,0.109
0.66,0.651,0.658,0.652,0.309,0.155,0.142,0.084
0.681,0.668,0.687,0.666,0.354,0.189,0.18,0.087
0.68,0.667,0.685,0.666,0.351,0.161,0.149,0.071
0.684,0.676,0.684,0.677,0.36,0.17,0.158,0.073
0.688,0.681,0.686,0.682,0.367,0.176,0.164,0.073
0.683,0.67,0.688,0.669,0.358,0.157,0.145,0.064
0.655,0.649,0.652,0.649,0.301,0.161,0.151,0.075
0.677,0.67,0.676,0.671,0.346,0.199,0.186,0.109
0.652,0.645,0.649,0.646,0.294,0.204,0.19,0.152
0.683,0.676,0.682,0.677,0.358,0.128,0.115,0.034
0.671,0.662,0.67,0.663,0.332,0.155,0.141,0.083
0.686,0.678,0.686,0.678,0.363,0.157,0.145,0.057
0.687,0.678,0.686,0.679,0.364,0.208,0.198,0.101
0.65,0.646,0.647,0.646,0.293,0.123,0.108,0.072
0.66,0.657,0.657,0.657,0.314,0.173,0.161,0.091
0.679,0.669,0.679,0.669,0.348,0.156,0.144,0.068
0.619,0.596,0.635,0.578,0.228,0.09,0.084,0.031
0.683,0.673,0.683,0.674,0.357,0.136,0.121,0.059
0.677,0.67,0.676,0.671,0.346,0.161,0.148,0.076
0.689,0.68,0.689,0.681,0.369,0.163,0.151,0.062
0.689,0.68,0.689,0.68,0.369,0.185,0.172,0.087
0.607,0.577,0.649,0.535,0.214,0.078,0.07,0.053
0.683,0.676,0.681,0.677,0.357,0.175,0.16,0.096
0.655,0.637,0.669,0.629,0.305,0.167,0.157,0.091
0.682,0.674,0.68,0.675,0.355,0.184,0.172,0.09
0.68,0.672,0.679,0.673,0.351,0.182,0.172,0.08
0.683,0.676,0.681,0.676,0.357,0.182,0.167,0.105
0.69,0.681,0.69,0.682,0.371,0.174,0.161,0.079
0.662,0.641,0.687,0.63,0.325,0.104,0.095,0.025
0.683,0.676,0.682,0.677,0.358,0.156,0.144,0.061
0.678,0.67,0.677,0.671,0.347,0.155,0.142,0.067
0.683,0.676,0.681,0.676,0.357,0.193,0.18,0.099
0.659,0.637,0.688,0.624,0.321,0.097,0.085,0.034
0.678,0.67,0.677,0.671,0.347,0.195,0.183,0.103
0.677,0.662,0.687,0.659,0.348,0.066,0.051,0.002
0.691,0.682,0.691,0.683,0.373,0.166,0.154,0.065
0.694,0.686,0.695,0.686,0.38,0.176,0.162,0.078
0.669,0.664,0.666,0.664,0.33,0.146,0.133,0.067
0.652,0.646,0.649,0.647,0.295,0.173,0.162,0.104
0.655,0.65,0.652,0.65,0.301,0.158,0.147,0.083
0.655,0.651,0.652,0.652,0.303,0.152,0.135,0.106
0.689,0.681,0.689,0.681,0.37,0.164,0.152,0.064
0.656,0.651,0.653,0.651,0.304,0.148,0.135,0.082
0.654,0.647,0.651,0.648,0.299,0.18,0.17,0.097
0.656,0.653,0.654,0.654,0.307,0.144,0.13,0.077
0.65,0.644,0.647,0.645,0.292,0.13,0.117,0.065
0.651,0.648,0.648,0.648,0.297,0.16,0.146,0.1
0.657,0.65,0.654,0.651,0.305,0.161,0.145,0.109
0.656,0.653,0.653,0.653,0.306,0.12,0.106,0.062
0.661,0.658,0.658,0.658,0.316,0.159,0.144,0.096
0.657,0.652,0.654,0.653,0.307,0.133,0.115,0.096
0.655,0.651,0.652,0.652,0.304,0.143,0.129,0.083
0.658,0.655,0.655,0.655,0.31,0.152,0.141,0.067
0.655,0.649,0.652,0.649,0.3,0.106,0.096,0.023
0.656,0.652,0.653,0.652,0.305,0.147,0.132,0.091
0.657,0.653,0.654,0.653,0.307,0.127,0.112,0.072
0.659,0.655,0.656,0.655,0.311,0.154,0.138,0.103
0.668,0.664,0.665,0.664,0.329,0.148,0.131,0.1
0.653,0.649,0.65,0.649,0.299,0.137,0.123,0.083
0.656,0.65,0.653,0.65,0.303,0.11,0.093,0.064
0.655,0.651,0.652,0.651,0.303,0.134,0.117,0.094
0.66,0.658,0.658,0.658,0.316,0.181,0.167,0.116
0.648,0.645,0.645,0.645,0.29,0.131,0.119,0.064
0.654,0.649,0.651,0.65,0.3,0.199,0.19,0.116
0.676,0.67,0.673,0.671,0.343,0.148,0.136,0.058
0.644,0.641,0.641,0.641,0.282,0.148,0.135,0.086
0.663,0.659,0.66,0.659,0.319,0.148,0.137,0.055
0.652,0.647,0.649,0.648,0.296,0.118,0.104,0.058
0.657,0.653,0.654,0.653,0.307,0.129,0.113,0.077
0.656,0.648,0.653,0.649,0.302,0.101,0.09,0.021
0.637,0.635,0.635,0.635,0.27,0.189,0.175,0.148
0.667,0.661,0.664,0.661,0.325,0.105,0.093,0.018
0.655,0.65,0.652,0.65,0.301,0.118,0.103,0.06
0.665,0.66,0.662,0.66,0.322,0.125,0.109,0.065
0.666,0.662,0.663,0.662,0.325,0.156,0.14,0.096
0.657,0.654,0.655,0.654,0.309,0.169,0.152,0.121
0.657,0.654,0.655,0.654,0.309,0.169,0.154,0.108
0.658,0.654,0.655,0.654,0.309,0.167,0.151,0.115
0.641,0.638,0.638,0.638,0.276,0.174,0.163,0.109
0.667,0.662,0.664,0.662,0.326,0.156,0.144,0.074
0.666,0.661,0.663,0.662,0.324,0.174,0.158,0.115
0.646,0.642,0.643,0.642,0.285,0.142,0.131,0.074
0.666,0.661,0.663,0.661,0.324,0.122,0.108,0.051
0.65,0.646,0.647,0.647,0.294,0.112,0.102,0.03
0.67,0.665,0.668,0.665,0.333,0.156,0.139,0.097
0.664,0.659,0.661,0.66,0.32,0.133,0.12,0.061
0.676,0.669,0.672,0.67,0.341,0.212,0.195,0.153
0.681,0.674,0.677,0.674,0.351,0.167,0.151,0.098
0.667,0.663,0.664,0.664,0.327,0.122,0.1,0.09
0.645,0.639,0.641,0.639,0.28,0.203,0.189,0.155
0.632,0.628,0.628,0.628,0.256,0.14,0.127,0.093
0.663,0.658,0.659,0.658,0.317,0.172,0.154,0.123
0.646,0.642,0.642,0.642,0.285,0.15,0.142,0.068
0.677,0.671,0.674,0.672,0.345,0.156,0.14,0.084
0.675,0.668,0.671,0.669,0.339,0.208,0.191,0.149
0.683,0.669,0.687,0.668,0.355,0.177,0.159,0.121
0.662,0.652,0.659,0.653,0.312,0.143,0.129,0.083
0.665,0.656,0.661,0.657,0.317,0.151,0.134,0.101
0.659,0.655,0.655,0.655,0.31,0.146,0.131,0.083
0.67,0.655,0.673,0.654,0.328,0.163,0.146,0.112
0.663,0.658,0.66,0.658,0.317,0.183,0.168,0.118
0.674,0.668,0.671,0.669,0.339,0.167,0.148,0.116
0.68,0.672,0.677,0.673,0.348,0.156,0.139,0.093
0.669,0.665,0.666,0.665,0.331,0.199,0.183,0.139
0.673,0.664,0.67,0.665,0.334,0.159,0.139,0.118
0.676,0.658,0.687,0.654,0.343,0.189,0.176,0.114
0.668,0.659,0.664,0.66,0.323,0.187,0.172,0.128
0.646,0.643,0.643,0.643,0.285,0.169,0.151,0.138
0.666,0.647,0.674,0.643,0.321,0.141,0.124,0.099
0.64,0.637,0.637,0.637,0.274,0.137,0.123,0.089
0.665,0.659,0.661,0.66,0.32,0.221,0.207,0.153
0.669,0.664,0.666,0.665,0.33,0.155,0.14,0.084
0.672,0.666,0.668,0.666,0.334,0.174,0.157,0.112
0.677,0.67,0.674,0.671,0.344,0.212,0.196,0.147
0.659,0.652,0.655,0.652,0.306,0.187,0.171,0.136
0.683,0.676,0.68,0.677,0.356,0.189,0.171,0.129
0.641,0.637,0.637,0.637,0.274,0.183,0.169,0.139
0.664,0.661,0.661,0.661,0.321,0.124,0.103,0.091
0.672,0.657,0.675,0.655,0.331,0.122,0.104,0.076
0.666,0.664,0.663,0.664,0.327,0.146,0.127,0.101
0.667,0.66,0.663,0.661,0.323,0.162,0.144,0.118
0.679,0.666,0.679,0.666,0.345,0.178,0.163,0.108
0.651,0.624,0.679,0.609,0.298,0.073,0.058,0.038
0.645,0.64,0.641,0.64,0.281,0.112,0.099,0.051
0.669,0.65,0.679,0.646,0.328,0.152,0.138,0.092
0.682,0.67,0.683,0.67,0.352,0.18,0.16,0.139
0.676,0.669,0.672,0.67,0.341,0.142,0.123,0.091
0.683,0.677,0.68,0.678,0.357,0.202,0.184,0.135
0.674,0.668,0.671,0.668,0.338,0.157,0.14,0.092
0.671,0.652,0.681,0.648,0.332,0.195,0.184,0.115
0.65,0.645,0.646,0.645,0.291,0.143,0.128,0.097
0.657,0.638,0.665,0.634,0.302,0.129,0.113,0.086
0.659,0.652,0.655,0.652,0.306,0.146,0.132,0.083
0.635,0.636,0.634,0.634,0.27,0.182,0.167,0.145
0.663,0.641,0.681,0.632,0.32,0.194,0.183,0.126
0.646,0.64,0.641,0.64,0.281,0.133,0.119,0.083
0.661,0.659,0.658,0.658,0.317,0.181,0.163,0.133
0.666,0.659,0.662,0.66,0.321,0.158,0.137,0.124
0.682,0.675,0.679,0.675,0.353,0.202,0.183,0.143
0.679,0.672,0.676,0.673,0.348,0.168,0.147,0.126
0.675,0.668,0.672,0.669,0.34,0.19,0.172,0.138
0.68,0.672,0.677,0.673,0.349,0.219,0.203,0.151
0.645,0.642,0.641,0.642,0.283,0.171,0.154,0.136
0.662,0.659,0.659,0.659,0.317,0.192,0.171,0.164
0.675,0.668,0.671,0.669,0.339,0.177,0.158,0.13
0.663,0.66,0.66,0.66,0.321,0.19,0.17,0.154
0.647,0.644,0.644,0.644,0.288,0.17,0.157,0.109
0.667,0.644,0.685,0.636,0.327,0.073,0.054,0.046
0.646,0.644,0.643,0.643,0.287,0.163,0.145,0.136
0.67,0.664,0.666,0.665,0.33,0.174,0.156,0.12
0.653,0.65,0.65,0.65,0.3,0.178,0.159,0.145
0.652,0.649,0.648,0.649,0.297,0.167,0.148,0.138
0.67,0.662,0.666,0.663,0.329,0.159,0.142,0.103
0.629,0.626,0.626,0.626,0.251,0.125,0.112,0.083
0.635,0.63,0.631,0.63,0.261,0.127,0.111,0.097
0.68,0.673,0.676,0.674,0.349,0.164,0.145,0.11
0.629,0.624,0.625,0.625,0.25,0.116,0.103,0.073
0.671,0.665,0.667,0.665,0.332,0.163,0.145,0.111
0.674,0.667,0.67,0.667,0.337,0.149,0.129,0.107
0.674,0.657,0.679,0.656,0.335,0.165,0.147,0.116
0.675,0.67,0.672,0.67,0.342,0.202,0.184,0.144
0.668,0.662,0.664,0.662,0.326,0.154,0.136,0.106
0.666,0.658,0.662,0.658,0.32,0.174,0.159,0.111
0.667,0.657,0.663,0.658,0.321,0.147,0.128,0.109
0.673,0.665,0.67,0.666,0.335,0.194,0.178,0.133
0.67,0.664,0.667,0.665,0.331,0.19,0.172,0.139
0.673,0.666,0.669,0.667,0.335,0.228,0.211,0.176
0.677,0.671,0.674,0.672,0.345,0.207,0.192,0.136
0.673,0.666,0.669,0.666,0.335,0.178,0.161,0.119
0.658,0.658,0.656,0.656,0.314,0.142,0.124,0.094
0.674,0.664,0.672,0.665,0.336,0.184,0.169,0.118
0.671,0.665,0.667,0.666,0.332,0.197,0.18,0.141
0.669,0.663,0.666,0.664,0.329,0.201,0.184,0.151
0.672,0.665,0.668,0.666,0.333,0.198,0.181,0.146
0.676,0.669,0.672,0.67,0.341,0.182,0.16,0.15
0.674,0.668,0.671,0.668,0.338,0.194,0.178,0.129
0.68,0.672,0.677,0.673,0.348,0.216,0.198,0.163
0.677,0.67,0.674,0.671,0.344,0.205,0.191,0.127
0.681,0.668,0.682,0.668,0.349,0.152,0.132,0.108
0.653,0.651,0.65,0.65,0.301,0.193,0.178,0.144
0.646,0.643,0.643,0.643,0.286,0.166,0.151,0.114
0.675,0.669,0.672,0.67,0.341,0.205,0.186,0.156
0.681,0.665,0.687,0.664,0.351,0.184,0.167,0.132
0.635,0.633,0.633,0.633,0.266,0.158,0.141,0.131
0.646,0.644,0.643,0.643,0.287,0.149,0.129,0.13
0.676,0.663,0.677,0.663,0.34,0.197,0.181,0.134
0.683,0.676,0.68,0.677,0.356,0.163,0.146,0.099
0.642,0.641,0.64,0.64,0.28,0.175,0.162,0.122
0.652,0.65,0.649,0.649,0.299,0.117,0.099,0.078
0.679,0.67,0.676,0.671,0.346,0.182,0.166,0.113
0.662,0.661,0.66,0.66,0.321,0.157,0.14,0.107
0.675,0.668,0.672,0.669,0.34,0.156,0.139,0.095
0.679,0.674,0.676,0.674,0.349,0.193,0.173,0.144
0.653,0.651,0.65,0.651,0.301,0.126,0.108,0.083
0.677,0.67,0.674,0.671,0.344,0.167,0.15,0.103
0.645,0.644,0.643,0.643,0.286,0.209,0.191,0.178
0.687,0.678,0.685,0.679,0.363,0.155,0.136,0.096
0.676,0.671,0.673,0.672,0.344,0.206,0.186,0.162
0.688,0.677,0.687,0.678,0.364,0.18,0.16,0.129
0.679,0.671,0.675,0.672,0.346,0.154,0.137,0.093
0.66,0.654,0.656,0.655,0.31,0.171,0.154,0.125
0.675,0.664,0.673,0.665,0.337,0.142,0.125,0.086
0.657,0.652,0.653,0.652,0.305,0.165,0.148,0.12
0.683,0.677,0.68,0.677,0.357,0.171,0.153,0.11
0.655,0.652,0.652,0.652,0.304,0.141,0.129,0.073
0.657,0.651,0.653,0.652,0.305,0.137,0.121,0.088
0.682,0.671,0.68,0.672,0.352,0.158,0.14,0.101
0.679,0.668,0.678,0.669,0.346,0.134,0.117,0.073
0.668,0.663,0.664,0.663,0.327,0.174,0.157,0.118
0.676,0.669,0.672,0.669,0.341,0.145,0.126,0.091
0.648,0.643,0.644,0.643,0.287,0.136,0.124,0.071
0.67,0.663,0.666,0.663,0.329,0.211,0.195,0.149
0.68,0.668,0.68,0.668,0.347,0.127,0.109,0.069
0.646,0.64,0.642,0.64,0.281,0.111,0.097,0.058
0.65,0.647,0.647,0.647,0.294,0.123,0.108,0.068
0.681,0.673,0.678,0.674,0.351,0.158,0.141,0.089
0.648,0.643,0.644,0.643,0.286,0.125,0.113,0.063
0.661,0.657,0.657,0.657,0.315,0.172,0.156,0.115
0.662,0.658,0.658,0.658,0.316,0.164,0.149,0.101
0.655,0.652,0.652,0.652,0.303,0.145,0.129,0.099
0.637,0.634,0.634,0.634,0.268,0.178,0.167,0.117
0.649,0.646,0.646,0.646,0.291,0.151,0.136,0.104
0.653,0.648,0.649,0.648,0.297,0.145,0.133,0.076
0.638,0.631,0.633,0.632,0.265,0.139,0.126,0.087
0.656,0.652,0.652,0.652,0.304,0.176,0.162,0.112
0.645,0.643,0.642,0.642,0.284,0.144,0.127,0.108
