accuracy,recall,precision,f1,mcc,spd,aod,eod
0.812,0.732,0.752,0.741,0.484,0.195,0.118,0.133
0.804,0.721,0.741,0.73,0.462,0.187,0.108,0.113
0.795,0.709,0.728,0.718,0.437,0.162,0.081,0.078
0.819,0.73,0.765,0.744,0.493,0.167,0.088,0.101
0.808,0.725,0.747,0.735,0.472,0.19,0.119,0.14
0.804,0.716,0.741,0.726,0.456,0.171,0.098,0.112
0.816,0.731,0.759,0.743,0.489,0.192,0.123,0.149
0.805,0.73,0.742,0.735,0.471,0.21,0.149,0.183
0.8,0.717,0.734,0.724,0.451,0.172,0.089,0.088
0.809,0.727,0.748,0.737,0.475,0.197,0.134,0.164
0.793,0.721,0.725,0.723,0.446,0.224,0.163,0.191
0.814,0.735,0.755,0.744,0.49,0.194,0.117,0.134
0.792,0.709,0.723,0.715,0.432,0.176,0.1,0.103
0.799,0.705,0.734,0.717,0.438,0.162,0.086,0.087
0.798,0.724,0.732,0.728,0.456,0.194,0.121,0.136
0.806,0.721,0.743,0.731,0.464,0.189,0.134,0.175
0.817,0.733,0.76,0.744,0.492,0.196,0.124,0.147
0.8,0.713,0.734,0.722,0.447,0.177,0.115,0.14
0.807,0.72,0.746,0.731,0.465,0.189,0.13,0.163
0.81,0.727,0.75,0.737,0.477,0.189,0.123,0.15
0.8,0.716,0.735,0.724,0.45,0.175,0.102,0.113
0.788,0.699,0.718,0.707,0.416,0.17,0.091,0.085
0.793,0.724,0.725,0.725,0.45,0.207,0.131,0.143
0.806,0.728,0.743,0.735,0.47,0.194,0.112,0.115
0.789,0.711,0.72,0.715,0.431,0.184,0.09,0.069
0.802,0.731,0.737,0.734,0.468,0.215,0.16,0.204
0.799,0.713,0.734,0.722,0.446,0.166,0.096,0.111
0.801,0.715,0.737,0.724,0.451,0.188,0.127,0.154
0.818,0.736,0.761,0.746,0.496,0.185,0.102,0.11
0.804,0.723,0.741,0.731,0.464,0.199,0.136,0.166
0.817,0.726,0.762,0.74,0.487,0.173,0.103,0.125
0.811,0.73,0.75,0.739,0.479,0.194,0.126,0.151
0.81,0.729,0.75,0.738,0.478,0.188,0.119,0.143
0.801,0.722,0.736,0.728,0.457,0.19,0.115,0.127
0.798,0.719,0.732,0.725,0.451,0.2,0.136,0.16
0.804,0.727,0.74,0.733,0.466,0.186,0.114,0.132
0.804,0.724,0.741,0.731,0.464,0.194,0.126,0.15
0.802,0.723,0.738,0.729,0.46,0.184,0.106,0.114
0.811,0.686,0.767,0.709,0.446,0.14,0.087,0.114
0.801,0.72,0.736,0.727,0.455,0.2,0.134,0.156
0.804,0.724,0.74,0.731,0.464,0.186,0.119,0.144
0.81,0.731,0.749,0.739,0.48,0.197,0.123,0.142
0.811,0.693,0.763,0.714,0.45,0.135,0.063,0.065
0.803,0.722,0.738,0.729,0.46,0.195,0.131,0.158
0.798,0.716,0.732,0.723,0.447,0.199,0.144,0.18
0.823,0.73,0.772,0.747,0.501,0.18,0.111,0.138
0.793,0.711,0.725,0.718,0.436,0.182,0.104,0.107
0.808,0.729,0.746,0.737,0.475,0.202,0.137,0.165
0.799,0.718,0.733,0.725,0.45,0.188,0.115,0.128
0.797,0.714,0.73,0.721,0.443,0.179,0.111,0.128
0.801,0.721,0.737,0.728,0.458,0.187,0.109,0.116
0.791,0.709,0.722,0.715,0.43,0.196,0.135,0.158
0.82,0.725,0.769,0.742,0.492,0.196,0.15,0.204
0.802,0.722,0.738,0.729,0.46,0.199,0.124,0.135
0.82,0.721,0.771,0.739,0.49,0.18,0.121,0.157
0.805,0.73,0.742,0.736,0.473,0.195,0.111,0.113
0.801,0.719,0.737,0.727,0.456,0.182,0.099,0.098
0.796,0.718,0.73,0.723,0.448,0.187,0.102,0.096
0.82,0.721,0.771,0.739,0.489,0.176,0.118,0.154
0.819,0.722,0.768,0.739,0.488,0.176,0.111,0.138
0.798,0.716,0.733,0.723,0.448,0.176,0.098,0.103
0.799,0.715,0.734,0.723,0.448,0.176,0.097,0.098
0.826,0.724,0.782,0.745,0.503,0.177,0.127,0.178
0.798,0.719,0.731,0.724,0.45,0.188,0.117,0.134
0.8,0.721,0.735,0.727,0.456,0.188,0.11,0.116
0.809,0.725,0.748,0.735,0.473,0.175,0.095,0.101
0.818,0.734,0.761,0.746,0.495,0.186,0.117,0.143
0.796,0.714,0.729,0.721,0.443,0.186,0.115,0.127
0.796,0.719,0.729,0.724,0.448,0.184,0.092,0.077
0.795,0.718,0.727,0.723,0.446,0.184,0.09,0.071
0.809,0.729,0.748,0.737,0.476,0.197,0.132,0.161
0.816,0.732,0.759,0.743,0.49,0.188,0.11,0.124
0.804,0.723,0.741,0.731,0.463,0.197,0.132,0.159
0.821,0.737,0.766,0.749,0.503,0.2,0.137,0.175
0.802,0.722,0.737,0.729,0.459,0.19,0.129,0.16
0.818,0.737,0.761,0.747,0.498,0.195,0.125,0.152
0.797,0.715,0.731,0.722,0.446,0.184,0.116,0.135
0.818,0.732,0.763,0.745,0.494,0.189,0.118,0.142
0.797,0.72,0.731,0.725,0.451,0.192,0.114,0.12
0.82,0.739,0.765,0.75,0.503,0.193,0.117,0.137
0.813,0.732,0.754,0.742,0.486,0.198,0.141,0.185
0.809,0.731,0.748,0.738,0.479,0.204,0.129,0.145
0.799,0.717,0.734,0.725,0.451,0.197,0.134,0.159
0.797,0.719,0.73,0.724,0.449,0.188,0.12,0.14
0.819,0.735,0.764,0.747,0.499,0.197,0.133,0.169
0.816,0.733,0.759,0.744,0.491,0.194,0.126,0.153
0.799,0.718,0.733,0.725,0.452,0.18,0.1,0.102
0.805,0.724,0.742,0.732,0.466,0.195,0.122,0.138
0.816,0.737,0.759,0.747,0.495,0.194,0.115,0.128
0.802,0.721,0.738,0.729,0.459,0.173,0.079,0.063
0.803,0.721,0.739,0.729,0.459,0.195,0.132,0.16
0.8,0.718,0.735,0.726,0.453,0.184,0.109,0.117
0.801,0.717,0.737,0.726,0.453,0.186,0.116,0.133
0.797,0.71,0.731,0.719,0.441,0.169,0.103,0.122
0.799,0.718,0.733,0.725,0.451,0.18,0.093,0.087
0.802,0.722,0.738,0.729,0.46,0.195,0.126,0.147
0.796,0.716,0.729,0.722,0.444,0.177,0.098,0.102
0.808,0.737,0.746,0.741,0.482,0.226,0.155,0.179
0.795,0.712,0.728,0.719,0.44,0.184,0.116,0.131
0.796,0.712,0.726,0.718,0.438,0.159,0.071,0.061
0.817,0.735,0.757,0.744,0.491,0.181,0.091,0.09
0.831,0.733,0.785,0.752,0.515,0.167,0.092,0.111
0.815,0.734,0.754,0.743,0.487,0.189,0.104,0.107
0.802,0.724,0.735,0.729,0.46,0.189,0.097,0.084
0.805,0.72,0.739,0.728,0.458,0.178,0.089,0.079
0.831,0.736,0.783,0.754,0.517,0.166,0.084,0.094
0.814,0.734,0.752,0.742,0.485,0.189,0.105,0.111
0.802,0.66,0.752,0.682,0.402,0.127,0.088,0.12
0.819,0.736,0.759,0.746,0.495,0.191,0.106,0.111
0.81,0.73,0.746,0.737,0.475,0.185,0.103,0.109
0.816,0.733,0.755,0.743,0.488,0.174,0.086,0.085
0.828,0.733,0.778,0.75,0.509,0.17,0.098,0.122
0.809,0.729,0.745,0.736,0.473,0.179,0.083,0.07
0.807,0.725,0.743,0.733,0.467,0.17,0.086,0.087
0.794,0.708,0.723,0.715,0.431,0.163,0.07,0.05
0.814,0.731,0.752,0.74,0.483,0.191,0.101,0.096
0.792,0.707,0.721,0.713,0.428,0.166,0.074,0.053
0.826,0.727,0.778,0.746,0.502,0.164,0.088,0.104
0.815,0.728,0.755,0.739,0.482,0.161,0.065,0.052
0.811,0.722,0.75,0.734,0.471,0.165,0.076,0.068
0.808,0.732,0.744,0.738,0.476,0.189,0.107,0.114
0.821,0.714,0.771,0.734,0.482,0.158,0.096,0.122
0.799,0.723,0.73,0.726,0.453,0.181,0.084,0.065
0.816,0.697,0.768,0.719,0.459,0.154,0.106,0.144
0.818,0.734,0.759,0.745,0.492,0.183,0.098,0.103
0.816,0.701,0.767,0.722,0.463,0.129,0.049,0.046
0.799,0.656,0.748,0.677,0.393,0.106,0.053,0.063
0.8,0.721,0.732,0.726,0.452,0.174,0.088,0.084
0.819,0.735,0.76,0.746,0.494,0.188,0.109,0.123
0.804,0.664,0.755,0.686,0.409,0.116,0.058,0.063
0.824,0.718,0.777,0.739,0.492,0.158,0.094,0.119
0.821,0.738,0.762,0.749,0.5,0.182,0.094,0.097
0.809,0.727,0.744,0.735,0.471,0.17,0.085,0.088
0.815,0.733,0.753,0.742,0.486,0.184,0.096,0.094
0.824,0.726,0.774,0.744,0.497,0.161,0.083,0.094
0.83,0.738,0.781,0.755,0.517,0.175,0.097,0.114
0.83,0.733,0.784,0.752,0.515,0.168,0.095,0.117
0.824,0.721,0.774,0.74,0.492,0.164,0.093,0.112
0.826,0.721,0.78,0.742,0.498,0.145,0.057,0.051
0.819,0.74,0.759,0.749,0.499,0.186,0.097,0.099
0.817,0.734,0.757,0.744,0.491,0.19,0.105,0.109
0.809,0.732,0.745,0.738,0.477,0.177,0.076,0.057
0.83,0.735,0.782,0.753,0.515,0.166,0.088,0.103
0.826,0.718,0.781,0.74,0.495,0.151,0.081,0.101
0.829,0.734,0.78,0.752,0.512,0.175,0.103,0.128
0.816,0.732,0.756,0.743,0.488,0.182,0.096,0.1
0.818,0.74,0.757,0.748,0.497,0.185,0.095,0.094
0.82,0.708,0.772,0.73,0.476,0.139,0.061,0.063
0.816,0.739,0.755,0.746,0.493,0.183,0.082,0.066
0.817,0.731,0.757,0.743,0.488,0.189,0.116,0.134
0.808,0.69,0.753,0.71,0.438,0.146,0.079,0.086
0.808,0.732,0.743,0.737,0.475,0.168,0.064,0.04
0.83,0.733,0.783,0.751,0.513,0.169,0.094,0.112
0.824,0.722,0.775,0.741,0.495,0.154,0.076,0.086
0.824,0.73,0.772,0.746,0.499,0.176,0.097,0.109
0.828,0.728,0.781,0.748,0.507,0.16,0.08,0.089
0.83,0.735,0.783,0.753,0.516,0.173,0.093,0.107
0.812,0.73,0.749,0.738,0.479,0.186,0.104,0.11
0.827,0.728,0.779,0.747,0.505,0.161,0.081,0.092
0.827,0.728,0.779,0.747,0.505,0.161,0.079,0.086
0.827,0.733,0.776,0.749,0.507,0.174,0.099,0.117
0.815,0.695,0.767,0.718,0.457,0.133,0.065,0.075
0.831,0.738,0.784,0.755,0.52,0.178,0.102,0.122
0.827,0.73,0.779,0.748,0.506,0.171,0.1,0.122
0.829,0.736,0.779,0.753,0.514,0.185,0.119,0.151
0.816,0.733,0.756,0.743,0.489,0.182,0.096,0.099
0.829,0.733,0.78,0.751,0.511,0.168,0.09,0.105
0.81,0.735,0.747,0.74,0.482,0.191,0.106,0.109
0.828,0.735,0.779,0.752,0.511,0.175,0.105,0.132
0.819,0.741,0.759,0.749,0.5,0.188,0.094,0.088
0.817,0.732,0.757,0.743,0.488,0.18,0.093,0.092
0.819,0.736,0.761,0.747,0.497,0.189,0.109,0.122
0.817,0.741,0.757,0.748,0.498,0.187,0.095,0.093
0.812,0.694,0.759,0.715,0.449,0.136,0.061,0.058
0.821,0.734,0.763,0.746,0.496,0.176,0.09,0.093
0.822,0.745,0.764,0.754,0.509,0.18,0.087,0.086
0.817,0.736,0.758,0.746,0.493,0.177,0.085,0.081
0.817,0.73,0.759,0.742,0.488,0.176,0.092,0.097
0.818,0.728,0.76,0.741,0.487,0.154,0.054,0.034
0.821,0.733,0.764,0.746,0.496,0.18,0.104,0.119
0.817,0.734,0.757,0.744,0.491,0.181,0.092,0.089
0.819,0.744,0.759,0.751,0.503,0.184,0.084,0.072
0.814,0.694,0.764,0.716,0.453,0.146,0.084,0.1
0.816,0.736,0.755,0.745,0.491,0.18,0.081,0.067
0.821,0.744,0.762,0.752,0.506,0.194,0.108,0.117
0.82,0.736,0.761,0.747,0.496,0.187,0.112,0.132
0.824,0.72,0.775,0.74,0.493,0.141,0.048,0.035
0.819,0.741,0.759,0.749,0.5,0.187,0.098,0.102
0.816,0.701,0.765,0.722,0.462,0.152,0.086,0.099
0.83,0.737,0.781,0.754,0.516,0.179,0.109,0.135
0.814,0.729,0.753,0.739,0.482,0.171,0.086,0.089
0.817,0.732,0.757,0.743,0.488,0.172,0.087,0.091
0.812,0.688,0.762,0.71,0.444,0.138,0.08,0.099
0.817,0.7,0.77,0.722,0.464,0.151,0.094,0.12
0.825,0.732,0.774,0.748,0.504,0.168,0.09,0.103
0.822,0.724,0.769,0.741,0.491,0.161,0.079,0.083
0.813,0.694,0.763,0.716,0.452,0.146,0.081,0.094
0.815,0.733,0.753,0.742,0.486,0.179,0.082,0.068
0.811,0.689,0.76,0.711,0.444,0.139,0.081,0.101
0.818,0.732,0.759,0.744,0.491,0.169,0.08,0.08
0.813,0.727,0.752,0.738,0.479,0.181,0.092,0.087
0.819,0.739,0.759,0.748,0.498,0.186,0.099,0.104
0.814,0.698,0.762,0.719,0.455,0.15,0.093,0.118
0.81,0.683,0.761,0.705,0.437,0.128,0.063,0.071
0.815,0.731,0.754,0.741,0.485,0.183,0.1,0.106
0.821,0.713,0.773,0.733,0.482,0.143,0.069,0.08
0.82,0.744,0.761,0.752,0.504,0.186,0.096,0.099
0.82,0.707,0.773,0.729,0.476,0.151,0.088,0.11
0.807,0.678,0.757,0.7,0.427,0.127,0.069,0.081
0.811,0.69,0.759,0.712,0.444,0.147,0.09,0.111
0.815,0.736,0.754,0.744,0.489,0.188,0.099,0.099
0.818,0.738,0.758,0.747,0.496,0.19,0.104,0.109
0.806,0.684,0.75,0.704,0.429,0.143,0.082,0.095
0.82,0.712,0.771,0.732,0.479,0.162,0.097,0.119
0.812,0.729,0.75,0.738,0.478,0.17,0.067,0.043
0.803,0.73,0.737,0.733,0.466,0.191,0.097,0.087
0.822,0.716,0.774,0.736,0.486,0.153,0.076,0.083
0.814,0.728,0.753,0.739,0.481,0.176,0.087,0.084
0.802,0.722,0.735,0.728,0.457,0.177,0.085,0.072
0.818,0.728,0.761,0.741,0.488,0.17,0.088,0.094
0.816,0.698,0.767,0.72,0.461,0.132,0.058,0.061
0.819,0.735,0.761,0.746,0.495,0.172,0.081,0.077
0.817,0.702,0.767,0.723,0.465,0.137,0.063,0.067
0.817,0.735,0.756,0.744,0.491,0.183,0.097,0.101
0.797,0.719,0.728,0.723,0.447,0.169,0.075,0.058
0.814,0.73,0.753,0.74,0.483,0.177,0.089,0.088
0.812,0.724,0.751,0.735,0.474,0.168,0.08,0.075
0.798,0.711,0.729,0.719,0.44,0.16,0.069,0.053
0.817,0.702,0.767,0.723,0.465,0.151,0.092,0.115
0.801,0.719,0.733,0.725,0.451,0.169,0.081,0.074
0.808,0.719,0.745,0.73,0.463,0.158,0.046,0.005
0.799,0.715,0.731,0.722,0.445,0.164,0.065,0.04
0.823,0.716,0.776,0.737,0.488,0.159,0.096,0.124
0.805,0.727,0.738,0.732,0.465,0.184,0.093,0.084
0.798,0.72,0.73,0.725,0.45,0.175,0.079,0.059
0.821,0.735,0.764,0.747,0.498,0.19,0.118,0.141
0.799,0.719,0.731,0.725,0.45,0.164,0.071,0.055
0.818,0.734,0.758,0.745,0.492,0.183,0.096,0.097
0.82,0.706,0.772,0.728,0.474,0.16,0.105,0.138
0.81,0.734,0.746,0.74,0.48,0.19,0.095,0.084
0.821,0.707,0.776,0.73,0.479,0.144,0.073,0.084
0.818,0.733,0.759,0.744,0.491,0.173,0.078,0.07
0.804,0.726,0.738,0.731,0.464,0.195,0.117,0.125
0.832,0.738,0.784,0.756,0.52,0.177,0.108,0.138
0.815,0.734,0.754,0.743,0.488,0.18,0.088,0.082
0.805,0.726,0.739,0.732,0.465,0.187,0.105,0.108
0.819,0.7,0.774,0.723,0.468,0.149,0.096,0.129
0.828,0.731,0.778,0.749,0.508,0.174,0.102,0.125
0.822,0.712,0.775,0.733,0.483,0.15,0.077,0.087
0.809,0.723,0.749,0.734,0.471,0.183,0.091,0.083
0.83,0.742,0.785,0.758,0.525,0.197,0.134,0.179
0.81,0.727,0.751,0.737,0.478,0.177,0.075,0.056
0.811,0.725,0.753,0.736,0.477,0.182,0.091,0.085
0.828,0.728,0.785,0.749,0.51,0.179,0.112,0.143
0.796,0.71,0.73,0.719,0.44,0.153,0.045,0.009
0.817,0.727,0.764,0.741,0.489,0.179,0.091,0.09
0.818,0.711,0.773,0.732,0.48,0.158,0.084,0.096
0.808,0.682,0.764,0.705,0.439,0.133,0.068,0.077
0.817,0.729,0.762,0.742,0.489,0.18,0.092,0.092
0.802,0.661,0.759,0.684,0.409,0.12,0.062,0.07
0.828,0.731,0.785,0.75,0.513,0.179,0.108,0.136
0.827,0.735,0.782,0.752,0.514,0.184,0.108,0.13
0.826,0.724,0.784,0.745,0.504,0.174,0.107,0.135
0.817,0.698,0.777,0.722,0.468,0.157,0.102,0.134
0.816,0.729,0.76,0.742,0.488,0.185,0.094,0.092
0.797,0.714,0.732,0.722,0.446,0.187,0.099,0.091
0.809,0.725,0.749,0.735,0.473,0.19,0.112,0.125
0.82,0.735,0.766,0.748,0.5,0.191,0.112,0.13
0.795,0.705,0.729,0.715,0.434,0.169,0.086,0.083
0.815,0.7,0.772,0.722,0.466,0.146,0.069,0.07
0.819,0.731,0.765,0.745,0.495,0.187,0.098,0.099
0.816,0.731,0.76,0.743,0.49,0.186,0.093,0.089
0.818,0.735,0.763,0.746,0.497,0.186,0.098,0.103
0.822,0.739,0.769,0.752,0.508,0.195,0.109,0.119
0.822,0.715,0.78,0.737,0.491,0.166,0.098,0.121
0.811,0.728,0.753,0.738,0.48,0.187,0.107,0.119
0.817,0.703,0.773,0.725,0.471,0.143,0.057,0.049
0.815,0.723,0.76,0.737,0.481,0.17,0.081,0.079
0.804,0.721,0.741,0.73,0.462,0.193,0.113,0.12
0.817,0.73,0.762,0.743,0.491,0.186,0.096,0.096
0.811,0.735,0.751,0.742,0.486,0.203,0.114,0.117
0.813,0.724,0.756,0.737,0.479,0.193,0.116,0.13
0.806,0.72,0.745,0.73,0.464,0.181,0.084,0.069
0.816,0.728,0.761,0.742,0.488,0.175,0.084,0.082
0.826,0.731,0.781,0.75,0.51,0.182,0.109,0.135
0.8,0.661,0.754,0.683,0.405,0.119,0.057,0.059
0.821,0.714,0.778,0.735,0.487,0.166,0.092,0.105
0.822,0.717,0.779,0.738,0.492,0.161,0.085,0.097
0.82,0.73,0.768,0.745,0.497,0.185,0.107,0.122
0.819,0.706,0.776,0.728,0.477,0.153,0.08,0.091
0.823,0.735,0.772,0.75,0.506,0.185,0.098,0.105
0.789,0.705,0.721,0.712,0.425,0.177,0.103,0.11
0.82,0.709,0.777,0.731,0.481,0.154,0.084,0.101
0.827,0.728,0.785,0.748,0.51,0.18,0.112,0.142
0.822,0.714,0.781,0.736,0.49,0.164,0.102,0.132
0.819,0.709,0.777,0.731,0.48,0.159,0.089,0.104
0.795,0.648,0.748,0.668,0.383,0.112,0.061,0.071
0.798,0.658,0.752,0.68,0.4,0.123,0.076,0.097
0.825,0.726,0.781,0.746,0.504,0.173,0.1,0.122
0.814,0.727,0.757,0.739,0.483,0.185,0.099,0.101
0.827,0.728,0.785,0.748,0.51,0.182,0.118,0.155
0.828,0.738,0.781,0.754,0.517,0.197,0.134,0.177
0.825,0.736,0.776,0.752,0.51,0.197,0.129,0.163
0.813,0.728,0.755,0.739,0.482,0.181,0.086,0.077
0.82,0.737,0.766,0.749,0.502,0.193,0.109,0.122
0.811,0.727,0.752,0.738,0.478,0.189,0.105,0.111
0.811,0.727,0.752,0.737,0.478,0.176,0.078,0.063
0.823,0.716,0.781,0.738,0.493,0.166,0.101,0.127
0.81,0.728,0.751,0.738,0.478,0.19,0.107,0.115
0.814,0.73,0.756,0.741,0.485,0.194,0.11,0.119
0.82,0.713,0.775,0.734,0.484,0.167,0.103,0.131
0.822,0.714,0.779,0.736,0.489,0.152,0.077,0.089
0.815,0.724,0.761,0.739,0.484,0.163,0.077,0.082
0.814,0.73,0.757,0.741,0.486,0.17,0.07,0.056
0.824,0.722,0.779,0.742,0.498,0.167,0.103,0.136
0.826,0.726,0.783,0.746,0.505,0.169,0.09,0.105
0.82,0.715,0.773,0.735,0.485,0.172,0.102,0.123
0.818,0.734,0.763,0.746,0.496,0.181,0.085,0.078
0.813,0.731,0.754,0.741,0.485,0.198,0.119,0.134
0.816,0.729,0.761,0.742,0.489,0.187,0.101,0.106
0.825,0.733,0.778,0.75,0.509,0.197,0.139,0.184
0.811,0.726,0.752,0.737,0.477,0.185,0.09,0.08
0.825,0.719,0.785,0.741,0.5,0.17,0.107,0.14
0.811,0.727,0.753,0.738,0.479,0.191,0.122,0.151
0.817,0.731,0.762,0.744,0.492,0.187,0.092,0.083
0.821,0.733,0.769,0.748,0.501,0.181,0.088,0.086
0.809,0.682,0.766,0.705,0.441,0.135,0.073,0.085
0.824,0.719,0.782,0.741,0.497,0.175,0.115,0.151
0.816,0.732,0.76,0.744,0.492,0.199,0.122,0.14
0.799,0.715,0.735,0.724,0.449,0.177,0.085,0.072
0.819,0.731,0.765,0.745,0.495,0.184,0.099,0.107
0.826,0.726,0.784,0.747,0.507,0.176,0.111,0.145
0.815,0.733,0.758,0.744,0.491,0.195,0.117,0.135
0.823,0.725,0.777,0.744,0.499,0.18,0.109,0.133
0.816,0.731,0.759,0.743,0.489,0.198,0.125,0.147
0.803,0.719,0.741,0.729,0.46,0.191,0.114,0.126
0.805,0.723,0.742,0.732,0.465,0.194,0.113,0.12
0.8,0.722,0.736,0.729,0.458,0.192,0.107,0.108
0.83,0.731,0.788,0.752,0.517,0.18,0.113,0.147
0.808,0.718,0.748,0.73,0.465,0.169,0.071,0.054
0.801,0.718,0.737,0.726,0.454,0.181,0.096,0.096
0.812,0.723,0.755,0.736,0.477,0.18,0.097,0.101
0.802,0.719,0.739,0.728,0.458,0.19,0.096,0.083
0.819,0.732,0.765,0.746,0.496,0.188,0.102,0.107
0.814,0.732,0.756,0.742,0.488,0.193,0.099,0.095
0.801,0.716,0.738,0.725,0.453,0.185,0.1,0.098
0.82,0.734,0.767,0.747,0.499,0.186,0.099,0.106
0.818,0.731,0.764,0.744,0.493,0.186,0.102,0.11
0.819,0.732,0.766,0.746,0.497,0.19,0.108,0.12
0.816,0.728,0.761,0.742,0.488,0.185,0.099,0.104
0.815,0.73,0.758,0.742,0.488,0.17,0.071,0.058
0.817,0.731,0.763,0.744,0.492,0.19,0.114,0.133
0.813,0.728,0.756,0.74,0.484,0.194,0.111,0.119
0.818,0.73,0.765,0.744,0.493,0.186,0.102,0.111
0.811,0.724,0.753,0.736,0.476,0.195,0.111,0.114
0.82,0.733,0.767,0.747,0.499,0.188,0.107,0.121
0.816,0.729,0.761,0.742,0.489,0.182,0.095,0.099
0.812,0.725,0.754,0.737,0.478,0.182,0.099,0.105
0.816,0.734,0.759,0.745,0.492,0.187,0.092,0.086
0.813,0.723,0.756,0.736,0.478,0.188,0.109,0.12
0.816,0.729,0.761,0.742,0.489,0.192,0.116,0.133
0.811,0.724,0.753,0.736,0.476,0.185,0.102,0.108
0.816,0.73,0.761,0.742,0.489,0.187,0.105,0.116
0.817,0.73,0.763,0.743,0.492,0.187,0.107,0.12
0.815,0.736,0.758,0.745,0.493,0.205,0.129,0.151
0.811,0.723,0.754,0.735,0.475,0.176,0.087,0.085
0.818,0.732,0.763,0.745,0.494,0.188,0.104,0.114
0.824,0.719,0.782,0.741,0.497,0.155,0.067,0.064
0.816,0.726,0.761,0.74,0.487,0.175,0.081,0.073
0.814,0.723,0.758,0.737,0.479,0.17,0.086,0.091
0.816,0.728,0.761,0.741,0.488,0.19,0.109,0.122
0.817,0.729,0.763,0.742,0.49,0.18,0.091,0.092
0.816,0.699,0.775,0.722,0.468,0.145,0.075,0.086
0.815,0.728,0.759,0.741,0.487,0.185,0.101,0.108
0.811,0.724,0.753,0.736,0.476,0.176,0.083,0.073
0.817,0.729,0.762,0.742,0.49,0.185,0.097,0.099
0.819,0.735,0.765,0.747,0.499,0.184,0.099,0.109
