gen,nevals,avg,std,min,max
0,50,[0.66426 0.10632],[0.02114314 0.11578712],[0.623 0.003],[0.717 0.542]
1,4,[0.6568 0.1082],[0.02051731 0.13146011],[0.637 0.01 ],[0.683 0.368]
2,3,[0.6598 0.164 ],[0.02156293 0.14275714],[0.633 0.01 ],[0.683 0.368]
3,5,[0.6654 0.034 ],[0.01908507 0.03766165],[0.64  0.001],[0.697 0.106]
4,3,[0.6582 0.182 ],[0.00926067 0.14494689],[0.647 0.008],[0.667 0.416]
5,5,[0.672  0.1228],[0.01338656 0.14334211],[0.657 0.012],[0.69  0.402]
6,3,[0.6688 0.1172],[0.01837825 0.11532979],[0.647 0.029],[0.697 0.342]
7,4,[0.6552 0.1154],[0.02392823 0.00581722],[0.62  0.107],[0.683 0.124]
8,4,[0.6584 0.1462],[0.02307899 0.15057941],[0.633 0.028],[0.7  0.44]
9,4,[0.6558 0.1712],[0.00487442 0.09522059],[0.65  0.052],[0.663 0.284]
10,3,[0.6466 0.1366],[0.01434713 0.12353558],[0.627 0.009],[0.663 0.284]
11,5,[0.6586 0.0958],[0.01611955 0.0268507 ],[0.64  0.052],[0.68 0.13]
12,4,[0.6706 0.175 ],[0.01626776 0.14696666],[0.653 0.068],[0.693 0.466]
13,4,[0.6706 0.0808],[0.0147187  0.02180275],[0.653 0.047],[0.687 0.107]
14,5,[0.668  0.0564],[0.01753853 0.03662567],[0.647 0.009],[0.693 0.109]
15,5,[0.658  0.0542],[0.02925064 0.02698444],[0.613 0.016],[0.7   0.083]
16,5,[0.6646 0.1672],[0.01549968 0.09928222],[0.643 0.06 ],[0.69  0.296]
17,2,[0.6714 0.0686],[0.01659639 0.02570292],[0.647 0.023],[0.69  0.092]
18,4,[0.6772 0.1692],[0.03526698 0.12597047],[0.643 0.003],[0.74  0.348]
19,4,[0.658  0.1118],[0.01787736 0.08957321],[0.64 0.04],[0.687 0.278]
20,5,[0.6746 0.092 ],[0.02200545 0.04266615],[0.643 0.026],[0.71  0.132]
21,3,[0.6734 0.1448],[0.01256344 0.13195969],[0.65  0.026],[0.687 0.396]
22,3,[0.6682 0.14  ],[0.0142183  0.13183778],[0.65  0.026],[0.69  0.396]
23,3,[0.664 0.06 ],[0.00867179 0.0364033 ],[0.653 0.026],[0.677 0.119]
24,4,[0.6606 0.0942],[0.02546841 0.0222926 ],[0.623 0.069],[0.703 0.123]
25,5,[0.6894 0.038 ],[0.02639394 0.02303041],[0.653 0.011],[0.727 0.074]
