gen,nevals,avg,std,min,max
0,50,[0.6716 0.046 ],[0.0268179 0.0310799],[0.613 0.002],[0.73  0.113]
1,4,[0.662  0.0292],[0.01797776 0.02047828],[0.633 0.003],[0.687 0.059]
2,5,[0.676  0.0414],[0.02741532 0.0238126 ],[0.627 0.006],[0.703 0.081]
3,4,[0.674 0.042],[0.03357976 0.01573531],[0.63  0.021],[0.71  0.069]
4,3,[0.6708 0.048 ],[0.02643785 0.03369866],[0.637 0.009],[0.71  0.098]
5,4,[0.662  0.0706],[0.02440492 0.03301878],[0.63  0.034],[0.697 0.12 ]
6,3,[0.6614 0.0584],[0.01917916 0.03240123],[0.63  0.031],[0.68 0.12]
7,4,[0.6552 0.0356],[0.0162653  0.01392264],[0.64  0.021],[0.683 0.062]
8,4,[0.672  0.0488],[0.01830847 0.03559438],[0.64  0.013],[0.697 0.112]
9,4,[0.6754 0.0418],[0.0249848  0.02292946],[0.63  0.016],[0.697 0.082]
10,4,[0.6794 0.0362],[0.01899052 0.0410239 ],[0.657 0.001],[0.713 0.11 ]
11,4,[0.6666 0.0508],[0.01781685 0.02741824],[0.643 0.001],[0.683 0.084]
12,4,[0.6706 0.0698],[0.02633325 0.0238445 ],[0.63  0.044],[0.7   0.109]
13,3,[0.6694 0.046 ],[0.02914515 0.02316894],[0.627 0.017],[0.71  0.085]
14,5,[0.6608 0.0324],[0.0200639  0.01808425],[0.627 0.016],[0.687 0.065]
15,4,[0.6768 0.068 ],[0.012687   0.02786396],[0.657 0.024],[0.693 0.108]
16,4,[0.6826 0.0576],[0.03496627 0.02659022],[0.62  0.011],[0.72  0.084]
17,4,[0.676  0.0376],[0.02374026 0.0238042 ],[0.64  0.011],[0.707 0.074]
18,5,[0.6686 0.0384],[0.02077113 0.02872351],[0.637 0.009],[0.693 0.088]
19,3,[0.6568 0.0402],[0.02617174 0.02969444],[0.627 0.009],[0.703 0.094]
20,4,[0.672 0.063],[0.01874033 0.02082306],[0.637 0.03 ],[0.693 0.086]
21,2,[0.6674 0.057 ],[0.02611972 0.02544799],[0.617 0.023],[0.693 0.086]
22,4,[0.6508 0.0448],[0.02214859 0.02579457],[0.617 0.022],[0.677 0.089]
23,2,[0.652  0.0334],[0.0191729  0.02165733],[0.64  0.006],[0.69  0.059]
24,3,[0.67  0.035],[0.02124147 0.02402499],[0.647 0.022],[0.703 0.083]
25,5,[0.6914 0.0302],[0.02689684 0.02433434],[0.653 0.01 ],[0.72  0.078]
