gen,nevals,avg,std,min,max
0,50,[0.66266 0.0742 ],[0.02338428 0.06741009],[0.607 0.005],[0.717 0.366]
1,4,[0.6726 0.1728],[0.01323027 0.12520926],[0.65  0.059],[0.69  0.366]
2,5,[0.6754 0.0186],[0.02514438 0.00776144],[0.643 0.01 ],[0.717 0.033]
3,4,[0.6808 0.0534],[0.02511095 0.02133167],[0.647 0.025],[0.723 0.079]
4,5,[0.6572 0.0466],[0.02806706 0.02088636],[0.63  0.023],[0.71  0.078]
5,2,[0.642  0.0454],[0.00997998 0.01988567],[0.63  0.023],[0.66  0.078]
6,5,[0.6674 0.1074],[0.02463006 0.13466343],[0.62  0.006],[0.687 0.374]
7,4,[0.6706 0.1658],[0.0132906  0.25814136],[0.647 0.006],[0.683 0.68 ]
8,4,[0.6474 0.1708],[0.02187784 0.2547339 ],[0.62 0.03],[0.683 0.68 ]
9,3,[0.6712 0.3664],[0.02213052 0.28462087],[0.627 0.035],[0.683 0.68 ]
10,3,[0.6618 0.1694],[0.02203996 0.25593249],[0.623 0.008],[0.683 0.68 ]
11,3,[0.6554 0.0742],[0.01685942 0.03948873],[0.623 0.008],[0.67  0.124]
12,4,[0.6508 0.1122],[0.0121062  0.09415179],[0.627 0.018],[0.66  0.282]
13,4,[0.644  0.0846],[0.03745931 0.10438122],[0.57  0.012],[0.673 0.282]
14,3,[0.6632 0.0836],[0.02376889 0.10216966],[0.623 0.013],[0.693 0.282]
15,3,[0.6628 0.0912],[0.02252465 0.09804774],[0.627 0.013],[0.697 0.282]
16,5,[0.666 0.112],[0.01672124 0.13447974],[0.647 0.023],[0.69  0.374]
17,5,[0.676 0.114],[0.01245793 0.10608864],[0.653 0.038],[0.69  0.324]
18,5,[0.672 0.068],[0.00933809 0.02078461],[0.657 0.038],[0.683 0.092]
19,5,[0.6642 0.0814],[0.03058366 0.02786826],[0.613 0.028],[0.707 0.105]
20,3,[0.6582 0.1022],[0.02679851 0.11072199],[0.617 0.019],[0.7   0.316]
21,5,[0.6688 0.0564],[0.0461103  0.02701555],[0.627 0.011],[0.73 0.09]
22,4,[0.666  0.0684],[0.01874033 0.03224655],[0.63  0.023],[0.683 0.117]
23,4,[0.6816 0.0626],[0.03704916 0.02787544],[0.627 0.032],[0.74  0.114]
24,5,[0.6658 0.0608],[0.03065551 0.02994929],[0.62  0.026],[0.713 0.106]
25,4,[0.6752 0.1264],[0.02474187 0.12826629],[0.647 0.026],[0.713 0.374]
