gen,nevals,avg,std,min,max
0,50,[0.68074 0.0648 ],[0.02293888 0.05892877],[0.633 0.001],[0.747 0.332]
1,4,[0.7086 0.0268],[0.02058737 0.01929145],[0.683 0.004],[0.74  0.053]
2,3,[0.7038 0.0492],[0.03553815 0.03257238],[0.653 0.007],[0.763 0.097]
3,5,[0.6938 0.041 ],[0.02840704 0.0301264 ],[0.663 0.008],[0.743 0.083]
4,4,[0.708  0.0584],[0.02536927 0.01994593],[0.677 0.03 ],[0.75  0.083]
5,5,[0.6986 0.0312],[0.01874673 0.02615645],[0.677 0.006],[0.733 0.081]
6,5,[0.7086 0.0412],[0.02606607 0.02621755],[0.66  0.016],[0.737 0.092]
7,1,[0.6794 0.0498],[0.0250088  0.03626789],[0.657 0.001],[0.71  0.092]
8,5,[0.674  0.0522],[0.02889983 0.03561123],[0.633 0.009],[0.707 0.111]
9,5,[0.69   0.0438],[0.03110627 0.01879787],[0.65  0.025],[0.73  0.072]
10,5,[0.6788 0.0224],[0.02203996 0.01872538],[0.647 0.004],[0.707 0.053]
11,5,[0.6748 0.047 ],[0.04427369 0.03343052],[0.607 0.004],[0.737 0.102]
12,4,[0.6906 0.059 ],[0.01824938 0.03598889],[0.657 0.011],[0.71  0.102]
13,5,[0.6958 0.0428],[0.02992925 0.01460685],[0.663 0.022],[0.75  0.064]
14,4,[0.692  0.0352],[0.03989486 0.01545833],[0.643 0.015],[0.75  0.058]
15,2,[0.6718 0.0524],[0.02949847 0.01713009],[0.643 0.024],[0.723 0.076]
16,5,[0.67   0.0376],[0.01937008 0.01422111],[0.633 0.024],[0.69 0.06]
17,4,[0.6694 0.0468],[0.02100095 0.02836477],[0.633 0.01 ],[0.69  0.092]
18,5,[0.6886 0.0588],[0.01053755 0.03012906],[0.677 0.006],[0.707 0.095]
19,4,[0.6806 0.0854],[0.03060457 0.116323  ],[0.627 0.006],[0.713 0.314]
20,4,[0.6926 0.0422],[0.02803997 0.05062173],[0.637 0.002],[0.713 0.13 ]
21,4,[0.6966 0.0518],[0.01665653 0.051631  ],[0.667 0.002],[0.717 0.115]
22,4,[0.6932 0.084 ],[0.012687   0.03587757],[0.68  0.039],[0.713 0.125]
23,2,[0.6934 0.0584],[0.00966644 0.03361309],[0.683 0.033],[0.707 0.125]
24,4,[0.6808 0.0548],[0.02812401 0.03109598],[0.64  0.018],[0.727 0.105]
25,4,[0.6874 0.043 ],[0.03109083 0.0258689 ],[0.637 0.008],[0.727 0.077]
