gen,nevals,avg,std,min,max
0,50,[0.66584 0.05758],[0.02487678 0.06942394],[0.613 0.   ],[0.733 0.382]
1,3,[0.6566 0.1112],[0.01303227 0.14049399],[0.64  0.011],[0.68  0.382]
2,5,[0.6908 0.0524],[0.02151651 0.04031178],[0.67  0.004],[0.73  0.118]
3,4,[0.6634 0.0648],[0.02249089 0.03667915],[0.64 0.02],[0.7   0.131]
4,4,[0.6522 0.0412],[0.02450633 0.02394494],[0.607 0.004],[0.677 0.069]
5,5,[0.6714 0.0506],[0.02711162 0.02739781],[0.633 0.015],[0.713 0.099]
6,4,[0.6802 0.0348],[0.02394494 0.02139533],[0.657 0.009],[0.717 0.07 ]
7,5,[0.6442 0.0322],[0.03381952 0.01538051],[0.6   0.011],[0.69  0.059]
8,4,[0.6736 0.1132],[0.0435688  0.09154977],[0.627 0.029],[0.737 0.288]
9,4,[0.658  0.0528],[0.02356268 0.02896481],[0.627 0.03 ],[0.687 0.105]
10,5,[0.6514 0.0652],[0.02527924 0.0056356 ],[0.623 0.056],[0.693 0.072]
11,4,[0.6654 0.0334],[0.02433598 0.02149977],[0.627 0.011],[0.693 0.07 ]
12,4,[0.6534 0.0502],[0.01665653 0.01731358],[0.627 0.026],[0.673 0.07 ]
13,4,[0.628  0.0238],[0.01338656 0.00851822],[0.61  0.015],[0.643 0.039]
14,5,[0.6552 0.0378],[0.0138766  0.03507934],[0.643 0.001],[0.68  0.104]
15,2,[0.6518 0.1062],[0.0159424  0.12537687],[0.64 0.02],[0.683 0.346]
16,3,[0.6568 0.0346],[0.01577847 0.01658433],[0.643 0.02 ],[0.687 0.064]
17,3,[0.65   0.0868],[0.01520526 0.11183273],[0.627 0.02 ],[0.673 0.31 ]
18,3,[0.6572 0.0362],[0.01278124 0.01170299],[0.643 0.02 ],[0.673 0.056]
19,5,[0.65   0.0582],[0.02382436 0.0365152 ],[0.623 0.02 ],[0.69  0.125]
20,4,[0.6634 0.0328],[0.0237958 0.0259029],[0.63  0.006],[0.7   0.068]
21,5,[0.6578 0.0282],[0.02358304 0.03964543],[0.623 0.002],[0.693 0.107]
22,4,[0.6486 0.0614],[0.02407156 0.04643102],[0.62  0.006],[0.693 0.118]
23,5,[0.6848 0.0554],[0.01929145 0.03380296],[0.65  0.006],[0.707 0.095]
24,3,[0.6682 0.0798],[0.02177522 0.02719853],[0.65  0.034],[0.707 0.113]
25,4,[0.6714 0.065 ],[0.02553116 0.03172381],[0.63 0.02],[0.707 0.106]
