gen,nevals,avg,std,min,max
0,50,[0.67136 0.04372],[0.02822039 0.03224906],[0.603 0.   ],[0.717 0.128]
1,3,[0.6674 0.0676],[0.01925201 0.03780794],[0.64  0.009],[0.687 0.112]
2,4,[0.6794 0.0486],[0.02744886 0.02532667],[0.64  0.024],[0.717 0.087]
3,4,[0.6818 0.0292],[0.01871256 0.00986712],[0.653 0.015],[0.703 0.042]
4,3,[0.6726 0.0344],[0.01531796 0.01615673],[0.653 0.003],[0.7   0.048]
5,4,[0.6692 0.028 ],[0.0229469  0.01626038],[0.633 0.004],[0.693 0.048]
6,4,[0.6966 0.039 ],[0.00859302 0.01834121],[0.687 0.004],[0.71  0.058]
7,3,[0.6606 0.0286],[0.03748386 0.01778314],[0.613 0.004],[0.71  0.054]
8,4,[0.684 0.042],[0.01884675 0.03621602],[0.657 0.004],[0.703 0.099]
9,4,[0.6762 0.0184],[0.02026228 0.01601999],[0.647 0.003],[0.697 0.041]
10,4,[0.6842 0.0378],[0.02365079 0.02549039],[0.657 0.01 ],[0.717 0.084]
11,3,[0.6814 0.033 ],[0.01786169 0.02771281],[0.657 0.007],[0.707 0.084]
12,4,[0.6798 0.0374],[0.0268507  0.01802887],[0.633 0.021],[0.703 0.072]
13,3,[0.6864 0.0694],[0.02936392 0.03011046],[0.633 0.029],[0.72  0.105]
14,5,[0.6734 0.0648],[0.00838093 0.02636209],[0.667 0.042],[0.69  0.114]
15,5,[0.668  0.0284],[0.01820989 0.03526812],[0.633 0.002],[0.68  0.092]
16,2,[0.6694 0.0696],[0.01931424 0.10721492],[0.633 0.002],[0.687 0.282]
17,4,[0.6774 0.0972],[0.02122828 0.10443256],[0.657 0.02 ],[0.713 0.302]
18,5,[0.6828 0.0524],[0.03399059 0.03439535],[0.63  0.004],[0.733 0.103]
19,4,[0.6714 0.0262],[0.02225848 0.01770198],[0.643 0.006],[0.71  0.057]
20,5,[0.668  0.0718],[0.00975705 0.04571827],[0.653 0.002],[0.68  0.122]
21,5,[0.688  0.0736],[0.01145426 0.04399364],[0.673 0.005],[0.703 0.132]
22,4,[0.6792 0.034 ],[0.02074994 0.01756132],[0.663 0.006],[0.72  0.052]
23,5,[0.6818 0.0346],[0.02493512 0.01757953],[0.633 0.007],[0.703 0.061]
24,5,[0.6814 0.0308],[0.00974885 0.01460685],[0.667 0.005],[0.697 0.048]
25,3,[0.6882 0.03  ],[0.01592985 0.01242578],[0.667 0.007],[0.713 0.041]
