gen,nevals,avg,std,min,max
0,50,[0.68214 0.064  ],[0.02622442 0.08407806],[0.62  0.003],[0.747 0.458]
1,5,[0.6852 0.0292],[0.02098952 0.03543106],[0.663 0.001],[0.723 0.097]
2,4,[0.6958 0.0736],[0.0256     0.02012561],[0.663 0.045],[0.733 0.097]
3,3,[0.6914 0.0636],[0.02037253 0.02336322],[0.667 0.032],[0.717 0.094]
4,5,[0.6874 0.0318],[0.02495276 0.01282809],[0.653 0.011],[0.73  0.048]
5,4,[0.6742 0.0426],[0.00719444 0.02950661],[0.66  0.003],[0.68  0.092]
6,5,[0.686  0.0346],[0.01054514 0.02408817],[0.667 0.008],[0.697 0.078]
7,2,[0.6848 0.0508],[0.01114271 0.04353114],[0.667 0.008],[0.697 0.122]
8,5,[0.6972 0.0254],[0.01809309 0.01445822],[0.667 0.005],[0.723 0.047]
9,5,[0.68  0.047],[0.02590753 0.03407052],[0.647 0.02 ],[0.713 0.112]
10,5,[0.68   0.0192],[0.01056409 0.01045753],[0.66  0.001],[0.69  0.028]
11,4,[0.668  0.0194],[0.02583796 0.00828493],[0.623 0.005],[0.7   0.028]
12,4,[0.684  0.0278],[0.03297272 0.02147929],[0.647 0.005],[0.743 0.061]
13,5,[0.6756 0.051 ],[0.02849281 0.01354991],[0.64  0.037],[0.717 0.073]
14,4,[0.6836 0.0448],[0.02990385 0.01832376],[0.627 0.023],[0.71 0.07]
15,3,[0.6768 0.0486],[0.02722793 0.02157406],[0.627 0.023],[0.7   0.078]
16,3,[0.676  0.0576],[0.04222795 0.02036271],[0.627 0.019],[0.733 0.074]
17,5,[0.69   0.0374],[0.02106181 0.03297029],[0.67  0.007],[0.73  0.101]
18,4,[0.6868 0.119 ],[0.00503587 0.10094949],[0.677 0.031],[0.69  0.306]
19,4,[0.686  0.0434],[0.00822192 0.04645256],[0.677 0.002],[0.7   0.132]
20,4,[0.6574 0.0572],[0.01829317 0.04374654],[0.637 0.002],[0.69  0.127]
21,4,[0.6588 0.0468],[0.01994392 0.02673126],[0.637 0.002],[0.687 0.07 ]
22,5,[0.688 0.031],[0.02399167 0.02196361],[0.65 0.  ],[0.723 0.054]
23,3,[0.6978 0.0536],[0.01898842 0.02300087],[0.673 0.021],[0.723 0.088]
24,3,[0.6906 0.0506],[0.03971196 0.00930806],[0.623 0.041],[0.737 0.068]
25,2,[0.7096 0.0552],[0.02406325 0.02962026],[0.68 0.02],[0.737 0.106]
