gen,nevals,avg,std,min,max
0,50,[0.66736 0.04604],[0.02462337 0.04463943],[0.62  0.002],[0.723 0.284]
1,5,[0.6618 0.0246],[0.01592985 0.02320862],[0.643 0.001],[0.687 0.063]
2,4,[0.662  0.0446],[0.02057183 0.02623433],[0.627 0.017],[0.687 0.084]
3,4,[0.6548 0.03  ],[0.01929145 0.00903327],[0.633 0.017],[0.687 0.041]
4,4,[0.642  0.0378],[0.01294604 0.0190305 ],[0.62  0.001],[0.66  0.054]
5,4,[0.6634 0.036 ],[0.02880694 0.0174356 ],[0.62  0.006],[0.707 0.054]
6,5,[0.648  0.0286],[0.01798889 0.01789525],[0.62  0.006],[0.67  0.047]
7,4,[0.6654 0.0446],[0.01939691 0.01287789],[0.63  0.023],[0.687 0.06 ]
8,5,[0.6746 0.0378],[0.01731589 0.0430646 ],[0.657 0.004],[0.703 0.117]
9,3,[0.6608 0.0348],[0.02790269 0.02725729],[0.63  0.004],[0.713 0.073]
10,5,[0.6652 0.0474],[0.02307726 0.02532667],[0.62  0.028],[0.683 0.096]
11,4,[0.668  0.0246],[0.03681847 0.01694225],[0.603 0.008],[0.717 0.054]
12,3,[0.6648 0.021 ],[0.00534416 0.0091214 ],[0.657 0.005],[0.67  0.029]
13,4,[0.6608 0.0522],[0.00479166 0.04111156],[0.657 0.017],[0.67  0.131]
14,5,[0.6572 0.0552],[0.02381932 0.03323492],[0.617 0.028],[0.68  0.119]
15,5,[0.6962 0.0658],[0.0233015  0.02457153],[0.657 0.028],[0.727 0.099]
16,5,[0.6526 0.0456],[0.01275304 0.02224949],[0.637 0.011],[0.673 0.07 ]
17,4,[0.6678 0.0484],[0.01373172 0.01070701],[0.65 0.03],[0.683 0.062]
18,5,[0.6702 0.0366],[0.02368459 0.02100095],[0.637 0.015],[0.697 0.073]
19,5,[0.676  0.0618],[0.01597498 0.03352253],[0.647 0.021],[0.693 0.119]
20,4,[0.6582 0.1048],[0.02222971 0.1000268 ],[0.627 0.043],[0.687 0.302]
21,4,[0.6612 0.0406],[0.0276     0.02729542],[0.627 0.012],[0.693 0.087]
22,4,[0.6986 0.0574],[0.00796492 0.03534176],[0.69  0.014],[0.713 0.111]
23,3,[0.6698 0.0206],[0.01825815 0.0063435 ],[0.65  0.013],[0.693 0.03 ]
24,3,[0.6746 0.0246],[0.01767031 0.0159198 ],[0.66  0.009],[0.707 0.045]
25,4,[0.676 0.042],[0.01426885 0.04499778],[0.66  0.007],[0.7   0.127]
