gen,nevals,avg,std,min,max
0,50,[0.68604 0.06458],[0.03193804 0.05097885],[0.597 0.006],[0.743 0.32 ]
1,4,[0.6908 0.082 ],[0.0160798  0.03892043],[0.673 0.017],[0.717 0.12 ]
2,2,[0.71  0.084],[0.02497198 0.04561579],[0.673 0.017],[0.75  0.125]
3,4,[0.71   0.0924],[0.01831939 0.02142522],[0.68  0.057],[0.733 0.117]
4,3,[0.7194 0.0538],[0.0127059 0.039997 ],[0.7   0.004],[0.74  0.101]
5,2,[0.7176 0.0516],[0.00643739 0.0313024 ],[0.707 0.013],[0.727 0.104]
6,4,[0.7134 0.0308],[0.01155162 0.0216    ],[0.697 0.008],[0.727 0.057]
7,4,[0.7078 0.0322],[0.01877658 0.01641219],[0.673 0.015],[0.723 0.059]
8,4,[0.7012 0.0294],[0.03489642 0.02836618],[0.637 0.006],[0.743 0.082]
9,3,[0.7134 0.0504],[0.0255703  0.03354758],[0.667 0.006],[0.743 0.092]
10,5,[0.7008 0.0802],[0.02797427 0.01932253],[0.653 0.052],[0.74  0.101]
11,4,[0.7152 0.0486],[0.00567098 0.04191229],[0.707 0.008],[0.723 0.127]
12,4,[0.71 0.03],[0.02423221 0.01458767],[0.663 0.003],[0.733 0.047]
13,5,[0.6974 0.0352],[0.02260619 0.02655108],[0.67  0.017],[0.72  0.087]
14,4,[0.688  0.0438],[0.02439672 0.02337007],[0.647 0.02 ],[0.71  0.087]
15,3,[0.6828 0.0438],[0.02348106 0.02047828],[0.647 0.02 ],[0.707 0.067]
16,5,[0.6848 0.0598],[0.03532931 0.03607991],[0.647 0.008],[0.733 0.097]
17,5,[0.6906 0.0766],[0.02981007 0.03057842],[0.653 0.038],[0.723 0.122]
18,5,[0.7038 0.068 ],[0.02643029 0.04362568],[0.653 0.001],[0.723 0.127]
19,3,[0.6886 0.0478],[0.03782909 0.02796712],[0.633 0.001],[0.723 0.089]
20,3,[0.6918 0.0438],[0.0318396 0.0129213],[0.653 0.022],[0.723 0.062]
21,4,[0.694  0.0282],[0.03179937 0.01289031],[0.653 0.009],[0.733 0.047]
22,4,[0.7018 0.0488],[0.02810267 0.02628612],[0.653 0.002],[0.737 0.078]
23,4,[0.702  0.0572],[0.04719322 0.0293353 ],[0.633 0.008],[0.743 0.097]
24,4,[0.678 0.042],[0.03468717 0.04404997],[0.637 0.008],[0.74  0.129]
25,4,[0.662  0.1076],[0.01384197 0.10922014],[0.64  0.004],[0.68 0.31]
