gen,nevals,avg,std,min,max
0,50,[0.67752 0.03534],[0.02458556 0.027361  ],[0.613 0.001],[0.73  0.111]
1,4,[0.6412 0.0282],[0.0243754  0.02172004],[0.613 0.006],[0.67  0.065]
2,4,[0.6666 0.038 ],[0.03094253 0.0223875 ],[0.613 0.001],[0.697 0.064]
3,5,[0.6442 0.0272],[0.0363285  0.00818291],[0.58  0.016],[0.69 0.04]
4,5,[0.6778 0.0522],[0.02585653 0.03680435],[0.64  0.005],[0.71  0.089]
5,5,[0.6948 0.0424],[0.01822526 0.03057188],[0.677 0.004],[0.72 0.08]
6,3,[0.6918 0.0342],[0.01912485 0.02156293],[0.663 0.004],[0.713 0.066]
7,2,[0.6792 0.0572],[0.01818131 0.03019536],[0.663 0.025],[0.713 0.094]
8,5,[0.684  0.0732],[0.02777769 0.10810254],[0.64  0.003],[0.723 0.286]
9,4,[0.6766 0.0304],[0.02671778 0.03949987],[0.65  0.004],[0.723 0.109]
10,3,[0.6706 0.0382],[0.03377928 0.03055749],[0.633 0.01 ],[0.723 0.089]
11,4,[0.6734 0.031 ],[0.01805104 0.03249615],[0.65  0.006],[0.7   0.093]
12,5,[0.6742 0.0516],[0.0159925  0.02851386],[0.65  0.006],[0.687 0.085]
13,4,[0.6826 0.0438],[0.02984359 0.02108459],[0.643 0.017],[0.73  0.072]
14,4,[0.6832 0.033 ],[0.02146998 0.03740053],[0.643 0.004],[0.703 0.107]
15,2,[0.6834 0.0512],[0.02013554 0.03833223],[0.647 0.018],[0.703 0.107]
16,4,[0.6966 0.0284],[0.01462327 0.0102684 ],[0.673 0.018],[0.717 0.047]
17,3,[0.6874 0.1304],[0.02113386 0.19009429],[0.66  0.011],[0.717 0.508]
18,5,[0.698  0.0488],[0.00593296 0.03654805],[0.687 0.008],[0.703 0.116]
19,3,[0.6908 0.032 ],[0.01305986 0.0132212 ],[0.667 0.013],[0.703 0.052]
20,5,[0.6814 0.0226],[0.00741889 0.01092886],[0.667 0.006],[0.687 0.037]
21,4,[0.6918 0.0268],[0.00906422 0.01648514],[0.68  0.006],[0.703 0.054]
22,3,[0.6986 0.0136],[0.01427725 0.00649923],[0.68  0.001],[0.723 0.019]
23,5,[0.6746 0.0152],[0.0124996  0.01045753],[0.65  0.005],[0.683 0.034]
24,4,[0.6754 0.0218],[0.02263272 0.01545833],[0.647 0.003],[0.703 0.05 ]
25,4,[0.6694 0.0312],[0.02229439 0.03239383],[0.64  0.003],[0.703 0.094]
