gen,nevals,avg,std,min,max
0,50,[0.82158 0.21868],[0.02214957 0.10396065],[0.799 0.078],[0.848 0.354]
1,5,[0.8202 0.213 ],[0.02153509 0.10674455],[0.801 0.069],[0.848 0.318]
2,4,[0.8316 0.153 ],[0.01820549 0.08615799],[0.806 0.069],[0.848 0.274]
3,3,[0.8318 0.1536],[0.01835647 0.08801954],[0.806 0.073],[0.848 0.28 ]
4,4,[0.8384 0.135 ],[0.01820549 0.08753742],[0.802 0.088],[0.848 0.31 ]
5,4,[0.8304 0.1944],[0.02121886 0.09460994],[0.802 0.082],[0.849 0.31 ]
6,4,[0.8378 0.134 ],[0.01892512 0.08919417],[0.8   0.083],[0.849 0.312]
7,5,[0.8388 0.1216],[0.01591729 0.07737855],[0.807 0.076],[0.848 0.276]
8,5,[0.8466 0.0844],[0.0004899 0.0048   ],[0.846 0.079],[0.847 0.091]
9,5,[0.847  0.0882],[0.00063246 0.00673498],[0.846 0.077],[0.848 0.098]
10,5,[0.8374 0.1346],[0.01921041 0.09382878],[0.799 0.08 ],[0.848 0.322]
11,4,[0.8214 0.2134],[0.02154623 0.10035059],[0.799 0.087],[0.848 0.322]
12,4,[0.8188 0.2298],[0.02305992 0.11423905],[0.798 0.083],[0.848 0.34 ]
13,4,[0.8198 0.224 ],[0.02262211 0.10452177],[0.801 0.094],[0.848 0.31 ]
14,5,[0.8288 0.1798],[0.0231119  0.10640752],[0.8   0.086],[0.848 0.312]
15,5,[0.82   0.2188],[0.02246775 0.10523003],[0.801 0.087],[0.848 0.31 ]
16,5,[0.8198 0.223 ],[0.02305992 0.10641804],[0.799 0.093],[0.848 0.328]
17,5,[0.8024 0.2996],[0.0008    0.0058515],[0.801 0.294],[0.803 0.31 ]
18,3,[0.8016 0.3044],[0.00135647 0.00763151],[0.8   0.296],[0.803 0.314]
19,4,[0.8004 0.3124],[0.0004899 0.0026533],[0.8   0.308],[0.801 0.316]
20,4,[0.8006 0.3116],[0.0008     0.00445421],[0.799 0.308],[0.801 0.32 ]
21,4,[0.8104 0.262 ],[0.01780562 0.09104724],[0.801 0.08 ],[0.846 0.31 ]
22,3,[0.8012 0.3132],[0.00132665 0.01994392],[0.799 0.296],[0.803 0.352]
23,3,[0.8024 0.2964],[0.0008    0.0081388],[0.801 0.282],[0.803 0.306]
24,5,[0.8104 0.2658],[0.01881064 0.08446632],[0.8   0.097],[0.848 0.312]
25,3,[0.8098 0.2706],[0.01913531 0.08703011],[0.799 0.097],[0.848 0.32 ]
