gen,nevals,avg,std,min,max
0,50,[0.83118 0.18598],[0.01885915 0.1106207 ],[0.809 0.064],[0.85 0.33]
1,4,[0.8348 0.1644],[0.0178146  0.09525671],[0.812 0.081],[0.85  0.282]
2,3,[0.8346 0.1672],[0.01849973 0.10529843],[0.81  0.075],[0.85  0.316]
3,3,[0.8344 0.1686],[0.01833685 0.09980701],[0.81  0.084],[0.85  0.316]
4,4,[0.8264 0.228 ],[0.01886372 0.1148216 ],[0.811 0.084],[0.85 0.34]
5,5,[0.8342 0.1726],[0.01856233 0.10626307],[0.81  0.077],[0.85  0.318]
6,3,[0.8414 0.1362],[0.0152     0.09090743],[0.811 0.089],[0.849 0.318]
7,5,[0.8272 0.2092],[0.01780337 0.0958048 ],[0.812 0.09 ],[0.849 0.294]
8,3,[0.8418 0.1312],[0.01540649 0.08853112],[0.811 0.08 ],[0.85  0.308]
9,2,[0.8496 0.085 ],[0.0004899  0.00715542],[0.849 0.075],[0.85  0.094]
10,4,[0.849 0.089],[0.00063246 0.00572713],[0.848 0.078],[0.85  0.094]
11,3,[0.8422 0.1232],[0.01410532 0.07256004],[0.814 0.078],[0.85  0.268]
12,4,[0.8344 0.1658],[0.01748828 0.09431946],[0.812 0.088],[0.849 0.292]
13,5,[0.8278 0.203 ],[0.01776964 0.09844796],[0.811 0.08 ],[0.85  0.306]
14,5,[0.8212 0.2388],[0.01478377 0.08161961],[0.81  0.082],[0.85  0.308]
15,4,[0.8212 0.2402],[0.01474313 0.08243397],[0.811 0.081],[0.85  0.302]
16,4,[0.8268 0.2122],[0.01854077 0.10270034],[0.811 0.084],[0.85  0.302]
17,4,[0.8118 0.2968],[0.00116619 0.00785875],[0.81  0.288],[0.813 0.308]
18,4,[0.8122 0.2864],[0.00132665 0.0159198 ],[0.81 0.26],[0.814 0.308]
19,1,[0.8134 0.2732],[0.0004899  0.01099818],[0.813 0.26 ],[0.814 0.286]
20,4,[0.8124 0.286 ],[0.0012     0.01802221],[0.811 0.26 ],[0.814 0.306]
21,4,[0.8112 0.3028],[0.00116619 0.00825591],[0.81  0.288],[0.813 0.31 ]
22,5,[0.8116 0.2968],[0.00135647 0.01256025],[0.81  0.284],[0.813 0.314]
23,5,[0.811  0.3036],[0.00126491 0.01261111],[0.809 0.29 ],[0.812 0.324]
24,2,[0.8114 0.3004],[0.0012     0.01222457],[0.809 0.29 ],[0.812 0.324]
25,4,[0.8128 0.2868],[0.00172047 0.01627759],[0.811 0.256],[0.816 0.304]
