gen,nevals,avg,std,min,max
0,50,[0.83186 0.20162],[0.01896419 0.11977844],[0.809 0.071],[0.849 0.358]
1,3,[0.8336 0.1816],[0.01808425 0.11519132],[0.81  0.071],[0.849 0.332]
2,3,[0.8266 0.225 ],[0.01768163 0.11659159],[0.809 0.071],[0.849 0.348]
3,3,[0.833 0.187],[0.01880425 0.1205222 ],[0.809 0.078],[0.849 0.348]
4,4,[0.8424 0.1258],[0.01222457 0.07483689],[0.818 0.069],[0.849 0.274]
5,5,[0.8482 0.0868],[0.0009798  0.01132078],[0.847 0.073],[0.849 0.098]
6,3,[0.8478 0.0814],[0.0009798  0.01237093],[0.847 0.066],[0.849 0.097]
7,4,[0.8482 0.0858],[0.0009798  0.01463421],[0.847 0.064],[0.849 0.101]
8,3,[0.8484 0.09  ],[0.0008     0.00907744],[0.847 0.073],[0.849 0.098]
9,5,[0.8488 0.0928],[0.0004     0.00365513],[0.848 0.086],[0.849 0.096]
10,4,[0.8488 0.0928],[0.0004     0.00213542],[0.848 0.09 ],[0.849 0.096]
11,4,[0.8482 0.0906],[0.00074833 0.00531413],[0.847 0.083],[0.849 0.097]
12,4,[0.8488 0.0932],[0.0004     0.00278568],[0.848 0.089],[0.849 0.096]
13,5,[0.8414 0.143 ],[0.0152     0.09251378],[0.811 0.094],[0.849 0.328]
14,5,[0.8338 0.209 ],[0.01862686 0.10554241],[0.81  0.091],[0.849 0.338]
15,5,[0.8112 0.3276],[0.00292575 0.02045092],[0.809 0.288],[0.817 0.346]
16,4,[0.8112 0.328 ],[0.00342929 0.02626024],[0.809 0.276],[0.818 0.346]
17,2,[0.8128 0.316 ],[0.00354401 0.02532982],[0.809 0.276],[0.818 0.344]
18,3,[0.8114 0.326 ],[0.00233238 0.01447757],[0.81  0.298],[0.816 0.336]
19,4,[0.8098 0.338 ],[0.00116619 0.01095445],[0.808 0.326],[0.811 0.352]
20,5,[0.8108 0.3272],[0.00074833 0.0064    ],[0.81  0.316],[0.812 0.336]
21,3,[0.811 0.326],[0.00141421 0.01019804],[0.809 0.314],[0.813 0.342]
22,5,[0.8096 0.3424],[0.0004899  0.00793977],[0.809 0.332],[0.81  0.354]
23,5,[0.811  0.3304],[0.00063246 0.01525254],[0.81  0.318],[0.812 0.36 ]
24,5,[0.8104 0.3348],[0.00135647 0.01156547],[0.808 0.322],[0.812 0.356]
25,3,[0.811 0.328],[0.00063246 0.00657267],[0.81  0.322],[0.812 0.34 ]
