gen,nevals,avg,std,min,max
0,50,[0.8281 0.1944],[0.01846429 0.10819926],[0.807 0.076],[0.846 0.34 ]
1,4,[0.8238 0.2152],[0.01774711 0.10166101],[0.808 0.089],[0.846 0.31 ]
2,4,[0.839  0.1298],[0.014      0.07820332],[0.811 0.083],[0.846 0.286]
3,4,[0.824 0.217],[0.01796664 0.10096732],[0.809 0.093],[0.846 0.308]
4,4,[0.8176 0.2508],[0.01374918 0.08252612],[0.809 0.086],[0.845 0.298]
5,2,[0.8098 0.2964],[0.0016     0.00861626],[0.807 0.286],[0.812 0.312]
6,4,[0.8102 0.2928],[0.00172047 0.01223765],[0.808 0.272],[0.813 0.308]
7,5,[0.8112 0.284 ],[0.00116619 0.00885438],[0.81  0.268],[0.813 0.292]
8,5,[0.8108 0.2904],[0.00116619 0.00793977],[0.809 0.28 ],[0.812 0.304]
9,2,[0.8114 0.2864],[0.0008     0.00427083],[0.81 0.28],[0.812 0.292]
10,5,[0.8092 0.2996],[0.0016     0.00924338],[0.808 0.284],[0.812 0.308]
11,5,[0.811  0.2888],[0.00126491 0.0095163 ],[0.809 0.28 ],[0.812 0.304]
12,5,[0.8168 0.2604],[0.01462053 0.08141155],[0.808 0.098],[0.846 0.312]
13,2,[0.8312 0.1792],[0.01813725 0.10125295],[0.808 0.094],[0.846 0.312]
14,5,[0.8316 0.1724],[0.01730433 0.10279027],[0.808 0.087],[0.846 0.32 ]
15,4,[0.8246 0.2112],[0.01754537 0.09899172],[0.808 0.084],[0.846 0.312]
16,3,[0.8324 0.162 ],[0.01584424 0.09160568],[0.813 0.079],[0.846 0.274]
17,3,[0.8258 0.2024],[0.01609223 0.09103977],[0.812 0.087],[0.846 0.282]
18,5,[0.8176 0.2514],[0.01426324 0.08209166],[0.808 0.089],[0.846 0.312]
19,4,[0.8168 0.2638],[0.01466151 0.0857634 ],[0.808 0.095],[0.846 0.33 ]
20,4,[0.8096 0.3072],[0.0032     0.03097354],[0.808 0.248],[0.816 0.334]
21,5,[0.8158 0.2698],[0.01513142 0.09616319],[0.807 0.079],[0.846 0.336]
22,3,[0.8232 0.2284],[0.01861612 0.11669893],[0.808 0.079],[0.846 0.336]
23,5,[0.8234 0.2246],[0.01806212 0.11044926],[0.808 0.085],[0.846 0.334]
24,3,[0.8308 0.1774],[0.0178146  0.10382216],[0.808 0.088],[0.846 0.318]
25,3,[0.824  0.2178],[0.01760682 0.10026844],[0.808 0.091],[0.846 0.31 ]
