gen,nevals,avg,std,min,max
0,50,[0.8193  0.23274],[0.01771581 0.10271705],[0.799 0.076],[0.841 0.352]
1,2,[0.819  0.2204],[0.01719302 0.10300602],[0.803 0.09 ],[0.84  0.322]
2,4,[0.826  0.1784],[0.01714643 0.10095068],[0.805 0.094],[0.84  0.304]
3,5,[0.834  0.1274],[0.01150652 0.07234805],[0.811 0.088],[0.84  0.272]
4,4,[0.8342 0.1472],[0.01163443 0.07731339],[0.811 0.079],[0.841 0.272]
5,4,[0.8248 0.1846],[0.0178146  0.11650511],[0.802 0.086],[0.84  0.338]
6,4,[0.825 0.19 ],[0.01837389 0.11521632],[0.802 0.095],[0.84  0.338]
7,4,[0.8022 0.3328],[0.0004     0.00775629],[0.802 0.318],[0.803 0.338]
8,4,[0.8022 0.3268],[0.00116619 0.00992774],[0.8   0.318],[0.803 0.344]
9,3,[0.8102 0.2802],[0.01490503 0.09288789],[0.802 0.095],[0.84 0.34]
10,5,[0.8034 0.3192],[0.00195959 0.01685705],[0.802 0.29 ],[0.807 0.338]
11,5,[0.8028 0.3228],[0.00074833 0.00775629],[0.802 0.314],[0.804 0.334]
12,5,[0.802  0.3308],[0.00109545 0.00627375],[0.8   0.324],[0.803 0.338]
13,4,[0.8094 0.285 ],[0.01534405 0.09552382],[0.8   0.095],[0.84  0.348]
14,5,[0.8098 0.2838],[0.01510497 0.09581315],[0.802 0.093],[0.84  0.346]
15,5,[0.8034 0.3184],[0.00135647 0.00974885],[0.802 0.3  ],[0.806 0.328]
16,3,[0.8106 0.2728],[0.01420704 0.09565438],[0.803 0.082],[0.839 0.328]
17,4,[0.8246 0.1866],[0.01846727 0.12011261],[0.801 0.082],[0.84 0.35]
18,4,[0.817  0.2368],[0.01838478 0.12183169],[0.801 0.085],[0.84 0.35]
19,2,[0.832 0.142],[0.016      0.09902727],[0.8   0.091],[0.84 0.34]
20,2,[0.832 0.142],[0.016      0.09908178],[0.8   0.088],[0.84 0.34]
21,2,[0.8324 0.1392],[0.0152     0.10241758],[0.802 0.085],[0.84  0.344]
22,3,[0.8254 0.1798],[0.01788407 0.11039638],[0.803 0.088],[0.84  0.316]
23,4,[0.826  0.1776],[0.01715809 0.1049659 ],[0.804 0.091],[0.84  0.314]
24,3,[0.8252 0.184 ],[0.01813725 0.11363626],[0.802 0.091],[0.84  0.332]
25,3,[0.833 0.134],[0.01450517 0.08501529],[0.804 0.089],[0.841 0.304]
