gen,nevals,avg,std,min,max
0,50,[0.82826 0.1797 ],[0.01891329 0.09912099],[0.802 0.076],[0.845 0.322]
1,4,[0.8372 0.1324],[0.0156     0.08200146],[0.806 0.082],[0.845 0.296]
2,3,[0.8372 0.1358],[0.0156    0.0801783],[0.806 0.091],[0.845 0.296]
3,5,[0.845 0.093],[0.         0.00260768],[0.845 0.089],[0.845 0.097]
4,3,[0.845  0.0956],[0.        0.0026533],[0.845 0.092],[0.845 0.099]
5,4,[0.845  0.0964],[0.     0.0028],[0.845 0.093],[0.845 0.099]
6,4,[0.8388 0.1474],[0.0124     0.06570419],[0.814 0.093],[0.845 0.248]
7,4,[0.837  0.1578],[0.016      0.08675575],[0.805 0.085],[0.845 0.308]
8,2,[0.837  0.1354],[0.016      0.08646757],[0.805 0.085],[0.845 0.308]
9,4,[0.8294 0.1786],[0.01910602 0.10267541],[0.806 0.093],[0.845 0.316]
10,5,[0.845 0.093],[0.         0.00352136],[0.845 0.088],[0.845 0.099]
11,5,[0.845  0.0968],[0.         0.00183303],[0.845 0.095],[0.845 0.099]
12,4,[0.8298 0.1992],[0.01865905 0.08842488],[0.805 0.099],[0.845 0.314]
13,4,[0.8372 0.184 ],[0.0156     0.08450325],[0.806 0.092],[0.845 0.322]
14,3,[0.845 0.138],[0.         0.05391475],[0.845 0.092],[0.845 0.204]
15,4,[0.845  0.1186],[0.         0.04374746],[0.845 0.093],[0.845 0.206]
16,4,[0.8452 0.1104],[0.0004     0.04733117],[0.845 0.076],[0.846 0.204]
17,5,[0.845  0.0896],[0.         0.00608605],[0.845 0.081],[0.845 0.097]
18,5,[0.845  0.0926],[0.     0.0008],[0.845 0.091],[0.845 0.093]
19,4,[0.8454 0.089 ],[0.0004899  0.00414729],[0.845 0.083],[0.846 0.093]
20,4,[0.838  0.1266],[0.01450517 0.07489352],[0.809 0.083],[0.846 0.276]
21,3,[0.8378 0.1272],[0.0144     0.07443225],[0.809 0.086],[0.845 0.276]
22,4,[0.8376 0.1324],[0.0148     0.07483475],[0.808 0.092],[0.845 0.282]
23,5,[0.8294 0.177 ],[0.01910602 0.10150468],[0.806 0.092],[0.845 0.312]
24,4,[0.8294 0.172 ],[0.01910602 0.09880688],[0.806 0.089],[0.845 0.294]
25,4,[0.8294 0.172 ],[0.01911649 0.09806732],[0.805 0.089],[0.845 0.298]
