gen,nevals,avg,std,min,max
0,50,[0.82282 0.23232],[0.01950455 0.1034405 ],[0.803 0.079],[0.846 0.356]
1,2,[0.8218 0.223 ],[0.01896734 0.10529957],[0.805 0.093],[0.845 0.322]
2,5,[0.8292 0.1796],[0.01854077 0.10076229],[0.806 0.096],[0.845 0.304]
3,5,[0.8374 0.1544],[0.01521315 0.08760046],[0.807 0.079],[0.846 0.3  ]
4,3,[0.8294 0.1766],[0.01954073 0.11183488],[0.804 0.079],[0.846 0.328]
5,3,[0.8366 0.1626],[0.0163046  0.09658903],[0.804 0.09 ],[0.845 0.334]
6,4,[0.8368 0.14  ],[0.0164     0.09710201],[0.804 0.084],[0.845 0.334]
7,5,[0.8446 0.1172],[0.0004899  0.04582314],[0.844 0.083],[0.845 0.208]
8,5,[0.8364 0.1612],[0.01521315 0.08368847],[0.806 0.095],[0.845 0.304]
9,5,[0.8298 0.1754],[0.01862686 0.10293221],[0.806 0.086],[0.845 0.314]
10,5,[0.8218 0.223 ],[0.01900947 0.1065833 ],[0.804 0.093],[0.845 0.332]
11,3,[0.8366 0.1618],[0.01580633 0.08917713],[0.805 0.093],[0.845 0.318]
12,3,[0.8366 0.1616],[0.01580633 0.08881576],[0.805 0.093],[0.845 0.318]
13,4,[0.8284 0.186 ],[0.0199359  0.11196607],[0.803 0.091],[0.845 0.33 ]
14,4,[0.8128 0.2788],[0.01611707 0.09548696],[0.804 0.09 ],[0.845 0.352]
15,5,[0.822  0.2416],[0.0183303  0.08536416],[0.804 0.098],[0.844 0.33 ]
16,1,[0.8244 0.2436],[0.01626776 0.03580838],[0.806 0.212],[0.844 0.31 ]
17,4,[0.8162 0.2566],[0.01467515 0.09095405],[0.804 0.101],[0.844 0.354]
18,5,[0.8126 0.284 ],[0.01670449 0.10452177],[0.804 0.076],[0.846 0.344]
19,3,[0.8054 0.3292],[0.00332265 0.03148587],[0.803 0.268],[0.812 0.358]
20,5,[0.8074 0.3052],[0.00422374 0.03543106],[0.804 0.246],[0.815 0.342]
21,4,[0.804  0.3396],[0.         0.01155162],[0.804 0.33 ],[0.804 0.362]
22,4,[0.8042 0.358 ],[0.0004     0.01436663],[0.804 0.336],[0.805 0.372]
23,4,[0.8044 0.3528],[0.0004899  0.02141401],[0.804 0.322],[0.805 0.372]
24,4,[0.8036 0.3544],[0.0008 0.0128],[0.802 0.336],[0.804 0.366]
25,3,[0.8042 0.3552],[0.0004    0.0176454],[0.804 0.32 ],[0.805 0.366]
