gen,nevals,avg,std,min,max
0,50,[0.8306  0.18884],[0.02010771 0.10514112],[0.806 0.07 ],[0.849 0.328]
1,4,[0.807  0.3212],[0.00063246 0.0121062 ],[0.806 0.31 ],[0.808 0.336]
2,5,[0.8076 0.3032],[0.0012    0.0121721],[0.806 0.284],[0.809 0.316]
3,2,[0.8068 0.3124],[0.00132665 0.01155162],[0.805 0.294],[0.809 0.33 ]
4,3,[0.8162 0.2596],[0.01624069 0.09157642],[0.805 0.084],[0.848 0.33 ]
5,5,[0.8176 0.2472],[0.01552546 0.07849178],[0.807 0.096],[0.848 0.308]
6,5,[0.8168 0.255 ],[0.01590472 0.08178997],[0.807 0.097],[0.848 0.312]
7,3,[0.8318 0.178 ],[0.02025241 0.10458872],[0.807 0.087],[0.849 0.31 ]
8,4,[0.8316 0.1842],[0.02008582 0.10602905],[0.807 0.095],[0.848 0.318]
9,3,[0.84   0.1402],[0.01650454 0.08905145],[0.807 0.087],[0.849 0.318]
10,3,[0.8398 0.1404],[0.0164     0.08880901],[0.807 0.094],[0.848 0.318]
11,4,[0.8318 0.1776],[0.02025241 0.11162365],[0.807 0.078],[0.849 0.32 ]
12,5,[0.8406 0.1322],[0.0168     0.08991863],[0.807 0.084],[0.849 0.312]
13,4,[0.8326 0.1736],[0.02009577 0.10585386],[0.807 0.084],[0.849 0.312]
14,3,[0.8242 0.2206],[0.01944634 0.10362162],[0.807 0.094],[0.848 0.326]
15,2,[0.8076 0.3136],[0.0008    0.0153049],[0.807 0.292],[0.809 0.326]
16,5,[0.8072 0.3152],[0.0004     0.00785875],[0.807 0.304],[0.808 0.328]
17,5,[0.8076 0.3168],[0.00174356 0.02182109],[0.806 0.276],[0.811 0.34 ]
18,4,[0.808  0.3124],[0.00167332 0.02959459],[0.806 0.27 ],[0.81  0.342]
19,5,[0.808  0.3036],[0.00154919 0.01449966],[0.807 0.278],[0.811 0.32 ]
20,2,[0.808  0.3044],[0.00154919 0.01546092],[0.807 0.278],[0.811 0.324]
21,3,[0.8094 0.288 ],[0.00149666 0.01058301],[0.807 0.278],[0.811 0.306]
22,5,[0.8164 0.2528],[0.01588207 0.08674192],[0.806 0.082],[0.848 0.32 ]
23,4,[0.8094 0.288 ],[0.0010198  0.00829458],[0.808 0.276],[0.811 0.3  ]
24,3,[0.8092 0.2888],[0.00132665 0.01223765],[0.807 0.276],[0.811 0.312]
25,3,[0.8176 0.2488],[0.01581898 0.07877665],[0.807 0.094],[0.849 0.312]
