gen,nevals,avg,std,min,max
0,50,[0.8312  0.17224],[0.01951615 0.10786984],[0.805 0.075],[0.848 0.34 ]
1,5,[0.8154 0.26  ],[0.01538311 0.10009595],[0.806 0.066],[0.846 0.354]
2,3,[0.8394 0.1218],[0.0147051  0.08058883],[0.81  0.066],[0.847 0.282]
3,3,[0.8394 0.1224],[0.0147051  0.07908628],[0.81  0.072],[0.847 0.28 ]
4,4,[0.8386 0.1218],[0.0168     0.09623804],[0.805 0.067],[0.847 0.314]
5,4,[0.8466 0.0718],[0.0008     0.00856505],[0.845 0.059],[0.847 0.085]
6,5,[0.8466 0.075 ],[0.0008     0.00737564],[0.845 0.062],[0.847 0.082]
7,4,[0.8464 0.0748],[0.0012     0.01310572],[0.845 0.06 ],[0.848 0.095]
8,5,[0.8466 0.0792],[0.0008     0.00986712],[0.845 0.062],[0.847 0.091]
9,1,[0.846  0.0704],[0.00126491 0.0112    ],[0.845 0.062],[0.848 0.09 ]
10,4,[0.846 0.071],[0.00126491 0.01219836],[0.845 0.06 ],[0.848 0.09 ]
11,4,[0.8376 0.117 ],[0.01581898 0.09992397],[0.806 0.06 ],[0.847 0.316]
12,3,[0.8376 0.1168],[0.01581898 0.0999888 ],[0.806 0.06 ],[0.847 0.316]
13,3,[0.8384 0.124 ],[0.01621851 0.09641784],[0.806 0.06 ],[0.847 0.316]
14,4,[0.8248 0.2048],[0.01833467 0.10009276],[0.807 0.084],[0.847 0.306]
15,4,[0.825  0.2032],[0.01815489 0.0985787 ],[0.807 0.084],[0.847 0.306]
16,4,[0.8146 0.264 ],[0.01621851 0.09021751],[0.806 0.084],[0.847 0.316]
17,4,[0.8232 0.214 ],[0.01943605 0.10535274],[0.807 0.084],[0.847 0.302]
18,3,[0.8304 0.1792],[0.02033322 0.11586613],[0.805 0.084],[0.847 0.328]
19,3,[0.8308 0.1786],[0.01984339 0.11407647],[0.806 0.084],[0.847 0.33 ]
20,1,[0.839 0.13 ],[0.016      0.08800227],[0.807 0.085],[0.847 0.306]
21,4,[0.8308 0.1794],[0.02026228 0.11003927],[0.805 0.086],[0.848 0.322]
22,3,[0.8144 0.2726],[0.0163046  0.09021219],[0.806 0.093],[0.847 0.328]
23,5,[0.8054 0.3228],[0.0004899  0.00676461],[0.805 0.316],[0.806 0.332]
24,5,[0.8066 0.3132],[0.00135647 0.01394848],[0.805 0.29 ],[0.809 0.332]
25,4,[0.8148 0.2608],[0.01615426 0.08783257],[0.805 0.086],[0.847 0.316]
