gen,nevals,avg,std,min,max
0,50,[0.71182 0.1732 ],[0.02952808 0.12564124],[0.597 0.02 ],[0.753 0.554]
1,4,[0.7094 0.2012],[0.01389388 0.14433073],[0.693 0.04 ],[0.73  0.472]
2,5,[0.7006 0.1024],[0.04011284 0.06830695],[0.63  0.022],[0.74  0.197]
3,3,[0.6946 0.1378],[0.04289802 0.04495954],[0.617 0.062],[0.74  0.197]
4,5,[0.7052 0.2606],[0.04099463 0.16824577],[0.63  0.069],[0.74  0.472]
5,5,[0.7052 0.125 ],[0.01020588 0.04138599],[0.693 0.066],[0.717 0.192]
6,4,[0.6912 0.1926],[0.03701567 0.13682631],[0.62  0.064],[0.72  0.454]
7,5,[0.7086 0.2024],[0.01494791 0.14345815],[0.68  0.077],[0.723 0.48 ]
8,3,[0.704  0.1808],[0.008      0.14788834],[0.69  0.045],[0.71 0.45]
9,5,[0.7168 0.3298],[0.01641219 0.1904063 ],[0.69  0.089],[0.737 0.54 ]
10,3,[0.7114 0.3228],[0.01670449 0.15253904],[0.693 0.114],[0.737 0.472]
11,3,[0.688  0.1188],[0.0451575 0.0250711],[0.6   0.086],[0.723 0.162]
12,3,[0.6934 0.1768],[0.04747462 0.14583196],[0.6   0.073],[0.73  0.464]
13,4,[0.7162 0.1834],[0.00793473 0.11610616],[0.707 0.114],[0.73  0.414]
14,4,[0.718  0.2792],[0.01129602 0.17426692],[0.7   0.126],[0.73  0.556]
15,5,[0.7152 0.2214],[0.01077775 0.11665265],[0.703 0.144],[0.73  0.452]
16,5,[0.7228 0.212 ],[0.00844748 0.13325614],[0.713 0.092],[0.737 0.472]
17,2,[0.7322 0.2218],[0.00448999 0.12682019],[0.727 0.12 ],[0.737 0.472]
18,3,[0.7368 0.1644],[0.01062826 0.02771714],[0.727 0.12 ],[0.757 0.203]
19,5,[0.7352 0.2942],[0.0104    0.1645921],[0.717 0.1  ],[0.743 0.518]
20,4,[0.7394 0.2442],[0.0080399  0.13775834],[0.727 0.148],[0.747 0.518]
21,5,[0.7294 0.2018],[0.01813946 0.13672951],[0.71  0.107],[0.76 0.47]
22,3,[0.7246 0.1962],[0.02135978 0.14344532],[0.7   0.077],[0.76 0.47]
23,3,[0.7226 0.1176],[0.00906863 0.03300667],[0.713 0.077],[0.737 0.177]
24,4,[0.7248 0.1872],[0.01483779 0.13101053],[0.707 0.09 ],[0.747 0.438]
25,4,[0.7256 0.2254],[0.0118254  0.16909122],[0.707 0.031],[0.737 0.436]
