gen,nevals,avg,std,min,max
0,50,[0.70444 0.0954 ],[0.02263816 0.06668973],[0.63  0.006],[0.737 0.452]
1,5,[0.7044 0.0924],[0.01624315 0.05798483],[0.683 0.007],[0.73  0.156]
2,3,[0.7106 0.1   ],[0.01664452 0.05479781],[0.693 0.007],[0.73  0.156]
3,5,[0.6942 0.0948],[0.00627375 0.02884025],[0.687 0.046],[0.703 0.122]
4,5,[0.7092 0.108 ],[0.01124989 0.03358571],[0.693 0.054],[0.727 0.16 ]
5,3,[0.7178 0.0862],[0.01844343 0.05006156],[0.693 0.029],[0.743 0.173]
6,2,[0.7052 0.0648],[0.01428846 0.02847736],[0.693 0.019],[0.733 0.106]
7,2,[0.7072 0.0712],[0.01494523 0.02255127],[0.69  0.046],[0.733 0.111]
8,5,[0.7088 0.0692],[0.01049571 0.02091315],[0.69  0.044],[0.72  0.093]
9,3,[0.7074 0.0686],[0.01013114 0.01348481],[0.69  0.056],[0.717 0.093]
10,5,[0.7106 0.074 ],[0.00830903 0.03542316],[0.697 0.017],[0.723 0.118]
11,4,[0.7048 0.0784],[0.0084947  0.03884636],[0.697 0.037],[0.72  0.145]
12,4,[0.7066 0.091 ],[0.00611882 0.04297906],[0.697 0.012],[0.713 0.131]
13,4,[0.7008 0.0822],[0.00620967 0.02541181],[0.697 0.038],[0.713 0.117]
14,4,[0.698  0.1102],[0.00275681 0.03495368],[0.693 0.072],[0.7   0.164]
15,4,[0.7046 0.0976],[0.00601997 0.03409751],[0.697 0.059],[0.713 0.141]
16,4,[0.7078 0.0978],[0.00534416 0.03963534],[0.7   0.041],[0.713 0.141]
17,4,[0.7098 0.0742],[0.00643117 0.02132979],[0.703 0.053],[0.72  0.113]
18,4,[0.7146 0.0814],[0.00826075 0.02483224],[0.703 0.059],[0.727 0.123]
19,4,[0.7152 0.0726],[0.00752064 0.02341453],[0.703 0.043],[0.723 0.106]
20,4,[0.7194 0.1004],[0.01746539 0.01642681],[0.707 0.077],[0.753 0.126]
21,4,[0.7082 0.0672],[0.03402587 0.02962701],[0.643 0.021],[0.737 0.101]
22,5,[0.7254 0.0578],[0.00826075 0.03117307],[0.713 0.011],[0.737 0.101]
23,4,[0.7312 0.0618],[0.0024     0.01616663],[0.727 0.046],[0.733 0.09 ]
24,4,[0.7152 0.0664],[0.00872697 0.03978744],[0.703 0.008],[0.727 0.112]
25,4,[0.7212 0.0368],[0.01139122 0.02992925],[0.703 0.004],[0.733 0.075]
