gen,nevals,avg,std,min,max
0,50,[0.73094 0.05944],[0.02076382 0.04665626],[0.67  0.001],[0.763 0.185]
1,5,[0.7388 0.0672],[0.01922914 0.02532509],[0.713 0.031],[0.77  0.098]
2,4,[0.744  0.0638],[0.02087103 0.06310436],[0.707 0.009],[0.77  0.185]
3,3,[0.7374 0.053 ],[0.00553534 0.010469  ],[0.727 0.037],[0.743 0.064]
4,2,[0.7334 0.0458],[0.00989141 0.01762271],[0.717 0.017],[0.743 0.064]
5,4,[0.73  0.041],[0.01323631 0.0387608 ],[0.717 0.011],[0.753 0.117]
6,2,[0.7438 0.0414],[0.00793473 0.02734666],[0.733 0.011],[0.753 0.089]
7,5,[0.7394 0.068 ],[0.01419296 0.0417229 ],[0.72  0.001],[0.76  0.123]
8,3,[0.724  0.0574],[0.012     0.0341151],[0.7   0.001],[0.73  0.101]
9,3,[0.7274 0.0382],[0.01051856 0.01342237],[0.707 0.021],[0.737 0.051]
10,5,[0.7254 0.0522],[0.00454313 0.0262709 ],[0.72  0.011],[0.73  0.086]
11,4,[0.7268 0.0614],[0.01254432 0.0499944 ],[0.707 0.001],[0.74  0.145]
12,3,[0.7332 0.0404],[0.00808455 0.0334401 ],[0.72  0.001],[0.743 0.101]
13,4,[0.7346 0.0548],[0.01132431 0.03658087],[0.717 0.005],[0.75  0.101]
14,4,[0.7324 0.0434],[0.01205985 0.02597383],[0.71  0.005],[0.743 0.069]
15,4,[0.7394 0.058 ],[0.00781281 0.04454211],[0.73  0.009],[0.75  0.141]
16,1,[0.7368 0.0544],[0.01101635 0.0452    ],[0.72  0.009],[0.75  0.141]
17,5,[0.7248 0.0176],[0.00448999 0.01616911],[0.717 0.001],[0.73  0.043]
18,5,[0.7312 0.0394],[0.00906422 0.01053755],[0.72  0.023],[0.743 0.053]
19,4,[0.7332 0.036 ],[0.01099818 0.02991989],[0.717 0.009],[0.743 0.092]
20,4,[0.7218 0.0402],[0.01175415 0.02419421],[0.703 0.009],[0.74 0.07]
21,5,[0.7266 0.0228],[0.00467333 0.013891  ],[0.72  0.009],[0.733 0.043]
22,2,[0.726  0.0506],[0.00394968 0.03470216],[0.72  0.009],[0.73  0.114]
23,4,[0.736  0.0596],[0.0186333  0.03296422],[0.703 0.031],[0.757 0.124]
24,4,[0.7306 0.0394],[0.0222045  0.01659639],[0.693 0.011],[0.757 0.055]
25,4,[0.7172 0.0306],[0.02381932 0.0235423 ],[0.673 0.001],[0.74  0.055]
