gen,nevals,avg,std,min,max
0,50,[0.74688 0.1024 ],[0.02318762 0.06991166],[0.683 0.007],[0.797 0.44 ]
1,5,[0.7296 0.1546],[0.0081878  0.16060087],[0.717 0.027],[0.74 0.46]
2,4,[0.7366 0.093 ],[0.01566652 0.04501111],[0.717 0.027],[0.763 0.145]
3,2,[0.7406 0.0686],[0.01170641 0.03305511],[0.727 0.027],[0.76  0.124]
4,3,[0.7326 0.0738],[0.01275304 0.02643029],[0.71  0.054],[0.743 0.123]
5,5,[0.732  0.0804],[0.01534927 0.06257348],[0.71  0.011],[0.75  0.194]
6,5,[0.7268 0.124 ],[0.00643117 0.04266615],[0.72  0.062],[0.737 0.181]
7,3,[0.7296 0.128 ],[0.02613503 0.0372505 ],[0.707 0.064],[0.777 0.168]
8,3,[0.7162 0.1052],[0.03229489 0.04798917],[0.68  0.023],[0.777 0.168]
9,3,[0.722  0.0732],[0.03064637 0.05811506],[0.693 0.005],[0.777 0.168]
10,4,[0.7388 0.1112],[0.02240893 0.06355911],[0.71  0.001],[0.777 0.172]
11,3,[0.7266 0.093 ],[0.02671778 0.04763192],[0.703 0.052],[0.777 0.168]
12,4,[0.7288 0.092 ],[0.02921917 0.04059557],[0.71  0.042],[0.787 0.131]
13,5,[0.7342 0.0932],[0.01895679 0.03690745],[0.697 0.052],[0.747 0.141]
14,4,[0.7194 0.097 ],[0.0259353  0.02983287],[0.687 0.047],[0.753 0.141]
15,5,[0.7194 0.0508],[0.01983532 0.03597999],[0.7   0.007],[0.757 0.111]
16,5,[0.7394 0.0924],[0.02300087 0.02580388],[0.7   0.062],[0.767 0.125]
17,4,[0.7534 0.1092],[0.01462327 0.04195903],[0.73  0.062],[0.767 0.188]
18,4,[0.7432 0.0902],[0.0136147  0.03831658],[0.72  0.048],[0.76  0.153]
19,4,[0.7586 0.102 ],[0.01521315 0.01892089],[0.743 0.072],[0.787 0.129]
20,4,[0.754  0.0864],[0.01054514 0.04503154],[0.737 0.011],[0.767 0.145]
21,3,[0.76   0.1276],[0.01145426 0.04571477],[0.743 0.07 ],[0.773 0.184]
22,5,[0.744  0.1024],[0.01245793 0.04335712],[0.723 0.033],[0.757 0.149]
23,5,[0.7494 0.1194],[0.01005187 0.03351776],[0.73  0.056],[0.757 0.156]
24,5,[0.7528 0.0958],[0.01672603 0.03965047],[0.72  0.027],[0.767 0.143]
25,4,[0.762  0.1162],[0.01245793 0.03553815],[0.747 0.056],[0.783 0.16 ]
