gen,nevals,avg,std,min,max
0,50,[0.70728 0.05488],[0.01534671 0.0433011 ],[0.673 0.001],[0.747 0.144]
1,4,[0.714  0.0566],[0.00687023 0.07503226],[0.707 0.001],[0.727 0.202]
2,2,[0.71   0.0326],[0.01181524 0.02320862],[0.69  0.001],[0.727 0.056]
3,4,[0.7056 0.044 ],[0.02049    0.02632869],[0.677 0.001],[0.727 0.08 ]
4,4,[0.6928 0.0692],[0.01146124 0.0242685 ],[0.68  0.043],[0.713 0.11 ]
5,4,[0.6954 0.071 ],[0.0069455  0.03232337],[0.687 0.019],[0.703 0.099]
6,3,[0.6974 0.0692],[0.00909065 0.02597229],[0.687 0.035],[0.71  0.103]
7,5,[0.6926 0.0724],[0.02535035 0.04525749],[0.67 0.03],[0.727 0.158]
8,3,[0.6928 0.0872],[0.01916664 0.04444502],[0.673 0.047],[0.727 0.158]
9,3,[0.6854 0.0684],[0.0109654  0.03234563],[0.673 0.026],[0.7   0.121]
10,3,[0.69   0.0684],[0.01382751 0.02242855],[0.677 0.039],[0.71  0.105]
11,4,[0.6894 0.0686],[0.00985089 0.04045541],[0.677 0.018],[0.703 0.138]
12,3,[0.6948 0.0612],[0.00917388 0.04353573],[0.677 0.022],[0.703 0.138]
13,4,[0.7   0.064],[0.00843801 0.04051173],[0.687 0.026],[0.713 0.121]
14,3,[0.698  0.0648],[0.00794984 0.03213347],[0.687 0.028],[0.707 0.105]
15,5,[0.7046 0.0866],[0.00492341 0.0241876 ],[0.7  0.05],[0.713 0.113]
16,5,[0.7008 0.0882],[0.00331059 0.02756374],[0.697 0.038],[0.707 0.113]
17,4,[0.7022 0.112 ],[0.00448999 0.01077033],[0.697 0.101],[0.707 0.132]
18,3,[0.71   0.1084],[0.01411382 0.01772682],[0.697 0.081],[0.737 0.132]
19,5,[0.7078 0.1084],[0.01328759 0.05552873],[0.683 0.047],[0.723 0.206]
20,3,[0.7112 0.0866],[0.01208967 0.04637499],[0.69  0.007],[0.723 0.136]
21,4,[0.7046 0.0892],[0.01855371 0.02581008],[0.683 0.058],[0.73  0.136]
22,4,[0.6994 0.089 ],[0.01552546 0.0602893 ],[0.677 0.037],[0.72  0.206]
23,5,[0.7162 0.055 ],[0.01584172 0.04600435],[0.69 0.  ],[0.74 0.14]
24,4,[0.7154 0.0422],[0.00960417 0.04705061],[0.7 0. ],[0.73  0.128]
25,4,[0.7232 0.0744],[0.01299846 0.03967669],[0.703 0.013],[0.737 0.128]
