gen,nevals,avg,std,min,max
0,50,[0.7236  0.08238],[0.03583239 0.07757136],[0.613 0.002],[0.783 0.464]
1,4,[0.7168 0.0802],[0.03239383 0.03597444],[0.657 0.03 ],[0.747 0.119]
2,4,[0.7132 0.111 ],[0.01963059 0.06312527],[0.68 0.03],[0.74  0.191]
3,4,[0.6862 0.0764],[0.00793473 0.07752574],[0.677 0.   ],[0.7   0.184]
4,4,[0.688  0.0976],[0.02536927 0.06247431],[0.657 0.026],[0.73  0.184]
5,5,[0.7162 0.0978],[0.02422726 0.05049119],[0.687 0.032],[0.747 0.159]
6,4,[0.726  0.0438],[0.01978889 0.04703361],[0.69  0.008],[0.747 0.136]
7,5,[0.7234 0.0994],[0.02129413 0.07273404],[0.687 0.003],[0.747 0.167]
8,5,[0.7254 0.089 ],[0.02173108 0.06304601],[0.693 0.004],[0.757 0.165]
9,4,[0.7072 0.1116],[0.00893085 0.04734385],[0.693 0.023],[0.72  0.159]
10,2,[0.7006 0.1232],[0.00922171 0.05778027],[0.687 0.023],[0.71  0.191]
11,5,[0.696  0.1406],[0.02143828 0.04747462],[0.663 0.059],[0.73  0.204]
12,3,[0.6968 0.1354],[0.02052706 0.06295586],[0.667 0.011],[0.73  0.185]
13,3,[0.6908 0.0516],[0.02141401 0.05710902],[0.667 0.004],[0.723 0.151]
14,4,[0.6828 0.0732],[0.0182033  0.06166814],[0.667 0.011],[0.707 0.161]
15,5,[0.7012 0.0894],[0.01934322 0.06141856],[0.67  0.001],[0.723 0.192]
16,4,[0.7092 0.1872],[0.0097242  0.15043989],[0.693 0.001],[0.723 0.46 ]
17,4,[0.7038 0.1346],[0.0129213  0.14778173],[0.69  0.001],[0.723 0.414]
18,4,[0.6958 0.0828],[0.01018627 0.06428499],[0.683 0.018],[0.713 0.176]
19,3,[0.7086 0.1088],[0.00628013 0.05879592],[0.7   0.035],[0.717 0.174]
20,5,[0.6994 0.0648],[0.0094361 0.0668413],[0.69  0.008],[0.717 0.174]
21,4,[0.6968 0.0964],[0.01043839 0.06339274],[0.677 0.021],[0.707 0.174]
22,4,[0.7112 0.0524],[0.01793767 0.03469063],[0.7   0.004],[0.747 0.098]
23,3,[0.696  0.0512],[0.00957079 0.05284468],[0.677 0.004],[0.703 0.148]
24,4,[0.692 0.102],[0.01440833 0.05942054],[0.67  0.005],[0.707 0.153]
25,5,[0.7168 0.1   ],[0.0234299  0.04560263],[0.687 0.016],[0.747 0.141]
