gen,nevals,avg,std,min,max
0,50,[0.6715 0.1568],[0.02041886 0.10490071],[0.593 0.008],[0.7   0.472]
1,4,[0.6744 0.1768],[0.01248359 0.17003341],[0.653 0.052],[0.69  0.512]
2,3,[0.6718 0.1032],[0.00676461 0.04318518],[0.663 0.024],[0.683 0.144]
3,5,[0.6688 0.0848],[0.00990757 0.03856631],[0.66 0.04],[0.687 0.156]
4,5,[0.668  0.1176],[0.00995992 0.03816595],[0.657 0.064],[0.683 0.156]
5,5,[0.6752 0.1944],[0.0138766  0.19822573],[0.663 0.072],[0.7   0.584]
6,4,[0.6712 0.064 ],[0.00466476 0.01943193],[0.663 0.032],[0.677 0.092]
7,3,[0.672  0.1328],[0.01196662 0.1499952 ],[0.66 0.02],[0.693 0.424]
8,5,[0.6654 0.1568],[0.00826075 0.15744764],[0.653 0.   ],[0.677 0.44 ]
9,5,[0.6754 0.3752],[0.01312402 0.25657934],[0.657 0.016],[0.69  0.656]
10,4,[0.6706 0.352 ],[0.01046136 0.24270476],[0.66  0.016],[0.69  0.608]
11,3,[0.6702 0.2928],[0.00365513 0.20129819],[0.667 0.104],[0.677 0.608]
12,3,[0.6702 0.0896],[0.00503587 0.02421239],[0.667 0.048],[0.68  0.108]
13,4,[0.668  0.1448],[0.03135602 0.05386799],[0.613 0.056],[0.7   0.188]
14,5,[0.6472 0.0976],[0.0350337  0.05810886],[0.6   0.024],[0.693 0.172]
15,3,[0.6506 0.1488],[0.03424967 0.14500538],[0.6   0.024],[0.683 0.424]
16,4,[0.6558 0.2368],[0.0256    0.1719237],[0.607 0.056],[0.683 0.464]
17,4,[0.676  0.1784],[0.01584929 0.13938379],[0.657 0.064],[0.693 0.448]
18,4,[0.6672 0.1136],[0.01916664 0.02868867],[0.633 0.072],[0.687 0.148]
19,3,[0.6494 0.1112],[0.02879305 0.0384    ],[0.593 0.072],[0.67  0.176]
20,4,[0.6686 0.1168],[0.01214249 0.05386799],[0.65  0.072],[0.687 0.204]
21,3,[0.6714 0.1344],[0.00338231 0.03600889],[0.667 0.072],[0.677 0.176]
22,3,[0.6698 0.072 ],[0.0096623 0.0091214],[0.653 0.056],[0.683 0.084]
23,3,[0.668  0.1032],[0.00819756 0.02547469],[0.653 0.076],[0.677 0.136]
24,5,[0.6794 0.1344],[0.01316966 0.05025376],[0.667 0.052],[0.7   0.188]
25,4,[0.6806 0.1008],[0.01187603 0.05339064],[0.663 0.008],[0.693 0.164]
