gen,nevals,avg,std,min,max
0,50,[0.6858  0.10246],[0.02882568 0.03937065],[0.603 0.022],[0.733 0.191]
1,4,[0.6806 0.1162],[0.04031675 0.06134623],[0.603 0.029],[0.71  0.194]
2,5,[0.6832 0.1056],[0.01170299 0.0542977 ],[0.67  0.008],[0.703 0.157]
3,4,[0.6946 0.1154],[0.00527636 0.02249089],[0.687 0.096],[0.703 0.157]
4,5,[0.69  0.096],[0.00268328 0.03711065],[0.687 0.054],[0.693 0.149]
5,3,[0.6954 0.1   ],[0.00662118 0.03752333],[0.687 0.054],[0.707 0.145]
6,5,[0.6854 0.092 ],[0.01217539 0.04898163],[0.663 0.037],[0.7   0.157]
7,2,[0.6846 0.0748],[0.01217539 0.0366955 ],[0.663 0.037],[0.7   0.136]
8,4,[0.6948 0.0892],[0.0066453  0.03837395],[0.687 0.039],[0.703 0.132]
9,3,[0.6922 0.0916],[0.00534416 0.03202874],[0.687 0.051],[0.7   0.128]
10,2,[0.7002 0.0814],[0.01205653 0.024005  ],[0.687 0.051],[0.72  0.121]
11,4,[0.6986 0.1068],[0.00773563 0.02550608],[0.69  0.063],[0.71  0.133]
12,4,[0.6968 0.0792],[0.01045753 0.03937715],[0.68  0.013],[0.707 0.12 ]
13,3,[0.7054 0.0742],[0.00801499 0.02759275],[0.69  0.026],[0.713 0.1  ]
14,1,[0.694  0.0718],[0.00957079 0.01394848],[0.687 0.063],[0.713 0.099]
15,3,[0.6934 0.0646],[0.00313688 0.00628013],[0.69  0.055],[0.697 0.074]
16,4,[0.6966 0.0778],[0.00677052 0.02684325],[0.687 0.051],[0.703 0.116]
17,5,[0.7    0.0892],[0.01162755 0.0142183 ],[0.687 0.067],[0.713 0.108]
18,5,[0.7032 0.0658],[0.01170299 0.04385157],[0.683 0.02 ],[0.713 0.121]
19,4,[0.7004 0.057 ],[0.01212601 0.03534402],[0.683 0.015],[0.713 0.117]
20,3,[0.686  0.0558],[0.0181989  0.01517103],[0.667 0.033],[0.713 0.079]
21,4,[0.6806 0.0572],[0.02238392 0.041233  ],[0.653 0.013],[0.72  0.128]
22,4,[0.6848 0.0522],[0.00897552 0.01731358],[0.667 0.03 ],[0.69  0.075]
23,5,[0.6892 0.1112],[0.01750885 0.16433308],[0.66  0.007],[0.713 0.436]
24,5,[0.6934 0.0554],[0.0094784  0.05025376],[0.68  0.007],[0.707 0.131]
25,3,[0.688  0.0248],[0.00979796 0.02136726],[0.68  0.007],[0.7   0.066]
