Precision,Recall,F1,MCC,SPD,EOD,AOD,Accuracy,approach,data,attr
0.756453634085213,0.7633333333333333,0.7591443946103748,0.399128886985389,-0.0422240802675585,-0.0275707898658718,-0.0033313925434496,0.7633333333333333,logreg,german,sex
0.7422045680238332,0.76,0.7404856013551665,0.3487998943975053,-0.1057692307692307,-0.076112412177986,-0.0879367317759703,0.76,svm,german,sex
0.7628854410616706,0.7766666666666666,0.76075495604073,0.4012098977270761,-0.0599916387959866,-0.0139450713221205,-0.0452043158283242,0.7766666666666666,forest,german,sex
0.7504048008728859,0.7633333333333333,0.7540892913456773,0.3673355060959881,-0.2042816221920699,-0.191786283891547,-0.164538782019985,0.7633333333333333,logreg,german,sex
0.7427822519832293,0.7633333333333333,0.7361291228070176,0.3254319569746313,-0.1629730137192823,-0.1337719298245613,-0.1463541158090029,0.7633333333333333,svm,german,sex
0.7385552892844917,0.76,0.7354025423728813,0.320230285933022,-0.1781999095431931,-0.1640749601275917,-0.1513015493278651,0.76,forest,german,sex
0.7076190476190476,0.7266666666666667,0.7136793372319689,0.2595859040997079,-0.1287501884516809,-0.1002791068580543,-0.1141469745793054,0.7266666666666667,knn,german,sex
0.7057201540436456,0.69,0.6966205874103458,0.257793029486625,-0.0701040253279059,-0.064194577352472,-0.034571005435667,0.69,tree,german,sex
0.7421052631578948,0.7533333333333333,0.7446981227803146,0.3815089223462009,-0.0447409733124019,-0.0044191919191919,-0.0118249805749806,0.7533333333333333,logreg,german,sex
0.7698105537035531,0.7766666666666666,0.753660325535667,0.4191167862457118,-0.0737833594976452,0.0018939393939394,-0.0628182124892651,0.7766666666666666,svm,german,sex
0.7463414634146341,0.76,0.7394736842105263,0.3748789971250483,0.0105965463108319,0.0587121212121212,0.0339107164765059,0.76,forest,german,sex
0.7622684525505842,0.7733333333333333,0.7568524276488878,0.4162719160339144,0.0015698587127158,0.0145202020202019,0.0502762953420847,0.7733333333333333,knn,german,sex
0.6643796658371846,0.6566666666666666,0.6601830871023294,0.2006070432260882,-0.0202119309262166,-0.0157828282828282,0.0088089907168854,0.6566666666666666,tree,german,sex
0.7387853692201518,0.75,0.7428575642708595,0.3401711512818313,-0.1143358810163188,-0.0823529411764705,-0.1094913697424317,0.75,logreg,german,sex
0.7461685076889756,0.7633333333333333,0.748467568678246,0.3511843410752213,-0.0796323073745093,-0.0688788335847159,-0.0604641402796709,0.7633333333333333,svm,german,sex
0.7688085676037484,0.7833333333333333,0.7652739987012499,0.3994222454298286,-0.0467878537492253,-0.020412267471091,-0.0362308572228584,0.7833333333333333,forest,german,sex
0.7329298404095153,0.7533333333333333,0.7353837052062204,0.316160546178689,-0.0632100805618673,-0.0250377073906485,-0.06684546397509,0.7533333333333333,knn,german,sex
0.6819527645803208,0.6666666666666666,0.6733133218982276,0.1984398921708226,-0.0859326585416236,-0.1381598793363498,-0.0306934725243883,0.6666666666666666,tree,german,sex
0.702046783625731,0.7166666666666667,0.7039273832241886,0.3123629684135021,-0.1785587324158245,-0.2352285395763657,-0.1442969620958751,0.7166666666666667,logreg,german,sex
0.7125907255332411,0.7266666666666667,0.6961844990244002,0.3114614010643907,-0.0633284241531664,-0.125752508361204,-0.026578177257525,0.7266666666666667,svm,german,sex
0.745949074074074,0.75,0.7212201591511938,0.3786652327562208,-0.0682545325275506,-0.0642140468227424,-0.0660012541806019,0.75,forest,german,sex
0.6939047619047618,0.7133333333333334,0.6871655701754387,0.280247991566917,-0.186125641155858,-0.1574136008918617,-0.1979375696767001,0.7133333333333334,knn,german,sex
0.6867881944444444,0.6766666666666666,0.6808393537099927,0.2832717378361387,-0.0164542176628916,-0.0839464882943143,0.0236517558528427,0.6766666666666666,tree,german,sex
0.7375354657992229,0.7433333333333333,0.7235402298850575,0.3937912668556418,-0.0974583130969726,-0.0115646258503401,-0.0731451302879874,0.7433333333333333,logreg,german,sex
0.7292241290720379,0.72,0.6740869565217391,0.3265785045309007,-0.1015055852355512,-0.0191836734693877,-0.092720419863277,0.72,svm,german,sex
0.6885983168943987,0.7,0.6581799529298172,0.2651840335904757,-0.1057147482596729,-0.0319727891156462,-0.0991149776864062,0.7,forest,german,sex
0.6771590413943356,0.6933333333333334,0.652918759467432,0.2467384930708022,0.01699854298203,0.0084353741496598,0.0476247304818733,0.6933333333333334,knn,german,sex
0.6433117589781775,0.66,0.6473431831326568,0.2052406116363183,-0.0014570179698882,0.1044897959183673,-0.0032424075281217,0.66,tree,german,sex
0.7786432637571157,0.79,0.7796392572944298,0.4388293831955098,-0.1384404924760601,-0.0828947368421053,-0.126836978810663,0.79,logreg,german,sex
0.7574379084967319,0.7733333333333333,0.7488117937853107,0.3662293239713972,-0.1354309165526676,-0.0966008771929824,-0.1258978411938938,0.7733333333333333,svm,german,sex
0.7623344732592381,0.7766666666666666,0.7629496747477558,0.3953518576759851,-0.0749658002735977,-0.0591008771929824,-0.0435114775575301,0.7766666666666666,forest,german,sex
0.7396552014128333,0.76,0.7359607201309329,0.3279235804983369,-0.0768809849521203,-0.0540570175438597,-0.0598207165641376,0.76,knn,german,sex
0.7247099673202614,0.71,0.7160532915776484,0.310525952044969,-0.0623803009575923,-0.0919956140350877,-0.0050887161084529,0.71,tree,german,sex
0.7538620857699805,0.7633333333333333,0.7570075675882926,0.3914419167460308,-0.1330455259026687,-0.1038415366146459,-0.0950046685340803,0.7633333333333333,logreg,german,sex
0.759021009313407,0.7733333333333333,0.7579145908932489,0.3931497977436746,-0.1212715855572998,-0.0575230092036814,-0.1089769241029745,0.7733333333333333,svm,german,sex
0.7127317907963522,0.7333333333333333,0.7168615984405459,0.2844304707512522,-0.037480376766091,-0.0099039615846338,-0.0157229558490062,0.7333333333333333,forest,german,sex
0.7108904852263486,0.73,0.7157318556561697,0.2819473226555354,-0.0957613814756672,-0.0393157262905161,-0.0925036681339201,0.73,knn,german,sex
0.6777462121212121,0.6833333333333333,0.6803552769070011,0.2063082985256342,-0.0627943485086341,-0.081032412965186,-0.0206749366413231,0.6833333333333333,tree,german,sex
0.7172111801242236,0.73,0.7159178462087619,0.3502990639374908,-0.0037275680281165,-0.0120569086086328,0.0122353028114331,0.73,logreg,german,sex
0.692797619047619,0.71,0.6760183808622787,0.273809172657098,-0.0760423877735768,-0.0195321919459849,-0.0944435153278311,0.71,svm,german,sex
0.7537533875338753,0.7566666666666667,0.7331306750888273,0.4092632390277171,0.0003195058309813,0.0494333252953943,-0.0099133183769707,0.7566666666666667,forest,german,sex
0.7151004016064256,0.7266666666666667,0.6975111111111111,0.3240344330062993,-0.0777996698439746,-0.0507595852423439,-0.0806454472701282,0.7266666666666667,knn,german,sex
0.6511640211640211,0.6633333333333333,0.6555906750009828,0.2096704296496848,-0.1290803557164918,-0.1839884253677357,-0.0957892790975301,0.6633333333333333,tree,german,sex
0.7297232788841651,0.7333333333333333,0.7313932980599648,0.3389554127694255,-0.0525902668759812,-0.0322147651006711,0.0062603206684314,0.7333333333333333,logreg,german,sex
0.7409648581292726,0.7566666666666667,0.7426895526422489,0.3573820517578355,-0.1155808477237049,-0.1040784718637067,-0.0572219964337628,0.7566666666666667,svm,german,sex
0.7405240027045301,0.7533333333333333,0.7438953273930852,0.361045358086366,-0.0504317111459968,-0.0109447599380484,-0.0021990575467656,0.7533333333333333,forest,german,sex
0.6922669912241368,0.71,0.6981567750142562,0.2441287976318784,-0.0996860282574567,-0.1253484770263293,-0.040033758425876,0.71,knn,german,sex
0.6710670194003527,0.6733333333333333,0.672171454628363,0.1956928144138595,0.0017660910518053,-0.0092927207021166,0.0499090133532516,0.6733333333333333,tree,german,sex
0.7555743267634106,0.77,0.7539759146761335,0.3881994314309307,-0.0849056603773584,-0.0554112554112553,-0.0794297656366621,0.77,logreg,german,sex
0.7294553376906319,0.75,0.7218053679259103,0.311720771626971,-0.1254288164665523,-0.0748917748917749,-0.1402783997611584,0.75,svm,german,sex
0.7295013035068539,0.75,0.7237848368243951,0.3148721012417177,-0.0034305317324184,0.0242424242424242,-0.0026571130019405,0.75,forest,german,sex
0.6997866666666667,0.7266666666666667,0.7010936443542936,0.2505373490497067,-0.0857632933104631,-0.0359307359307359,-0.102940737423496,0.7266666666666667,knn,german,sex
0.686760033444816,0.68,0.6831183769103786,0.2338217601534835,0.0480274442538594,0.03008658008658,0.0772354082698909,0.68,tree,german,sex
0.670640898327095,0.6966666666666667,0.6673575499635411,0.2255852137917997,-0.1265725288831836,-0.1206312098188193,-0.1075378271316319,0.6966666666666667,knn,german,sex
0.6625900681596885,0.6766666666666666,0.6674285714285714,0.222594783974641,-0.0305519897304236,0.0135593220338983,-0.0237758945386064,0.6766666666666666,tree,german,sex
0.6970869489255139,0.71,0.7005271351409891,0.3003623110646555,-0.0557124518613607,-0.0278199883109292,-0.033354438599909,0.71,logreg,german,sex
0.7059596314790071,0.7233333333333334,0.7018137006161653,0.3077795694043901,-0.0818998716302952,-0.0559906487434249,-0.0613286577050458,0.7233333333333334,svm,german,sex
0.7305055216407161,0.7433333333333333,0.7248631939152564,0.3636106866511545,-0.0721437740693196,-0.0220923436586791,-0.055490616273784,0.7433333333333333,forest,german,sex
0.7103673469387755,0.73,0.7070468982294905,0.3014084291415888,-0.0551989730423619,-0.0153153153153153,-0.040990990990991,0.73,knn,german,sex
0.6847830687830687,0.6866666666666666,0.685694656220972,0.258707261908571,0.0077021822849807,0.0531531531531531,0.0205615389825916,0.6866666666666666,tree,german,sex
0.7479461279461279,0.76,0.7473119880863738,0.3971806066504973,-0.0015404364569961,0.0382882882882882,0.0274148208358734,0.76,logreg,german,sex
0.7400235272825989,0.75,0.7178016726403823,0.3468555973599539,-0.0213093709884467,0.0175675675675675,-0.0047500508026824,0.75,svm,german,sex
0.7601190476190476,0.7666666666666667,0.7411594202898552,0.3998920176452607,-0.0277278562259306,0.0175675675675675,-0.0070056899004267,0.7666666666666667,forest,german,sex
0.7056279323513366,0.7233333333333334,0.707974675657671,0.2994703087618331,-0.1464325148535674,-0.1578947368421053,-0.100250626566416,0.7233333333333334,knn,german,sex
0.6890646195909353,0.69,0.6895247081023705,0.2687995864024995,-0.0378043009621957,0.0338345864661654,-0.0264411027568922,0.69,tree,german,sex
0.7335173645487546,0.7433333333333333,0.7364091580975393,0.3704992321066996,-0.1836584468163414,-0.0892857142857143,-0.1714598997493734,0.7433333333333333,logreg,german,sex
0.6943036603855317,0.7166666666666667,0.6943833489585659,0.2675603314594336,-0.1847100268152899,-0.1287593984962406,-0.1756578947368421,0.7166666666666667,svm,german,sex
0.7235555555555555,0.74,0.7219172932330826,0.3361455542053771,-0.1072611598927388,-0.0197368421052631,-0.100344611528822,0.74,forest,german,sex
0.7321066666666667,0.7466666666666667,0.7208175984582897,0.342685147574115,-0.0434688111280157,0.0303484451105282,-0.0181591107780692,0.7466666666666667,knn,german,sex
0.6811070057233934,0.6866666666666666,0.6836132559419209,0.2498077510482066,-0.005650945446642,0.0464593480704382,0.022728420902387,0.6866666666666666,tree,german,sex
0.7592981046145603,0.77,0.7559782529902138,0.4202743874901943,-0.0968267767876549,-0.0284750843012364,-0.0520821536794402,0.77,logreg,german,sex
0.7616797900262468,0.7666666666666667,0.7393939393939395,0.3991236468495219,-0.1110628124320799,-0.053453228425128,-0.0743456618316116,0.7666666666666667,svm,german,sex
0.760170384809761,0.77,0.7519111891546005,0.4149764920431436,-0.0107585307541838,0.0303484451105282,0.0432443979938605,0.77,forest,german,sex
0.6599036434808793,0.6866666666666666,0.6567026942355889,0.2101582435467721,-0.0014652014652014,0.031387181738367,-0.0071243089978966,0.6866666666666666,knn,german,sex
0.640476926895393,0.6566666666666666,0.6459499672770499,0.1806268410702728,-0.049084249084249,0.0030728709394205,-0.0642588680305112,0.6566666666666666,tree,german,sex
0.7160939587875378,0.73,0.7083498439993673,0.334856308484815,-0.1223443223443223,-0.0206321334503951,-0.1547555882138994,0.73,logreg,german,sex
0.7230820740204507,0.73,0.6935168961201502,0.3235811262360592,-0.1018315018315019,-0.0138279192273924,-0.1300863122942456,0.73,svm,german,sex
0.7528739846714028,0.7566666666666667,0.7326021524407931,0.4041465957415396,-0.0652014652014651,-0.0063652326602282,-0.0742947120323737,0.7566666666666667,forest,german,sex
0.7132662868931242,0.7333333333333333,0.7197816676077545,0.2563478288849809,-0.1968919811081205,-0.1225490196078431,-0.2343779580797836,0.7333333333333333,knn,german,sex
0.7182787114155701,0.6866666666666666,0.6983307920150026,0.2689964319737715,-0.1324970798842111,-0.0816993464052286,-0.1456772594095109,0.6866666666666666,tree,german,sex
0.7180101277241323,0.7266666666666667,0.7218074074074075,0.2724900789564312,-0.1834848407902087,-0.1617647058823529,-0.1767444219066937,0.7266666666666667,logreg,german,sex
0.7440996687744655,0.7633333333333333,0.7474249864489919,0.3305514718290829,-0.1605809760804428,-0.1045751633986928,-0.1781496506648636,0.7633333333333333,svm,german,sex
0.7464667046641968,0.7633333333333333,0.7505618178282965,0.3397167579076224,-0.0951703824082067,-0.0277777777777777,-0.1197509578544061,0.7633333333333333,forest,german,sex
0.7084261451888066,0.7233333333333334,0.6959723103093949,0.3109680077285809,-0.14,-0.0910326086956522,-0.1445306412653888,0.7233333333333334,knn,german,sex
0.6942062983588783,0.69,0.6919133655033104,0.3046606413248133,0.005,-0.0108695652173913,0.0348877980364656,0.69,tree,german,sex
0.6961052259887005,0.7133333333333334,0.6943773606178477,0.2965605001523128,-0.1149999999999999,-0.0631793478260869,-0.1202993513323982,0.7133333333333334,logreg,german,sex
0.7380191256830602,0.7466666666666667,0.7240494632422884,0.3777059252085176,-0.14,-0.0826539855072463,-0.1439255590618668,0.7466666666666667,svm,german,sex
0.7208333333333333,0.7333333333333333,0.7095257507813563,0.3412243484015133,-0.0949999999999999,-0.0681612318840579,-0.0869479994545737,0.7333333333333333,forest,german,sex
0.6757303724702732,0.7,0.6686438651040422,0.2373339769836752,-0.0211825736106441,-0.05,0.0319053708439897,0.7,knn,german,sex
0.6733883593375579,0.68,0.676210067009506,0.2530994661842713,-0.1248378884672654,-0.0999999999999999,-0.084313725490196,0.68,tree,german,sex
0.7671395084053311,0.7733333333333333,0.7580075757575758,0.4484267659205542,-0.1168644027090638,-0.0166666666666666,-0.0741901108269394,0.7733333333333333,logreg,german,sex
0.7599917140151514,0.7566666666666667,0.724982462646209,0.3983097481456962,-0.0578317882703299,-0.0206349206349206,-0.0077599155604271,0.7566666666666667,svm,german,sex
0.7457489177489177,0.7533333333333333,0.7308168859649123,0.3907510331486148,-0.101109563379605,-0.0698412698412698,-0.0453639426785206,0.7533333333333333,forest,german,sex
0.7062322518691267,0.7233333333333334,0.7034239622722894,0.3103474024737393,-0.1171756551873511,-0.057471264367816,-0.0697984341162751,0.7233333333333334,knn,german,age
0.67425431711146,0.6666666666666666,0.67,0.2510510963307666,-0.0268572666233485,-0.0022988505747126,0.0262257760008884,0.6666666666666666,tree,german,age
0.7581296992481202,0.7666666666666667,0.7585524885894371,0.4383546061728853,-0.2287199480181936,-0.2080459770114943,-0.1466960963962463,0.7666666666666667,logreg,german,age
0.7084499140349291,0.7233333333333334,0.6864913622247538,0.2903887279713807,-0.0829542993285683,-0.0701149425287356,-0.0382780831806319,0.7233333333333334,svm,german,age
0.7472,0.7533333333333333,0.7269712147727958,0.3834824944236852,-0.0758068009529998,-0.0367816091954023,-0.015170192681437,0.7533333333333333,forest,german,age
0.7211900330851944,0.7433333333333333,0.7215677928247493,0.2983384801651552,-0.0520369736391645,-0.02,0.0030208333333333,0.7433333333333333,knn,german,age
0.7243226110265885,0.7233333333333334,0.7238198448724764,0.3211666854532435,-0.0979116740842177,-0.0505263157894736,-0.0293554197994987,0.7233333333333334,tree,german,age
0.756453634085213,0.7633333333333333,0.7591443946103748,0.399128886985389,-0.265662444368367,-0.2442105263157894,-0.1816290726817042,0.7633333333333333,logreg,german,age
0.7422045680238332,0.76,0.7404856013551665,0.3487998943975053,-0.2791852105443341,-0.2568421052631578,-0.2184508145363408,0.76,svm,german,age
0.7628854410616706,0.7766666666666666,0.76075495604073,0.4012098977270761,-0.138993495378295,-0.0810526315789473,-0.0676840538847117,0.7766666666666666,forest,german,age
0.7504048008728859,0.7633333333333333,0.7540892913456773,0.3673355060959881,-0.1802507836990595,-0.1320332480818414,-0.1213327159949437,0.7633333333333333,logreg,german,age
0.7427822519832293,0.7633333333333333,0.7361291228070176,0.3254319569746313,-0.1856654317469365,-0.0872762148337595,-0.1643277625892936,0.7633333333333333,svm,german,age
0.7385552892844917,0.76,0.7354025423728813,0.320230285933022,-0.1518951268167568,-0.0415601023017903,-0.1328490166681365,0.76,forest,german,age
0.7076190476190476,0.7266666666666667,0.7136793372319689,0.2595859040997079,-0.2353946993445426,-0.1451406649616368,-0.217685275009554,0.7266666666666667,knn,german,age
0.7057201540436456,0.69,0.6966205874103458,0.257793029486625,-0.0135366201196922,-0.0604219948849104,0.0667717611782344,0.69,tree,german,age
0.7421052631578948,0.7533333333333333,0.7446981227803146,0.3815089223462009,-0.2667389536459745,-0.2283157742820031,-0.2611558167476268,0.7533333333333333,logreg,german,age
0.7698105537035531,0.7766666666666666,0.753660325535667,0.4191167862457118,-0.200731905665492,-0.1352287487371916,-0.2104715172257386,0.7766666666666666,svm,german,age
0.7463414634146341,0.76,0.7394736842105263,0.3748789971250483,-0.1187313635131471,-0.0147207389233655,-0.1502175123188256,0.76,forest,german,age
0.7622684525505842,0.7733333333333333,0.7568524276488878,0.4162719160339144,-0.1019246408240714,-0.0450281425891182,-0.1053298062842071,0.7733333333333333,knn,german,age
0.6643796658371846,0.6566666666666666,0.6601830871023294,0.2006070432260882,-0.2430197885605854,-0.2503968826670515,-0.2245773233211034,0.6566666666666666,tree,german,age
0.7387853692201518,0.75,0.7428575642708595,0.3401711512818313,-0.1405086848635235,-0.1541689472723955,-0.0571876423908035,0.75,logreg,german,age
0.7461685076889756,0.7633333333333333,0.748467568678246,0.3511843410752213,-0.1423697270471464,-0.077175697865353,-0.0828030294779971,0.7633333333333333,svm,german,age
0.7688085676037484,0.7833333333333333,0.7652739987012499,0.3994222454298286,-0.2130893300248139,-0.0691479656996898,-0.1694302835130726,0.7833333333333333,forest,german,age
0.7329298404095153,0.7533333333333333,0.7353837052062204,0.316160546178689,-0.2475186104218362,-0.1964969896004378,-0.1981011108650678,0.7533333333333333,knn,german,age
0.6819527645803208,0.6666666666666666,0.6733133218982276,0.1984398921708226,-0.1327543424317618,-0.141215106732348,-0.0809244288267488,0.6666666666666666,tree,german,age
0.702046783625731,0.7166666666666667,0.7039273832241886,0.3123629684135021,-0.0279854585362507,-0.0159414853713427,0.0400392075630848,0.7166666666666667,logreg,german,age
0.7125907255332411,0.7266666666666667,0.6961844990244002,0.3114614010643907,-0.0007545099115164,-0.0534508627156788,0.0673044193884292,0.7266666666666667,svm,german,age
0.745949074074074,0.75,0.7212201591511938,0.3786652327562208,-0.107826325536731,-0.0386346586646662,-0.0476755382875569,0.75,forest,german,age
0.6939047619047618,0.7133333333333334,0.6871655701754387,0.280247991566917,-0.1608477947733041,-0.0624531132783195,-0.1227688451963737,0.7133333333333334,knn,german,age
0.6867881944444444,0.6766666666666666,0.6808393537099927,0.2832717378361387,0.0403319843610672,0.009377344336084,0.1181215079889375,0.6766666666666666,tree,german,age
0.7375354657992229,0.7433333333333333,0.7235402298850575,0.3937912668556418,-0.2319999999999999,-0.152987012987013,-0.151017316017316,0.7433333333333333,logreg,german,age
0.7292241290720379,0.72,0.6740869565217391,0.3265785045309007,-0.188,-0.0509090909090909,-0.133073593073593,0.72,svm,german,age
0.6885983168943987,0.7,0.6581799529298172,0.2651840335904757,-0.164,-0.0166233766233766,-0.1159307359307359,0.7,forest,german,age
0.6771590413943356,0.6933333333333334,0.652918759467432,0.2467384930708022,-0.156,-0.1587012987012986,-0.1133982683982683,0.6933333333333334,knn,german,age
0.6433117589781775,0.66,0.6473431831326568,0.2052406116363183,-0.0919999999999999,0.0181818181818181,-0.043051948051948,0.66,tree,german,age
0.7786432637571157,0.79,0.7796392572944298,0.4388293831955098,-0.2003968253968253,-0.161875,-0.1001403985507246,0.79,logreg,german,age
0.7574379084967319,0.7733333333333333,0.7488117937853107,0.3662293239713972,-0.119047619047619,-0.1027083333333334,-0.0419338768115942,0.7733333333333333,svm,german,age
0.7623344732592381,0.7766666666666666,0.7629496747477558,0.3953518576759851,-0.1666666666666667,-0.161875,-0.0733288043478261,0.7766666666666666,forest,german,age
0.7396552014128333,0.76,0.7359607201309329,0.3279235804983369,-0.0863095238095237,-0.0418749999999999,-0.0198505434782608,0.76,knn,german,age
0.7247099673202614,0.71,0.7160532915776484,0.310525952044969,-0.0902777777777777,-0.0560416666666666,-0.0055570652173912,0.71,tree,german,age
0.7538620857699805,0.7633333333333333,0.7570075675882926,0.3914419167460308,-0.2318501170960187,-0.1961737017916792,-0.212919386781007,0.7633333333333333,logreg,german,age
0.759021009313407,0.7733333333333333,0.7579145908932489,0.3931497977436746,-0.1615925058548009,-0.1488004858791375,-0.1330126831309563,0.7733333333333333,svm,german,age
0.7127317907963522,0.7333333333333333,0.7168615984405459,0.2844304707512522,-0.0875292740046839,-0.0441846340722745,-0.0846919980568709,0.7333333333333333,forest,german,age
0.7108904852263486,0.73,0.7157318556561697,0.2819473226555354,-0.1630562060889929,-0.1635286972365623,-0.1367882720632572,0.73,knn,german,age
0.6777462121212121,0.6833333333333333,0.6803552769070011,0.2063082985256342,-0.2210187353629976,-0.2042210750075919,-0.2097660398961404,0.6833333333333333,tree,german,age
0.7172111801242236,0.73,0.7159178462087619,0.3502990639374908,-0.126986796737028,-0.0644955300127714,-0.0983870055127148,0.73,logreg,german,age
0.692797619047619,0.71,0.6760183808622787,0.273809172657098,-0.0625683289883104,0.0178799489144316,-0.0518195192136702,0.71,svm,german,age
0.7537533875338753,0.7566666666666667,0.7331306750888273,0.4092632390277171,-0.0388529139685476,-0.0478927203065134,0.0099143993404141,0.7566666666666667,forest,german,age
0.7151004016064256,0.7266666666666667,0.6975111111111111,0.3240344330062993,-0.1516272811369943,-0.0734355044699872,-0.1348190180577784,0.7266666666666667,knn,german,age
0.6511640211640211,0.6633333333333333,0.6555906750009828,0.2096704296496848,-0.1473383231015054,-0.1379310344827586,-0.1227629855958097,0.6633333333333333,tree,german,age
0.7297232788841651,0.7333333333333333,0.7313932980599648,0.3389554127694255,-0.0817216400590759,-0.0186849991186321,-0.0007218099041436,0.7333333333333333,logreg,german,age
0.7409648581292726,0.7566666666666667,0.7426895526422489,0.3573820517578355,-0.1266615092481889,-0.0197426405781773,-0.0615954582201231,0.7566666666666667,svm,german,age
0.7405240027045301,0.7533333333333333,0.7438953273930852,0.361045358086366,-0.1187143962303959,-0.0733298078618015,-0.0360491403841027,0.7533333333333333,forest,german,age
0.6922669912241368,0.71,0.6981567750142562,0.2441287976318784,-0.2072578943666924,-0.1914331041776837,-0.1554456161282507,0.71,knn,german,age
0.6710670194003527,0.6733333333333333,0.672171454628363,0.1956928144138595,0.0531682959420493,0.1491274457958752,0.0936523928486764,0.6733333333333333,tree,german,age
0.7555743267634106,0.77,0.7539759146761335,0.3881994314309307,-0.2202729044834308,-0.1761258998828059,-0.1653478961779621,0.77,logreg,german,age
0.7294553376906319,0.75,0.7218053679259103,0.311720771626971,-0.1613601905999566,-0.1210447011551983,-0.1236943935883518,0.75,svm,german,age
0.7295013035068539,0.75,0.7237848368243951,0.3148721012417177,-0.1747888239116309,-0.1513477314582287,-0.1307813926108348,0.75,forest,german,age
0.6997866666666667,0.7266666666666667,0.7010936443542936,0.2505373490497067,-0.1841022308858566,-0.1237234220659635,-0.1619961196351323,0.7266666666666667,knn,german,age
0.686760033444816,0.68,0.6831183769103786,0.2338217601534835,-0.1412172406324453,-0.0765109660137284,-0.1121802141896599,0.68,tree,german,age
0.670640898327095,0.6966666666666667,0.6673575499635411,0.2255852137917997,-0.1119727047146402,-0.0765550239234449,-0.1124401913875597,0.6966666666666667,knn,german,age
0.6625900681596885,0.6766666666666666,0.6674285714285714,0.222594783974641,-0.1699751861042183,-0.1998936735778841,-0.1419837472469051,0.6766666666666666,tree,german,age
0.6970869489255139,0.71,0.7005271351409891,0.3003623110646555,-0.2943548387096774,-0.2711323763955342,-0.282866256550467,0.71,logreg,german,age
0.7059596314790071,0.7233333333333334,0.7018137006161653,0.3077795694043901,-0.2040942928039703,-0.1547049441786283,-0.2044884939621781,0.7233333333333334,svm,german,age
0.7305055216407161,0.7433333333333333,0.7248631939152564,0.3636106866511545,-0.1029776674937965,0.0143540669856458,-0.1267942583732057,0.7433333333333333,forest,german,age
0.7103673469387755,0.73,0.7070468982294905,0.3014084291415888,-0.0915782266347141,-0.0061387354205034,-0.075527911329574,0.73,knn,german,age
0.6847830687830687,0.6866666666666666,0.685694656220972,0.258707261908571,-0.1335159192057514,-0.1714753427460609,-0.082853749238928,0.6866666666666666,tree,german,age
0.7479461279461279,0.76,0.7473119880863738,0.3971806066504973,-0.1509756932557343,-0.1282995702885205,-0.1012802826208284,0.76,logreg,german,age
0.7400235272825989,0.75,0.7178016726403823,0.3468555973599539,-0.1644984594317015,-0.0558624923265808,-0.1541028395302695,0.75,svm,german,age
0.7601190476190476,0.7666666666666667,0.7411594202898552,0.3998920176452607,-0.093461143444026,-0.0558624923265808,-0.0535260551034489,0.7666666666666667,forest,german,age
0.7056279323513366,0.7233333333333334,0.707974675657671,0.2994703087618331,-0.2264267990074442,-0.1555104800540905,-0.2421696544414597,0.7233333333333334,knn,german,age
0.6890646195909353,0.69,0.6895247081023705,0.2687995864024995,-0.0285359801488833,-0.0520622041920215,0.001746675681767,0.69,tree,german,age
0.7335173645487546,0.7433333333333333,0.7364091580975393,0.3704992321066996,-0.1547766749379652,-0.1734279918864096,-0.1212485304777393,0.7433333333333333,logreg,german,age
0.6943036603855317,0.7166666666666667,0.6943833489585659,0.2675603314594336,-0.119106699751861,-0.0672751859364435,-0.1282321875628163,0.7166666666666667,svm,german,age
0.7235555555555555,0.74,0.7219172932330826,0.3361455542053771,-0.1070099255583126,-0.0084516565246788,-0.1341057081422193,0.74,forest,german,age
0.7321066666666667,0.7466666666666667,0.7208175984582897,0.342685147574115,-0.1178957638832425,0.0379424497071555,-0.0312519894321365,0.7466666666666667,knn,german,age
0.6811070057233934,0.6866666666666666,0.6836132559419209,0.2498077510482066,-0.1452150581348077,0.0234275528393175,-0.0708755092946269,0.6866666666666666,tree,german,age
0.7592981046145603,0.77,0.7559782529902138,0.4202743874901943,-0.1636718432392878,-0.0519480519480519,-0.0494115259740259,0.77,logreg,german,age
0.7616797900262468,0.7666666666666667,0.7393939393939395,0.3991236468495219,-0.1826164728839743,-0.1476954418130889,-0.0905887923351159,0.7666666666666667,svm,german,age
0.760170384809761,0.77,0.7519111891546005,0.4149764920431436,-0.1143995446784291,-0.0150241914947797,-0.0030478100331041,0.77,forest,german,age
0.6599036434808793,0.6866666666666666,0.6567026942355889,0.2101582435467721,-0.1444543521503533,-0.1128676470588235,-0.1156542133345092,0.6866666666666666,knn,german,age
0.640476926895393,0.6566666666666666,0.6459499672770499,0.1806268410702728,-0.0192742986487413,-0.0128676470588234,0.0168045572801834,0.6566666666666666,tree,german,age
0.7160939587875378,0.73,0.7083498439993673,0.334856308484815,-0.2264215652651073,-0.2106617647058823,-0.1727971492195079,0.73,logreg,german,age
0.7230820740204507,0.73,0.6935168961201502,0.3235811262360592,-0.1904794567528637,-0.0720588235294117,-0.1614666931240261,0.73,svm,german,age
0.7528739846714028,0.7566666666666667,0.7326021524407931,0.4041465957415396,-0.1486384525687633,-0.1033088235294117,-0.0873865456977393,0.7566666666666667,forest,german,age
0.7132662868931242,0.7333333333333333,0.7197816676077545,0.2563478288849809,-0.1753512880562061,-0.0763440860215053,-0.1773346045871073,0.7333333333333333,knn,german,age
