gen,nevals,avg,std,min,max
0,50,[0.82214 0.14214],[0.03064899 0.04988507],[0.749 0.   ],[0.849 0.18 ]
1,4,[0.8216 0.133 ],[0.03228994 0.05052524],[0.76  0.033],[0.846 0.168]
2,4,[0.8416 0.162 ],[0.00397995 0.00935949],[0.835 0.144],[0.845 0.17 ]
3,4,[0.836  0.1536],[0.0113842  0.01160345],[0.818 0.136],[0.845 0.168]
4,4,[0.8344 0.154 ],[0.01298615 0.01360882],[0.818 0.136],[0.845 0.167]
5,4,[0.8396 0.1592],[0.0108     0.01254432],[0.818 0.135],[0.845 0.168]
6,4,[0.836  0.1376],[0.01171324 0.03359524],[0.818 0.074],[0.846 0.167]
7,5,[0.8454 0.1616],[0.0004899  0.00475815],[0.845 0.154],[0.846 0.167]
8,4,[0.8454 0.155 ],[0.0004899  0.00712741],[0.845 0.144],[0.846 0.165]
9,4,[0.8454 0.1556],[0.0004899  0.00646838],[0.845 0.151],[0.846 0.168]
10,4,[0.8434 0.1612],[0.00427083 0.00837616],[0.835 0.152],[0.847 0.174]
11,5,[0.8404 0.1434],[0.00488262 0.02131291],[0.833 0.102],[0.846 0.162]
12,4,[0.8044 0.0944],[0.04546471 0.07721295],[0.749 0.   ],[0.846 0.162]
13,4,[0.8228 0.126 ],[0.03716127 0.06346338],[0.749 0.   ],[0.845 0.165]
14,4,[0.8446 0.1568],[0.00135647 0.00679412],[0.842 0.146],[0.846 0.165]
15,4,[0.8438 0.163 ],[0.00146969 0.00316228],[0.842 0.158],[0.846 0.168]
16,5,[0.8376 0.1562],[0.01382172 0.00574108],[0.81  0.148],[0.845 0.163]
17,3,[0.8434 0.1612],[0.00233238 0.00271293],[0.839 0.156],[0.845 0.163]
18,4,[0.8452 0.1584],[0.00132665 0.00835703],[0.843 0.15 ],[0.847 0.174]
19,4,[0.8458 0.1598],[0.00074833 0.00893085],[0.845 0.148],[0.847 0.174]
20,3,[0.8456 0.1598],[0.0010198  0.00735935],[0.844 0.153],[0.847 0.174]
21,2,[0.8456 0.1612],[0.0010198  0.01096175],[0.844 0.145],[0.847 0.174]
22,4,[0.8446 0.162 ],[0.0004899  0.00973653],[0.844 0.145],[0.845 0.175]
23,2,[0.8434 0.1546],[0.0032     0.00821219],[0.837 0.145],[0.845 0.166]
24,4,[0.8416 0.1546],[0.00467333 0.01440278],[0.835 0.131],[0.846 0.172]
25,5,[0.8398 0.1656],[0.00430813 0.00662118],[0.835 0.159],[0.845 0.177]
