gen,nevals,avg,std,min,max
0,50,[0.82148 0.16938],[0.03302317 0.06540731],[0.725 0.   ],[0.849 0.428]
1,4,[0.8016 0.1242],[0.03523407 0.06470672],[0.755 0.   ],[0.836 0.179]
2,5,[0.8126 0.129 ],[0.02915202 0.06534218],[0.755 0.   ],[0.832 0.172]
3,4,[0.799 0.097],[0.03614969 0.07992997],[0.755 0.   ],[0.832 0.172]
4,4,[0.7836 0.0632],[0.0352     0.07790866],[0.755 0.   ],[0.832 0.172]
5,4,[0.7752 0.0338],[0.02661128 0.05637162],[0.755 0.   ],[0.821 0.145]
6,5,[0.7746 0.116 ],[0.02440983 0.14312652],[0.755 0.   ],[0.821 0.384]
7,5,[0.7862 0.0994],[0.03116023 0.06145763],[0.748 0.   ],[0.821 0.157]
8,3,[0.8136 0.129 ],[0.01953049 0.03529873],[0.775 0.059],[0.829 0.155]
9,5,[0.8252 0.1492],[0.00538145 0.01014692],[0.821 0.141],[0.834 0.166]
10,3,[0.8234 0.1488],[0.0048    0.0136147],[0.821 0.141],[0.833 0.176]
11,4,[0.8272 0.1612],[0.00523068 0.01541947],[0.821 0.142],[0.833 0.178]
12,4,[0.8304 0.1678],[0.00471593 0.01567673],[0.821 0.138],[0.833 0.18 ]
13,5,[0.8306 0.1648],[0.0048     0.01285924],[0.821 0.142],[0.833 0.177]
14,5,[0.823  0.1368],[0.03457745 0.06862478],[0.755 0.   ],[0.848 0.179]
15,4,[0.8404 0.1682],[0.0062482  0.01090688],[0.833 0.153],[0.848 0.182]
16,4,[0.8388 0.1648],[0.01014692 0.0079599 ],[0.819 0.155],[0.848 0.179]
17,5,[0.8394 0.162 ],[0.01040385 0.00841427],[0.819 0.153],[0.848 0.174]
18,5,[0.824 0.134],[0.0357715  0.06706713],[0.755 0.   ],[0.848 0.172]
19,3,[0.8382 0.172 ],[0.00938936 0.00807465],[0.823 0.163],[0.848 0.184]
20,4,[0.841  0.1782],[0.00536656 0.00391918],[0.832 0.173],[0.846 0.185]
21,5,[0.8384 0.174 ],[0.00538888 0.00632456],[0.829 0.164],[0.845 0.179]
22,4,[0.8242 0.166 ],[0.03073369 0.01638292],[0.763 0.135],[0.845 0.179]
23,4,[0.8362 0.1758],[0.00479166 0.00702567],[0.829 0.167],[0.843 0.183]
24,4,[0.834 0.172],[0.0032249  0.00641872],[0.829 0.164],[0.838 0.181]
25,3,[0.8334 0.1718],[0.00361109 0.00570614],[0.829 0.167],[0.838 0.181]
