gen,nevals,avg,std,min,max
0,50,[0.8177  0.14816],[0.03642485 0.05145692],[0.732 0.   ],[0.847 0.187]
1,2,[0.829  0.1522],[0.00975705 0.01367333],[0.817 0.139],[0.844 0.173]
2,5,[0.829  0.1466],[0.01328157 0.02527133],[0.815 0.116],[0.845 0.173]
3,4,[0.8278 0.1404],[0.01327253 0.01931424],[0.815 0.116],[0.844 0.175]
4,4,[0.8272 0.1358],[0.01334766 0.02194903],[0.815 0.116],[0.844 0.175]
5,5,[0.8382 0.1372],[0.01010742 0.01919792],[0.818 0.121],[0.844 0.172]
6,3,[0.8384 0.1392],[0.0102098  0.01934322],[0.818 0.119],[0.844 0.174]
7,5,[0.8324 0.1356],[0.01380724 0.02072293],[0.815 0.113],[0.844 0.173]
8,2,[0.8326 0.127 ],[0.01355876 0.00438178],[0.816 0.121],[0.844 0.132]
9,4,[0.844  0.1276],[0.        0.0051225],[0.844 0.118],[0.844 0.132]
10,3,[0.844  0.1234],[0.        0.0098102],[0.844 0.118],[0.844 0.143]
11,5,[0.841  0.1466],[0.00289828 0.02234815],[0.837 0.125],[0.844 0.179]
12,4,[0.8372 0.1608],[0.01045753 0.01535448],[0.817 0.131],[0.844 0.175]
13,4,[0.8428 0.169 ],[0.0024     0.00477493],[0.838 0.163],[0.844 0.175]
14,5,[0.8438 0.1718],[0.0004     0.00331059],[0.843 0.167],[0.844 0.177]
15,4,[0.825  0.1398],[0.038      0.06990966],[0.749 0.   ],[0.844 0.177]
16,5,[0.8388 0.1698],[0.01090688 0.00793473],[0.817 0.157],[0.845 0.177]
17,4,[0.8384 0.1694],[0.0112     0.00671118],[0.816 0.157],[0.844 0.175]
18,4,[0.8374 0.1706],[0.01046136 0.00859302],[0.817 0.157],[0.844 0.179]
19,5,[0.8358 0.1704],[0.00990757 0.00628013],[0.817 0.162],[0.844 0.178]
20,3,[0.8238 0.1402],[0.03747212 0.07011819],[0.749 0.   ],[0.844 0.178]
21,4,[0.8398 0.1762],[0.00348712 0.00278568],[0.836 0.173],[0.844 0.18 ]
22,5,[0.8344 0.1586],[0.0124996  0.02625719],[0.81 0.11],[0.844 0.185]
23,3,[0.8276 0.1716],[0.01506785 0.00972831],[0.809 0.154],[0.845 0.183]
24,4,[0.8308 0.163 ],[0.0109252  0.02091889],[0.809 0.122],[0.837 0.18 ]
25,5,[0.8322 0.1704],[0.01178813 0.0028    ],[0.809 0.167],[0.842 0.175]
