gen,nevals,avg,std,min,max
0,50,[0.81658 0.15226],[0.03161714 0.05302558],[0.747 0.   ],[0.843 0.19 ]
1,4,[0.816  0.1386],[0.03499143 0.06931263],[0.747 0.   ],[0.842 0.175]
2,4,[0.8158 0.14  ],[0.03501657 0.07001714],[0.747 0.   ],[0.843 0.178]
3,3,[0.801 0.105],[0.04450169 0.08574847],[0.747 0.   ],[0.843 0.178]
4,4,[0.7814 0.0688],[0.042514   0.08427194],[0.747 0.   ],[0.842 0.174]
5,4,[0.8294 0.1692],[0.01180847 0.01519737],[0.813 0.139],[0.843 0.179]
6,2,[0.8236 0.1618],[0.01078147 0.01671407],[0.813 0.139],[0.843 0.178]
7,4,[0.8172 0.149 ],[0.00744043 0.01640732],[0.812 0.134],[0.832 0.181]
8,4,[0.8208 0.1566],[0.00915205 0.01882126],[0.813 0.138],[0.832 0.181]
9,4,[0.8208 0.1572],[0.00915205 0.01823623],[0.813 0.141],[0.832 0.18 ]
10,5,[0.8246 0.1638],[0.00866256 0.016179  ],[0.814 0.144],[0.832 0.178]
11,2,[0.828  0.1706],[0.00750999 0.01430524],[0.813 0.142],[0.832 0.178]
12,4,[0.8242 0.1572],[0.01117855 0.0142464 ],[0.813 0.142],[0.842 0.177]
13,4,[0.824 0.152],[0.01479189 0.02428992],[0.809 0.117],[0.842 0.181]
14,4,[0.8274 0.1564],[0.01227355 0.0235168 ],[0.813 0.13 ],[0.842 0.189]
15,2,[0.8332 0.1588],[0.01034215 0.02222971],[0.814 0.13 ],[0.842 0.189]
16,5,[0.8364 0.1708],[0.01170641 0.01463421],[0.813 0.142],[0.843 0.18 ]
17,4,[0.8246 0.1556],[0.01422111 0.01976461],[0.812 0.134],[0.842 0.18 ]
18,4,[0.8308 0.1604],[0.01495861 0.0198454 ],[0.812 0.131],[0.844 0.178]
19,4,[0.8326 0.1684],[0.0121918  0.01290891],[0.814 0.143],[0.843 0.178]
20,4,[0.8432 0.178 ],[0.0004     0.00126491],[0.843 0.176],[0.844 0.18 ]
21,4,[0.8434 0.1782],[0.0008     0.00231517],[0.842 0.175],[0.844 0.182]
22,5,[0.8392 0.1782],[0.00523068 0.00146969],[0.831 0.176],[0.844 0.18 ]
23,3,[0.8396 0.1742],[0.00377359 0.00479166],[0.835 0.165],[0.843 0.179]
24,3,[0.838  0.1804],[0.00419524 0.00492341],[0.833 0.176],[0.843 0.19 ]
25,4,[0.8332 0.262 ],[0.00370945 0.10455238],[0.826 0.172],[0.836 0.392]
