gen,nevals,avg,std,min,max
0,50,[0.82018 0.195  ],[0.03334828 0.0999748 ],[0.735 0.   ],[0.851 0.394]
1,5,[0.839  0.2216],[0.00669328 0.08426055],[0.829 0.175],[0.85 0.39]
2,5,[0.837 0.162],[0.01111755 0.02140093],[0.823 0.128],[0.85  0.185]
3,4,[0.8356 0.1482],[0.01217539 0.02095137],[0.821 0.125],[0.85  0.183]
4,5,[0.8398 0.183 ],[0.00604649 0.00236643],[0.831 0.179],[0.85  0.186]
5,5,[0.8416 0.1844],[0.00422374 0.0008    ],[0.839 0.183],[0.85  0.185]
6,4,[0.839  0.1854],[1.11022302e-16 1.01980390e-03],[0.839 0.184],[0.839 0.187]
7,5,[0.842 0.185],[0.00451664 0.00109545],[0.839 0.184],[0.851 0.187]
8,2,[0.8418 0.1852],[0.00462169 0.00116619],[0.839 0.184],[0.851 0.187]
9,2,[0.84   0.1852],[1.11022302e-16 9.79795897e-04],[0.84  0.184],[0.84  0.187]
10,5,[0.8396 0.1764],[0.0004899  0.01275304],[0.839 0.151],[0.84  0.184]
11,4,[0.836  0.1728],[0.00701427 0.01527613],[0.822 0.151],[0.84  0.188]
12,4,[0.833 0.159],[0.00817313 0.01360882],[0.823 0.148],[0.84  0.185]
13,2,[0.8364 0.1678],[0.00671118 0.01614187],[0.823 0.148],[0.84  0.186]
14,3,[0.8358 0.173 ],[0.00996795 0.01443607],[0.823 0.148],[0.85  0.187]
15,4,[0.8404 0.1748],[0.00989141 0.0136147 ],[0.823 0.148],[0.85  0.184]
16,5,[0.8364 0.1736],[0.01326047 0.00954149],[0.821 0.161],[0.851 0.183]
17,4,[0.8298 0.1592],[0.01034215 0.01192309],[0.821 0.144],[0.85  0.177]
18,3,[0.8266 0.146 ],[0.00241661 0.00562139],[0.822 0.136],[0.829 0.153]
19,3,[0.8258 0.1568],[0.00278568 0.0136587 ],[0.822 0.136],[0.829 0.174]
20,4,[0.8262 0.1622],[0.00292575 0.01589214],[0.823 0.136],[0.831 0.182]
21,4,[0.8254 0.1612],[0.00338231 0.00957914],[0.821 0.15 ],[0.831 0.179]
22,4,[0.8292 0.1708],[0.00581034 0.01010742],[0.821 0.157],[0.838 0.18 ]
23,5,[0.8306 0.1686],[0.0107629 0.0094361],[0.821 0.154],[0.851 0.18 ]
24,4,[0.8282 0.164 ],[0.0056356  0.01126055],[0.82  0.149],[0.837 0.18 ]
25,3,[0.8126 0.1388],[0.02936392 0.06950799],[0.754 0.   ],[0.831 0.181]
