gen,nevals,avg,std,min,max
0,50,[0.82212 0.16974],[0.0383263  0.04524193],[0.671 0.   ],[0.851 0.412]
1,3,[0.838  0.1718],[0.00789937 0.01103449],[0.826 0.152],[0.846 0.186]
2,4,[0.8334 0.1626],[0.00906863 0.00909065],[0.826 0.152],[0.845 0.177]
3,4,[0.8368 0.1674],[0.00901998 0.00958332],[0.826 0.152],[0.847 0.179]
4,5,[0.8328 0.1662],[0.00835225 0.00611228],[0.826 0.159],[0.844 0.177]
5,4,[0.8328 0.166 ],[0.00835225 0.00244949],[0.826 0.163],[0.844 0.17 ]
6,5,[0.8368 0.1688],[0.00928224 0.00348712],[0.825 0.165],[0.846 0.173]
7,4,[0.8418 0.1684],[0.00825591 0.00646838],[0.826 0.161],[0.85  0.178]
8,3,[0.8408 0.1626],[0.00835225 0.0183041 ],[0.826 0.127],[0.85  0.178]
9,4,[0.8194 0.1344],[0.03560112 0.06731003],[0.751 0.   ],[0.849 0.175]
10,1,[0.8044 0.1022],[0.04437837 0.08352341],[0.751 0.   ],[0.849 0.175]
11,5,[0.785 0.067],[0.04211888 0.08207314],[0.751 0.   ],[0.846 0.17 ]
12,2,[0.8014 0.1028],[0.04164901 0.0840557 ],[0.751 0.   ],[0.846 0.179]
13,4,[0.7986 0.1042],[0.03893893 0.08527931],[0.751 0.   ],[0.833 0.179]
14,4,[0.7828 0.0698],[0.03897897 0.08553455],[0.751 0.   ],[0.833 0.179]
15,5,[0.8004 0.1056],[0.04048506 0.08635415],[0.751 0.   ],[0.839 0.183]
16,4,[0.8036 0.1098],[0.04294927 0.08965132],[0.751 0.   ],[0.839 0.183]
17,3,[0.8032 0.0982],[0.0426352  0.08292985],[0.751 0.   ],[0.839 0.183]
18,4,[0.8206 0.1354],[0.03481724 0.07146356],[0.751 0.   ],[0.839 0.186]
19,2,[0.803 0.099],[0.04246881 0.08375201],[0.751 0.   ],[0.839 0.186]
20,2,[0.8206 0.135 ],[0.03481724 0.07118427],[0.751 0.   ],[0.839 0.184]
21,3,[0.8342 0.1698],[0.00813388 0.01787065],[0.818 0.138],[0.839 0.184]
22,4,[0.8316 0.1554],[0.01149957 0.01821648],[0.818 0.136],[0.846 0.186]
23,5,[0.8326 0.155 ],[0.01207642 0.01626038],[0.818 0.14 ],[0.845 0.185]
24,4,[0.8276 0.1516],[0.01237093 0.02156479],[0.817 0.123],[0.846 0.185]
25,4,[0.8318 0.1468],[0.01316662 0.02450633],[0.815 0.116],[0.847 0.176]
