gen,nevals,avg,std,min,max
0,50,[0.83256 0.1622 ],[0.02363655 0.03772108],[0.753 0.   ],[0.851 0.184]
1,2,[0.814  0.1382],[0.03667151 0.06951086],[0.753 0.   ],[0.851 0.186]
2,5,[0.8156 0.135 ],[0.031985   0.06775249],[0.753 0.   ],[0.844 0.18 ]
3,4,[0.7976 0.0972],[0.03641758 0.07945665],[0.753 0.   ],[0.828 0.166]
4,4,[0.7826 0.0652],[0.03625245 0.07985337],[0.753 0.   ],[0.827 0.163]
5,3,[0.7852 0.0688],[0.03965047 0.08445448],[0.753 0.   ],[0.84  0.181]
6,5,[0.8038 0.1082],[0.04159519 0.08836606],[0.753 0.   ],[0.841 0.183]
7,4,[0.788  0.0728],[0.04286724 0.08916367],[0.753 0.   ],[0.841 0.183]
8,5,[0.7898 0.0656],[0.04518141 0.08097802],[0.753 0.   ],[0.85 0.18]
9,5,[0.7724 0.035 ],[0.0388 0.07  ],[0.753 0.   ],[0.85  0.175]
10,4,[0.8064 0.1078],[0.04398454 0.08805544],[0.753 0.   ],[0.85  0.184]
11,5,[0.8072 0.1072],[0.04485265 0.08753833],[0.753 0.   ],[0.85  0.181]
12,5,[0.8388 0.1778],[0.00955824 0.00231517],[0.831 0.175],[0.851 0.181]
13,4,[0.8464 0.174 ],[0.00770973 0.00525357],[0.831 0.166],[0.851 0.181]
14,4,[0.8334 0.1662],[0.01441666 0.01083328],[0.816 0.147],[0.85  0.177]
15,5,[0.8256 0.1576],[0.01289341 0.01396567],[0.815 0.143],[0.851 0.176]
16,3,[0.8266 0.1518],[0.01220819 0.01107068],[0.82  0.143],[0.851 0.173]
17,2,[0.8212 0.1456],[0.00074833 0.002498  ],[0.82  0.143],[0.822 0.149]
18,5,[0.8212 0.1462],[0.00074833 0.0009798 ],[0.82  0.145],[0.822 0.147]
19,3,[0.821 0.148],[0.00063246 0.00154919],[0.82  0.147],[0.822 0.151]
20,5,[0.8242 0.1476],[0.00643117 0.00338231],[0.82  0.145],[0.837 0.154]
21,3,[0.8278 0.148 ],[0.00874986 0.00282843],[0.82  0.145],[0.839 0.153]
22,4,[0.8186 0.1544],[0.03096837 0.00811419],[0.761 0.144],[0.851 0.169]
23,4,[0.8216 0.148 ],[0.00135647 0.00260768],[0.82  0.145],[0.824 0.152]
24,4,[0.8232 0.1494],[0.00222711 0.00185472],[0.821 0.147],[0.827 0.152]
25,5,[0.8284 0.1566],[0.00870862 0.00830903],[0.82  0.147],[0.84  0.168]
