gen,nevals,avg,std,min,max
0,50,[0.81984 0.17672],[0.02808726 0.08521808],[0.734 0.   ],[0.847 0.44 ]
1,3,[0.8252 0.2076],[0.02741095 0.09499179],[0.772 0.142],[0.844 0.396]
2,4,[0.842  0.1592],[0.00167332 0.01584172],[0.84  0.138],[0.844 0.175]
3,5,[0.825 0.156],[0.03553027 0.01807761],[0.754 0.129],[0.844 0.174]
4,5,[0.8152 0.154 ],[0.03161898 0.0250998 ],[0.776 0.123],[0.843 0.18 ]
5,5,[0.796  0.1448],[0.03681847 0.02581782],[0.752 0.12 ],[0.84 0.18]
6,5,[0.7724 0.2078],[0.03629105 0.11086821],[0.743 0.135],[0.844 0.426]
7,3,[0.7412 0.1978],[0.01711607 0.10262631],[0.709 0.135],[0.758 0.402]
8,3,[0.743  0.1446],[0.0191729 0.0132   ],[0.725 0.13 ],[0.778 0.162]
9,4,[0.7468 0.1516],[0.02070169 0.01517366],[0.724 0.125],[0.778 0.17 ]
10,4,[0.7726 0.2464],[0.00752596 0.14192759],[0.76  0.124],[0.782 0.424]
11,4,[0.7816 0.1282],[0.03158861 0.02779496],[0.745 0.08 ],[0.84  0.166]
12,5,[0.7754 0.111 ],[0.02280877 0.02457641],[0.763 0.079],[0.821 0.14 ]
13,3,[0.7634 0.1274],[0.03490902 0.02617327],[0.711 0.079],[0.821 0.156]
14,4,[0.7916 0.1398],[0.03428469 0.01849757],[0.758 0.125],[0.843 0.175]
15,4,[0.818 0.154],[0.02788548 0.01558204],[0.764 0.136],[0.843 0.173]
16,5,[0.8332 0.2558],[0.00754718 0.11090789],[0.821 0.147],[0.844 0.394]
17,2,[0.8386 0.2206],[0.00467333 0.08390614],[0.831 0.171],[0.844 0.388]
18,3,[0.8346 0.2222],[0.00523832 0.08109106],[0.826 0.173],[0.839 0.384]
19,5,[0.8308 0.176 ],[0.00386782 0.00748331],[0.826 0.166],[0.836 0.188]
20,5,[0.8166 0.1452],[0.03152523 0.07295314],[0.754 0.   ],[0.837 0.189]
21,4,[0.831  0.2198],[0.00734847 0.08547842],[0.819 0.164],[0.838 0.39 ]
22,4,[0.8296 0.1748],[0.00870862 0.01103449],[0.819 0.162],[0.838 0.189]
23,4,[0.829  0.2168],[0.00819756 0.08429804],[0.819 0.162],[0.837 0.384]
24,5,[0.83  0.175],[0.0090111  0.01186592],[0.819 0.162],[0.838 0.189]
25,5,[0.8328 0.2214],[0.00693974 0.08879099],[0.819 0.161],[0.837 0.398]
