gen,nevals,avg,std,min,max
0,50,[0.83294 0.18144],[0.02192479 0.05308716],[0.756 0.041],[0.85  0.444]
1,4,[0.8226 0.1752],[0.03822355 0.0118558 ],[0.747 0.154],[0.847 0.187]
2,4,[0.82   0.1698],[0.03886386 0.01742871],[0.743 0.145],[0.847 0.188]
3,5,[0.8242 0.2066],[0.02916436 0.08909456],[0.766 0.135],[0.842 0.382]
4,4,[0.7656 0.1302],[0.0291863  0.06461703],[0.732 0.002],[0.818 0.172]
5,5,[0.7864 0.1512],[0.02752163 0.00923905],[0.753 0.134],[0.819 0.162]
6,4,[0.7716 0.1614],[0.0250008  0.00711618],[0.752 0.153],[0.82  0.173]
7,2,[0.7686 0.1642],[0.02634843 0.00601332],[0.752 0.155],[0.82  0.174]
8,4,[0.7646 0.166 ],[0.02949983 0.00779744],[0.732 0.153],[0.819 0.177]
9,4,[0.7834 0.1676],[0.04286537 0.00768375],[0.732 0.155],[0.846 0.177]
10,5,[0.7774 0.1752],[0.02708948 0.00570614],[0.752 0.164],[0.83 0.18]
11,5,[0.7718 0.136 ],[0.03891735 0.04345112],[0.732 0.077],[0.846 0.181]
12,4,[0.7718 0.1348],[0.03838437 0.04782217],[0.732 0.076],[0.845 0.182]
13,2,[0.777  0.1538],[0.03479655 0.03911215],[0.755 0.076],[0.846 0.181]
14,3,[0.7904 0.1652],[0.04697914 0.01631441],[0.729 0.134],[0.846 0.181]
15,2,[0.8122 0.159 ],[0.04061231 0.01551773],[0.76  0.134],[0.846 0.179]
16,5,[0.8098 0.165 ],[0.04243301 0.01978889],[0.753 0.131],[0.846 0.181]
17,4,[0.8228 0.1692],[0.0310316  0.01729046],[0.763 0.135],[0.846 0.18 ]
18,4,[0.789  0.1452],[0.0379157  0.02882638],[0.749 0.098],[0.846 0.18 ]
19,4,[0.8226 0.1666],[0.02465441 0.00781281],[0.778 0.157],[0.846 0.18 ]
20,4,[0.8182 0.1592],[0.03173894 0.01802665],[0.758 0.128],[0.845 0.179]
21,4,[0.8002 0.1404],[0.03733845 0.07031529],[0.754 0.   ],[0.847 0.183]
22,4,[0.8  0.14],[0.03743261 0.07003142],[0.754 0.   ],[0.846 0.179]
23,5,[0.8134 0.1394],[0.03123844 0.06978997],[0.754 0.   ],[0.847 0.181]
24,4,[0.83   0.1752],[0.01029563 0.00594643],[0.822 0.171],[0.847 0.187]
25,3,[0.831  0.1742],[0.00777174 0.00292575],[0.821 0.172],[0.838 0.18 ]
