gen,nevals,avg,std,min,max
0,50,[0.84982 0.08432],[0.00621511 0.01962492],[0.837 0.07 ],[0.86  0.214]
1,5,[0.853  0.0834],[0.0054037  0.00697424],[0.844 0.074],[0.859 0.092]
2,2,[0.8504 0.0834],[0.00564269 0.00749933],[0.844 0.073],[0.857 0.093]
3,4,[0.852  0.0802],[0.00576194 0.00670522],[0.844 0.069],[0.857 0.088]
4,5,[0.8532 0.0788],[0.00549181 0.00818291],[0.846 0.07 ],[0.858 0.094]
5,3,[0.8548 0.0762],[0.0049558  0.00318748],[0.845 0.07 ],[0.858 0.079]
6,5,[0.8566 0.0764],[0.0010198  0.00224499],[0.855 0.074],[0.858 0.08 ]
7,5,[0.8548 0.0794],[0.00601332 0.00646838],[0.843 0.075],[0.859 0.092]
8,5,[0.8484 0.0856],[0.00760526 0.00964572],[0.84 0.07],[0.859 0.095]
9,4,[0.8516 0.0834],[0.00840476 0.00508331],[0.839 0.078],[0.859 0.09 ]
10,4,[0.8498 0.0828],[0.00837616 0.01116065],[0.837 0.066],[0.859 0.099]
11,3,[0.858 0.077],[0.00089443 0.00379473],[0.857 0.071],[0.859 0.081]
12,4,[0.8552 0.0808],[0.00376298 0.00974474],[0.848 0.074],[0.858 0.1  ]
13,3,[0.854  0.1006],[0.00509902 0.05282272],[0.844 0.068],[0.858 0.206]
14,3,[0.8548 0.0774],[0.00453431 0.00733757],[0.846 0.069],[0.858 0.091]
15,3,[0.8532 0.0782],[0.00479166 0.00919565],[0.846 0.063],[0.858 0.091]
16,5,[0.8556 0.0826],[0.00484149 0.00733757],[0.846 0.072],[0.859 0.095]
17,3,[0.8578 0.0784],[0.0004     0.00402989],[0.857 0.072],[0.858 0.083]
18,4,[0.8576 0.0804],[0.0008     0.00458694],[0.857 0.072],[0.859 0.086]
19,4,[0.8578 0.0792],[0.0004     0.00411825],[0.857 0.075],[0.858 0.086]
20,4,[0.8574 0.0788],[0.0008     0.00222711],[0.856 0.075],[0.858 0.081]
21,5,[0.8578 0.0782],[0.00074833 0.00222711],[0.857 0.074],[0.859 0.08 ]
22,5,[0.859  0.0802],[0.         0.00172047],[0.859 0.078],[0.859 0.083]
23,4,[0.8552 0.0822],[0.0056356  0.00342929],[0.844 0.08 ],[0.859 0.089]
24,3,[0.8558 0.082 ],[0.0059127  0.00404969],[0.844 0.079],[0.859 0.09 ]
25,5,[0.8544 0.0794],[0.00722772 0.00475815],[0.84  0.073],[0.859 0.085]
