gen,nevals,avg,std,min,max
0,50,[0.85096 0.10552],[0.0064837 0.0425663],[0.837 0.068],[0.862 0.214]
1,4,[0.8508 0.091 ],[0.00611228 0.00477493],[0.844 0.085],[0.858 0.098]
2,2,[0.8532 0.09  ],[0.00526878 0.00428952],[0.845 0.085],[0.858 0.095]
3,5,[0.8524 0.0912],[0.00739189 0.00453431],[0.84  0.086],[0.86  0.099]
4,4,[0.8526 0.094 ],[0.00776144 0.00509902],[0.84  0.085],[0.859 0.099]
5,4,[0.8524 0.1168],[0.00863944 0.04773007],[0.84  0.089],[0.861 0.212]
6,4,[0.8492 0.0922],[0.00813388 0.00752064],[0.84 0.08],[0.86  0.099]
7,3,[0.8512 0.117 ],[0.0069685  0.05108816],[0.841 0.08 ],[0.86  0.218]
8,5,[0.8488 0.1166],[0.0084947  0.05111399],[0.841 0.08 ],[0.861 0.218]
9,1,[0.8546 0.0862],[0.00697424 0.00614492],[0.841 0.08 ],[0.861 0.096]
10,4,[0.8586 0.0886],[0.00162481 0.00618385],[0.856 0.08 ],[0.861 0.096]
11,4,[0.8594 0.0894],[0.00135647 0.00588558],[0.858 0.082],[0.861 0.096]
12,4,[0.8592 0.0894],[0.00172047 0.0054626 ],[0.856 0.08 ],[0.861 0.095]
13,5,[0.8582 0.084 ],[0.0024     0.00807465],[0.855 0.074],[0.861 0.095]
14,5,[0.8578 0.0908],[0.00203961 0.00331059],[0.855 0.088],[0.861 0.097]
15,4,[0.8582 0.1136],[0.00299333 0.04557455],[0.854 0.084],[0.862 0.204]
16,3,[0.8576 0.1142],[0.00257682 0.04510166],[0.854 0.084],[0.861 0.204]
17,4,[0.8586 0.0894],[0.00174356 0.00458694],[0.856 0.082],[0.861 0.095]
18,5,[0.8592 0.089 ],[0.00074833 0.00282843],[0.858 0.084],[0.86  0.092]
19,4,[0.857  0.0912],[0.0045607  0.00401995],[0.848 0.088],[0.86  0.099]
20,3,[0.8552 0.0908],[0.00661513 0.00331059],[0.842 0.088],[0.859 0.097]
21,5,[0.85   0.0886],[0.00777174 0.0123061 ],[0.843 0.067],[0.86  0.101]
22,5,[0.856 0.086],[0.002      0.00517687],[0.852 0.076],[0.857 0.09 ]
23,4,[0.8576 0.0902],[0.0010198  0.00203961],[0.856 0.087],[0.859 0.093]
24,5,[0.8582 0.0904],[0.00132665 0.00471593],[0.856 0.081],[0.86  0.093]
25,4,[0.8586 0.0914],[0.00185472 0.00215407],[0.856 0.088],[0.861 0.094]
