gen,nevals,avg,std,min,max
0,50,[0.8496  0.08316],[0.00691375 0.00973316],[0.836 0.063],[0.861 0.1  ]
1,3,[0.8494 0.0768],[0.00338231 0.01147868],[0.844 0.067],[0.853 0.096]
2,4,[0.8508 0.073 ],[0.00515364 0.00944458],[0.841 0.066],[0.856 0.091]
3,5,[0.8496 0.0692],[0.00454313 0.00370945],[0.843 0.063],[0.857 0.073]
4,5,[0.853  0.0746],[0.00394968 0.00241661],[0.849 0.072],[0.859 0.079]
5,4,[0.8528 0.073 ],[0.00453431 0.00296648],[0.848 0.069],[0.86  0.078]
6,5,[0.8514 0.07  ],[0.00215407 0.00442719],[0.849 0.064],[0.854 0.076]
7,2,[0.8522 0.0702],[0.00337046 0.00549181],[0.849 0.064],[0.858 0.079]
8,4,[0.8518 0.0688],[0.00116619 0.00376298],[0.85  0.064],[0.853 0.075]
9,4,[0.8516 0.0698],[0.0010198 0.0016   ],[0.85  0.067],[0.853 0.072]
10,4,[0.8496 0.0748],[0.00233238 0.01218852],[0.846 0.065],[0.853 0.098]
11,5,[0.8482 0.1016],[0.00337046 0.0551166 ],[0.844 0.063],[0.852 0.21 ]
12,5,[0.8504 0.0782],[0.0028     0.01313621],[0.845 0.067],[0.853 0.101]
13,3,[0.8508 0.0768],[0.0004     0.01043839],[0.85  0.067],[0.851 0.093]
14,4,[0.8512 0.0754],[0.0016     0.00781281],[0.849 0.065],[0.854 0.089]
15,5,[0.8516 0.0762],[0.00241661 0.00872697],[0.849 0.067],[0.856 0.089]
16,4,[0.8482 0.0874],[0.00370945 0.00904655],[0.841 0.07 ],[0.851 0.095]
17,5,[0.8488 0.0872],[0.00444522 0.00890842],[0.843 0.071],[0.854 0.097]
18,5,[0.8476 0.0792],[0.00307246 0.01466151],[0.843 0.06 ],[0.851 0.094]
19,5,[0.8494 0.0758],[0.00135647 0.00988737],[0.848 0.066],[0.851 0.091]
20,5,[0.8514 0.0722],[0.00174356 0.01057166],[0.848 0.065],[0.853 0.093]
21,5,[0.8472 0.103 ],[0.00466476 0.05374384],[0.841 0.069],[0.854 0.208]
22,5,[0.8476 0.104 ],[0.00816333 0.05295281],[0.837 0.067],[0.858 0.208]
23,4,[0.8464 0.0778],[0.00492341 0.01427445],[0.841 0.061],[0.852 0.099]
24,3,[0.8478 0.0738],[0.00376298 0.01276558],[0.841 0.064],[0.852 0.099]
25,4,[0.8468 0.075 ],[0.00735935 0.01108152],[0.837 0.066],[0.859 0.093]
