gen,nevals,avg,std,min,max
0,50,[0.85068 0.0799 ],[0.00643876 0.01128406],[0.837 0.061],[0.861 0.101]
1,3,[0.8532 0.0784],[0.00722219 0.01312402],[0.844 0.064],[0.861 0.096]
2,4,[0.855  0.0734],[0.00576194 0.00960417],[0.844 0.063],[0.861 0.091]
3,4,[0.8562 0.0718],[0.00549181 0.00278568],[0.846 0.069],[0.861 0.076]
4,4,[0.8528 0.076 ],[0.0074135  0.00918695],[0.842 0.068],[0.863 0.09 ]
5,4,[0.8538 0.0744],[0.00688186 0.0063435 ],[0.842 0.069],[0.863 0.084]
6,4,[0.8476 0.083 ],[0.00538888 0.00769415],[0.842 0.07 ],[0.857 0.092]
7,2,[0.8472 0.0836],[0.00549181 0.00733757],[0.842 0.07 ],[0.856 0.091]
8,3,[0.8494 0.0832],[0.00508331 0.00798499],[0.842 0.068],[0.857 0.091]
9,4,[0.8546 0.0744],[0.0058515  0.01085541],[0.843 0.068],[0.859 0.096]
10,4,[0.8548 0.0714],[0.00491528 0.00436348],[0.845 0.068],[0.858 0.08 ]
11,2,[0.8544 0.071 ],[0.00471593 0.0045607 ],[0.845 0.068],[0.857 0.08 ]
12,4,[0.853 0.076],[0.00460435 0.0090111 ],[0.846 0.068],[0.857 0.088]
13,5,[0.854  0.0816],[0.00707107 0.01149957],[0.845 0.067],[0.864 0.097]
14,4,[0.853  0.0868],[0.00907744 0.01298307],[0.844 0.07 ],[0.864 0.099]
15,2,[0.8486 0.0888],[0.00773563 0.01202331],[0.844 0.07 ],[0.864 0.099]
16,4,[0.8506 0.1054],[0.00915642 0.05007834],[0.842 0.07 ],[0.864 0.204]
17,5,[0.8514 0.0844],[0.00852291 0.01286235],[0.84  0.068],[0.864 0.098]
18,5,[0.86   0.0764],[0.00481664 0.01032666],[0.851 0.07 ],[0.864 0.097]
19,3,[0.8602 0.0748],[0.00661513 0.00601332],[0.847 0.07 ],[0.864 0.086]
20,5,[0.8634 0.0734],[0.0004899  0.00224499],[0.863 0.07 ],[0.864 0.077]
21,3,[0.8612 0.0746],[0.00411825 0.00549909],[0.853 0.07 ],[0.864 0.085]
22,5,[0.8608 0.0746],[0.0059127  0.00893532],[0.849 0.068],[0.864 0.092]
23,4,[0.8576 0.0742],[0.0074458  0.00479166],[0.848 0.07 ],[0.864 0.081]
24,4,[0.8572 0.0752],[0.00793473 0.0065238 ],[0.847 0.069],[0.864 0.085]
25,4,[0.8606 0.073 ],[0.00631189 0.00414729],[0.848 0.07 ],[0.864 0.081]
