gen,nevals,avg,std,min,max
0,50,[0.76602 0.10602],[0.01783423 0.09544433],[0.723 0.001],[0.8   0.428]
1,4,[0.7716 0.0856],[0.01344024 0.05046821],[0.747 0.001],[0.787 0.135]
2,3,[0.7728 0.172 ],[0.01441388 0.14910265],[0.747 0.052],[0.79  0.464]
3,5,[0.7578 0.1074],[0.0153675  0.03013702],[0.743 0.062],[0.783 0.145]
4,5,[0.7714 0.0446],[0.02323446 0.05205612],[0.73  0.001],[0.8   0.143]
5,5,[0.784 0.059],[0.00660303 0.05297169],[0.773 0.005],[0.79  0.151]
6,4,[0.78   0.0728],[0.0117983  0.04934126],[0.757 0.032],[0.79  0.168]
7,3,[0.7862 0.0598],[0.00713863 0.03697783],[0.777 0.018],[0.797 0.117]
8,5,[0.7712 0.0514],[0.00466476 0.0275797 ],[0.763 0.018],[0.777 0.098]
9,4,[0.7726 0.0514],[0.01751114 0.03139172],[0.743 0.013],[0.797 0.102]
10,5,[0.778 0.038],[0.01015874 0.033544  ],[0.767 0.001],[0.793 0.084]
11,4,[0.7754 0.0506],[0.01427725 0.03264108],[0.753 0.001],[0.793 0.096]
12,3,[0.7754 0.0882],[0.00601997 0.01541947],[0.767 0.07 ],[0.783 0.111]
13,5,[0.7792 0.0944],[0.02007386 0.05408364],[0.753 0.028],[0.81  0.167]
14,4,[0.7706 0.0908],[0.00922171 0.03507364],[0.76  0.058],[0.783 0.147]
15,5,[0.7728 0.05  ],[0.00955824 0.02629068],[0.757 0.012],[0.783 0.092]
16,3,[0.77   0.0902],[0.01073313 0.04261643],[0.753 0.054],[0.783 0.171]
17,4,[0.7736 0.0864],[0.00549909 0.05121562],[0.767 0.022],[0.78  0.176]
18,5,[0.7724 0.0608],[0.01222457 0.01121428],[0.753 0.042],[0.783 0.072]
19,4,[0.788  0.0624],[0.01520526 0.03552239],[0.763 0.007],[0.807 0.117]
20,5,[0.7728 0.1132],[0.00487442 0.02240893],[0.767 0.092],[0.78  0.147]
21,4,[0.768  0.0806],[0.00442719 0.0623012 ],[0.76  0.003],[0.773 0.184]
22,4,[0.7708 0.1704],[0.01532841 0.15337353],[0.757 0.011],[0.8   0.456]
23,5,[0.7746 0.1014],[0.00722772 0.03843228],[0.763 0.058],[0.783 0.153]
24,4,[0.7706 0.0896],[0.01417886 0.05025376],[0.75  0.009],[0.783 0.151]
25,3,[0.7798 0.0932],[0.00503587 0.04376026],[0.77  0.058],[0.783 0.173]
