gen,nevals,avg,std,min,max
0,50,[0.7627 0.111 ],[0.01966443 0.07759485],[0.703 0.002],[0.797 0.552]
1,5,[0.7648 0.0952],[0.016253   0.03736522],[0.74  0.039],[0.787 0.139]
2,4,[0.7714 0.0904],[0.01852134 0.02131291],[0.737 0.065],[0.793 0.127]
3,3,[0.7554 0.1296],[0.02592759 0.05324509],[0.727 0.052],[0.793 0.205]
4,4,[0.7434 0.105 ],[0.01139474 0.05119766],[0.727 0.05 ],[0.757 0.167]
5,5,[0.7404 0.0968],[0.01162067 0.06354652],[0.723 0.014],[0.753 0.167]
6,4,[0.7512 0.1338],[0.02063395 0.1567015 ],[0.723 0.012],[0.777 0.44 ]
7,4,[0.7468 0.163 ],[0.0185731  0.15004533],[0.723 0.045],[0.777 0.458]
8,4,[0.7454 0.1122],[0.02068429 0.0409507 ],[0.723 0.077],[0.773 0.184]
9,4,[0.7554 0.1742],[0.0184456  0.14548045],[0.723 0.086],[0.777 0.464]
10,2,[0.7486 0.1596],[0.01560256 0.15234776],[0.723 0.071],[0.767 0.464]
11,4,[0.7426 0.1482],[0.01795104 0.14739389],[0.713 0.053],[0.767 0.442]
12,4,[0.7386 0.1566],[0.02770271 0.14707223],[0.71 0.03],[0.787 0.442]
13,5,[0.7458 0.0842],[0.01854077 0.03755742],[0.72 0.03],[0.77  0.148]
14,3,[0.7506 0.0996],[0.01780562 0.04287004],[0.723 0.025],[0.77  0.148]
15,5,[0.7196 0.1772],[0.00387814 0.15493921],[0.717 0.054],[0.727 0.474]
16,4,[0.7394 0.1294],[0.01170641 0.06376394],[0.717 0.008],[0.75  0.181]
17,5,[0.7614 0.0926],[0.00796492 0.03897999],[0.75  0.033],[0.773 0.152]
18,3,[0.7546 0.1116],[0.00454313 0.05379442],[0.75  0.024],[0.76  0.175]
19,2,[0.7552 0.0976],[0.00636867 0.05368277],[0.75  0.024],[0.763 0.188]
20,5,[0.752  0.1086],[0.01546609 0.03720538],[0.733 0.037],[0.773 0.142]
21,4,[0.7576 0.0844],[0.01332066 0.03300061],[0.74  0.037],[0.777 0.127]
22,4,[0.7486 0.0968],[0.00484149 0.04977309],[0.74  0.037],[0.753 0.18 ]
23,4,[0.748  0.1184],[0.01340149 0.06113788],[0.73 0.  ],[0.77  0.166]
24,4,[0.76   0.1242],[0.00867179 0.04193996],[0.75  0.045],[0.773 0.166]
25,3,[0.7594 0.0978],[0.00697424 0.0290957 ],[0.747 0.045],[0.767 0.13 ]
