gen,nevals,avg,std,min,max
0,50,[0.7452  0.03268],[0.01238548 0.02544676],[0.717 0.001],[0.767 0.099]
1,4,[0.7374 0.0318],[0.02312228 0.03133943],[0.693 0.003],[0.76  0.085]
2,4,[0.74   0.0364],[0.01977878 0.02452427],[0.717 0.013],[0.773 0.081]
3,4,[0.7652 0.0282],[0.01132078 0.01349667],[0.743 0.012],[0.773 0.05 ]
4,3,[0.7666 0.0174],[0.00677052 0.00904655],[0.757 0.002],[0.773 0.027]
5,4,[0.7546 0.0492],[0.01386506 0.02245351],[0.737 0.017],[0.773 0.069]
6,4,[0.7446 0.0514],[0.01510761 0.04166821],[0.723 0.005],[0.76  0.125]
7,3,[0.7476 0.0308],[0.01316966 0.01876593],[0.727 0.005],[0.76  0.063]
8,4,[0.753  0.0342],[0.01019804 0.04092139],[0.737 0.   ],[0.767 0.113]
9,3,[0.7542 0.0056],[0.00719444 0.00475815],[0.747 0.   ],[0.767 0.014]
10,5,[0.7472 0.0344],[0.00487442 0.00845222],[0.74  0.023],[0.753 0.044]
11,5,[0.747 0.033],[0.01019804 0.02618396],[0.733 0.   ],[0.763 0.072]
12,3,[0.7574 0.0324],[0.0081388  0.02574956],[0.743 0.008],[0.767 0.072]
13,4,[0.7526 0.046 ],[0.00840476 0.02933939],[0.74  0.003],[0.763 0.081]
14,4,[0.7552 0.0418],[0.00775629 0.0207403 ],[0.743 0.007],[0.763 0.072]
15,5,[0.748  0.0198],[0.00889944 0.01515784],[0.737 0.005],[0.76  0.042]
16,5,[0.7568 0.0408],[0.01222129 0.03631198],[0.74 0.  ],[0.777 0.107]
17,3,[0.7468 0.0552],[0.01154816 0.03699405],[0.73 0.01],[0.76  0.107]
18,5,[0.748  0.0298],[0.00689928 0.02313785],[0.74  0.003],[0.757 0.068]
19,5,[0.7486 0.0272],[0.01493452 0.02574801],[0.723 0.   ],[0.767 0.071]
20,3,[0.751  0.0224],[0.01019804 0.02488855],[0.737 0.003],[0.767 0.071]
21,4,[0.7428 0.0256],[0.00391918 0.01040385],[0.737 0.013],[0.747 0.038]
22,3,[0.7448 0.0268],[0.0082801  0.00982649],[0.737 0.013],[0.76  0.038]
23,4,[0.7494 0.0254],[0.00574804 0.01267438],[0.74  0.005],[0.757 0.036]
24,4,[0.7554 0.046 ],[0.00915642 0.0083666 ],[0.743 0.034],[0.767 0.058]
25,4,[0.7588 0.0356],[0.01666613 0.02267686],[0.74  0.003],[0.787 0.059]
